agency,document_date,document_number,vendor_name,vendor_number,vendor_group_number,ap_payment_date,voucher_number,amt
06,2023-08-09,87806,A BAR K,12626455,,2023-08-25,339954,244.56
08,2023-08-18,24SC082604-AUG,WESTERN SOUTH DAKOTA COMMUNITY,12031631,,2023-08-25,340515,53325.99
08,2023-06-21,24SC08A327-JUN8,PRIME TIME HEALTHCARE LLC,12597017,,2023-08-25,340132,672.0
08,2023-07-13,SFY24 RENT 08-07,EP ENTERPRISES LLC,12608207,,2023-08-25,312175,8941.05
11,2023-08-16,141637,BLACKSTRAP INC,12241692,,2023-08-25,341326,4037.89
11,2023-08-16,IN-1438041,INLAND TRUCK PARTS COMPANY,12057839,03,2023-08-25,338965,826.76
11,2023-08-16,664858,BECK MOTORS INC,12032416,,2023-08-25,338967,43.5
08,2023-06-09,23-03651,HUGHES COUNTY SHERIFF,12054972,05,2023-08-25,340115,55.9
10,2023-08-09,1FDQ-R9XM-D9P1,AMAZON CAPITAL SERVICES INC,12603089,,2023-08-25,339350,86.26
10,2023-08-08,IN4284535 +,INNOVATIVE OFFICE SOLUTIONS,12550348,,2023-08-25,339357,725.67
11,2023-07-21,38130,FELSBURG HOLT & ULLEVIG,12121713,,2023-08-25,343361,153210.24
29,2023-08-15,5750,SYNAPTEC SOFTWARE INC,12222692,,2023-08-25,339606,9778.0
29,2023-08-16,0395874-IN,RIVERSIDE TECHNOLOGIES INC,12163031,,2023-08-25,340925,598.0
11,2023-08-16,2308-092266,MISSION SHOPPING CENTER INC,12024888,,2023-08-25,341332,48.99
08,2023-07-13,SFY24 RENT 08-12,"GROSS, RICHARD P",12362430,,2023-08-25,312172,280.5
08,2023-08-24,M082400477,"JOHNSTON, JESSICA A",12700188,,2023-08-25,M343991,930.0
08,2023-08-24,M082400477,"GONSOR, KIMBERLEE R",12574492,,2023-08-25,M343991,1293.22
27,2023-08-01,08012023,COMMUNITY COUNSELING SERVICES,12030859,,2023-08-25,341555,3200.08
08,2023-07-14,24SC08A305-JU101,AVERA MCKENNAN,12029758,86,2023-08-25,340569,91.64
11,2023-08-16,31446T,MIDWEST PETROLEUM EQUIPMENT,12694531,,2023-08-25,338994,1516.0
11,2023-08-22,11AC007216-1F,CITY OF BELLE FOURCHE,12054278,01,2023-08-25,341826,32000.0
08,2023-07-13,SFY24 RENT 08-10,SUNMART HOLDINGS LLC,12627248,,2023-08-25,310168,10011.05
11,2023-08-23,07YD-LIEN,MINNEHAHA CNTY CLERK OF COURTS,STATECLRK,49,2023-08-25,343412,139690.27
06,2023-08-21,86608,MENARDS,12019798,06,2023-08-25,339993,122.46
08,2023-08-24,M082400477,"ETHINGTON, JULIE M",12669133,,2023-08-25,M343991,1955.52
06,2023-06-12,605145730,HILLYARD,12026905,,2023-08-25,339906,737.25
08,2023-08-24,M082400477,"CROW, STEPHANIE HEATHER",12551473,,2023-08-25,M343991,1270.36
06,2023-05-31,588944,MACKSTEEL WAREHOUSE INC,12042898,,2023-08-25,339844,3964.47
08,2023-08-24,M082400477,"KEVIN, MILLER L",12268828,,2023-08-25,M343991,1419.72
08,2023-08-24,M082400477,"PARSONS, LACEY",12661350,,2023-08-25,M343991,802.56
11,2023-07-21,ARIV1015027,ULTEIG ENGINEERS INC,12027184,02,2023-08-25,343387,1554.01
11,2023-08-16,664882,BECK MOTORS INC,12032416,,2023-08-25,338966,41.56
11,2023-07-21,ARIV1015028,ULTEIG ENGINEERS INC,12027184,02,2023-08-25,343386,1432.7
11,2023-07-21,ARIV1015029,ULTEIG ENGINEERS INC,12027184,02,2023-08-25,343385,2061.93
11,2023-07-21,ARIV1015037,ULTEIG ENGINEERS INC,12027184,02,2023-08-25,343380,13377.81
29,2023-08-16,105179,LESTER HOSPITALITY-SIOUX FALLS,12346914,,2023-08-25,340931,75.0
29,2023-08-21,2016WEAX0003-87,SOUTH DAKOTA NETWORK AGAINST,12017866,,2023-08-25,340926,53076.35
10,2023-08-18,SFY23 RENT 09-06,"PETERS, NICOLE A",12626825,,2023-08-25,339224,4909.77
10,2023-08-10,421507,MIDSTATES PRINTING INC,12040671,,2023-08-25,340188,1805.24
08,2023-06-12,202300968,BEADLE COUNTY SHERIFF,12054686,03,2023-08-25,340111,50.0
11,2023-08-18,08182023SDDOT,DAL COMPANIES,12383161,,2023-08-25,343360,85000.0
11,2023-08-17,025916,"WILLUWEIT, MICHAEL L",12220380,,2023-08-25,341336,15.9
27,2023-08-16,523,DOUGHERTY & DOUGHERTY LLP,12039663,,2023-08-25,343351,3000.0
27,2023-08-10,IN4287390,INNOVATIVE OFFICE SOLUTIONS,12550348,,2023-08-25,341560,30.52
10,2023-07-14,SFY24 RENT 08-10,STATE PARTNERS LLC,12391144,,2023-08-25,312177,16017.17
06,2023-08-21,1258,"MULLEN, JOE",12014893,,2023-08-25,339995,840.0
02,2023-08-25,M024BTR005,CITY OF CONDE,12056156,,2023-08-25,M344790,2637.98
02,2023-08-25,M024BTR005,CITY OF COLTON,12056109,01,2023-08-25,M344790,14426.39
02,2023-08-25,M024BTR005,CITY OF CHAMBERLAIN,12054395,01,2023-08-25,M344790,170726.89
11,2023-08-15,809793,SUDS & DUDS INC,12049672,,2023-08-25,339374,43.38
02,2023-08-25,M024BTR005,TOWN OF RAMONA,12055986,01,2023-08-25,M344790,2046.18
08,2023-07-11,SFY24 RENT 08-10,ODLAND PROPERTIES LLC,12010445,,2023-08-25,312170,7939.76
281,2023-07-31,KZ96004,CDW GOVERNMENT INC,12018139,01,2023-08-25,340351,270.03
08,2023-07-11,SFY24 RENT 08-07,SOUTHTOWN RENTALS LLC,12594340,,2023-08-25,309805,4703.3
08,2023-07-11,SFY24 RENT 08-07,"MAHER, GLORIA",12092811,,2023-08-25,309807,960.0
08,2023-07-11,SFY24 RENT 08-07,5A HOLDINGS LLC,12696750,,2023-08-25,309355,950.0
08,2023-07-18,24SC08A305-JU104,AVERA MCKENNAN,12029758,86,2023-08-25,340572,91.64
02,2023-08-25,M024MF0012,POET RESEARCH CENTER INC,12208663,,2023-08-25,M344789,5256.6
08,2023-07-03,24SC082048-JUN,ZION CLOUD SOLUTIONS LLC,12655020,,2023-08-25,341582,14448.0
02,2023-08-25,M024MF0012,PALISADES OIL CO,12396188,,2023-08-25,M344789,7572.2
02,2023-08-25,M024MF0012,NORTHERN LIGHTS ETHANOL LLC,12052828,,2023-08-25,M344789,48680.4
02,2023-08-25,M024MF0012,MIDWAY SERVICE INC,12209579,,2023-08-25,M344789,23415.0
06,2023-08-09,130242,SIOUX FALLS TWO WAY RADIO SVC,12034053,,2023-08-25,339925,257.49
02,2023-08-25,M024MF0012,HUB CITY ENERGY LLC,12613798,,2023-08-25,M344789,38754.6
02,2023-08-25,M024MF0012,CHS INC,12020868,45,2023-08-25,M344789,7431.68
02,2023-08-25,M024BTR005,TOWN OF PRINGLE,12037987,,2023-08-25,M344790,3028.2
06,2023-06-26,115011368,SUMMIT FIRE PROTECTION,12605109,,2023-08-25,339884,247.0
29,2023-06-30,HIDTA 06/30/23,CITY OF SIOUX FALLS,12055054,05,2023-08-25,339604,91246.42
06,2023-08-18,B286414,NIELSEN CONSTRUCTION INC,12051076,,2023-08-25,339949,5.7
02,2023-08-25,M024BTR005,TOWN OF POLLOCK,12033881,,2023-08-25,M344790,15911.48
02,2023-08-25,M024BTR005,TOWN OF LANGFORD,12056167,,2023-08-25,M344790,4090.33
08,2023-06-21,24SC08A305-JU125,AVERA MCKENNAN,12029758,86,2023-08-25,340573,1580.0
02,2023-08-25,M024BTR005,TOWN OF HUMBOLDT,12056053,,2023-08-25,M344790,16744.22
29,2023-05-31,25327,MAINSTREAM TECHNOLOGIES INC,12671533,,2023-08-25,339232,22882.5
06,2023-08-18,B286411,NIELSEN CONSTRUCTION INC,12051076,,2023-08-25,339946A,43.38
02,2023-08-25,M024BTR005,TOWN OF GAYVILLE,12033707,01,2023-08-25,M344790,7318.22
29,2023-06-22,2146870/2146871,NND LLC,12682826,,2023-08-25,339612,154.0
02,2023-08-25,M024BTR005,TOWN OF ETHAN,12055971,,2023-08-25,M344790,5953.74
02,2023-08-25,M024BTR005,TOWN OF CHANCELLOR,12056129,,2023-08-25,M344790,7673.47
02,2023-08-25,M024BTR005,TOWN OF CENTRAL CITY,12036620,,2023-08-25,M344790,5675.82
02,2023-08-25,M024BTR005,TOWN OF CAVOUR,12036555,,2023-08-25,M344790,2492.61
02,2023-08-25,M024BTR005,TOWN OF ARTESIAN,12054266,,2023-08-25,M344790,944.49
02,2023-08-25,M024BTR005,TOWN OF AKASKA,12031165,,2023-08-25,M344790,3524.2
02,2023-08-25,M024MF0012,ABERDEEN ENERGY,12130696,,2023-08-25,M344789,82771.36
02,2023-08-25,M024BTR005,YANKTON-CITY OF,12055287,,2023-08-25,M344790,1057528.19
11,2023-03-10,10185257,KLJ SOLUTIONS HOLDING COMPANY,12540598,,2023-08-25,343362,1329.17
08,2023-07-31,24SC081014-JUL,BLACK HILLS SPECIAL SERVICES,12037282,,2023-08-25,342972,7500.0
19,2023-08-17,VRM230821372081,SOUTH DAKOTA ACHIEVE,12012500,,2023-08-25,340691,365.31
19,2023-08-17,DL13508,WEST RIVER FOUNDATION,12017568,03,2023-08-25,340709,439.06
08,2023-08-01,082400398,MONUMENT HEALTH NETWORK INC,12037199,35,2023-08-25,338499,60.0
19,2023-08-16,D23034452,CRANE PAYMENT INNOVATIONS,12677481,,2023-08-25,340875,13.9
08,2023-08-01,827219,NAIEM INC,12117418,04,2023-08-25,339314,-0.96
19,2023-08-18,VRM230821376550,PIONEER MEMORIAL HOSPITAL,12030681,,2023-08-25,340683,35.0
19,2023-08-18,VRM230821376840,HUMAN SERVICE AGENCY,12031085,,2023-08-25,340721,20.56
08,2023-07-28,24SC08A305-JUL8,AVERA MCKENNAN,12029758,86,2023-08-25,340533,83.97
08,2023-08-07,082400424,LEWIS & CLARK BEHVRL HLTH SVCS,12032509,,2023-08-25,339247,909.0
08,2023-07-10,SFY24 RENT08-07,ZIEBACH COUNTY AUDITOR,12054473,03,2023-08-25,312174,200.0
19,2023-08-21,SEP2023RENT,PHEASANT INN PARTNERSHIP,12033521,,2023-08-25,341021,5392.0
19,2023-08-21,SEP2023RENT,BEADLE LLOYD PRPRTS LTD PTNRSP,12022282,,2023-08-25,341019,2766.0
08,2023-08-24,M082400477,"MARKMAN, BENJAMIN ALLEN",12437510,,2023-08-25,M343991,1821.34
19,2023-08-21,SEP2023RENT,2900 W 11TH LLC,12680273,,2023-08-25,341020,13427.52
19,2023-08-17,VRM230821373099,SOUTH DAKOTA ACHIEVE,12012500,,2023-08-25,340689,365.31
19,2023-08-18,772157FA23,AUGUSTANA COLLEGE ASSOCIATION,12029714,08,2023-08-25,340702,8972.5
02,2023-08-25,M024BTR005,TOWN OF UTICA,12031188,,2023-08-25,M344790,470.01
19,2023-08-18,VRM230821374357,"THOMPSON, KEITH LEE",12508787,,2023-08-25,340686,1223.0
11,2023-07-18,ARIV1014509FINAL,ULTEIG ENGINEERS INC,12027184,02,2023-08-25,343381,2268.42
02,2023-08-25,M024BTR005,CITY OF AVON,12054274,,2023-08-25,M344790,3322.57
02,2023-08-25,M024BTR005,CENTERVILLE CITY OF,12054387,,2023-08-25,M344790,17478.4
02,2023-08-25,M024BTR005,ASTORIA CITY OF,12031146,,2023-08-25,M344790,1617.43
08,2023-08-01,LABHSC08/01/23,SACRED HEART HEALTH SERVICES,12029786,,2023-08-25,339249,6589.01
08,2023-08-01,24SC08A336-JUL2,WASTE CONNECTIONS OF NEBRASKA,12621427,,2023-08-25,340509,1044.25
19,2023-08-18,VRM230821365324,"DUERKSEN, KAREN S",12586764,,2023-08-25,340688,266.73
19,2023-08-18,DL13386,WEST RIVER FOUNDATION,12017568,03,2023-08-25,340681,152.37
08,2023-08-01,24SC081018-JUN1,LUTHERAN SOCIAL SERVICES OF SD,12029752,16,2023-08-25,341583,66735.11
08,2023-08-01,23-000520,WOODBURY COUNTY SHERIFF,12026112,01,2023-08-25,340112,45.0
11,2023-06-30,14578.00-14,SRF CONSULTING GROUP INC,12265251,,2023-08-25,343364,295.48
11,2023-06-29,62923,CITY OF CLEAR LAKE,12054409,,2023-08-25,338989,225.0
19,2023-08-18,DL13520,WEST RIVER FOUNDATION,12017568,03,2023-08-25,340716,319.98
19,2023-08-18,DL13519,WEST RIVER FOUNDATION,12017568,03,2023-08-25,340890,571.91
02,2023-08-25,M024BTR005,TOWN OF PUKWANA,12037403,,2023-08-25,M344790,5014.29
08,2023-07-14,392818,YANKTON-CITY OF,12055287,,2023-08-25,339271,35.77
02,2023-08-25,M024BTR005,CITY OF BRYANT,12054345,,2023-08-25,M344790,25847.66
08,2023-08-18,168831,"JAMES, MATTHEW S",12705090,,2023-08-25,340120,694.0
08,2023-07-22,24SC08A341-JUL12,AMERICAN HEALTH STAFFING GROUP,12659053,,2023-08-25,340137,2160.0
02,2023-08-25,M024BTR005,CITY OF ROSCOE,12055023,,2023-08-25,M344790,8131.68
08,2023-07-22,24SC08A341-JUL14,AMERICAN HEALTH STAFFING GROUP,12659053,,2023-08-25,340139,4778.55
02,2023-08-25,M024BTR005,CITY OF PLATTE,12054989,,2023-08-25,M344790,63579.46
04,2023-08-16,1282,ROCKY MOUNTAIN INTL CORP,12121139,01,2023-08-25,340989,2748.9
02,2023-08-25,M024BTR005,CITY OF PIERRE,12054968,,2023-08-25,M344790,716728.67
02,2023-08-25,M024BTR005,CITY OF MITCHELL,12054862,02,2023-08-25,M344790,1066644.79
02,2023-08-25,M024BTR005,CITY OF MISSION,12056005,,2023-08-25,M344790,40454.05
02,2023-08-25,M024BTR005,CITY OF MILLER,12054852,,2023-08-25,M344790,70355.43
29,2023-07-17,TECHAUTOPAY FY24,R C S STORAGE LLC,12574598,,2023-08-25,312347,5850.0
29,2023-07-17,AUTOPAY FY24,MITCHELL AREA CHAMBER COMMERCE,12028941,,2023-08-25,312344,1086.0
29,2023-06-30,HIDTA 06/30/23,PENNINGTON COUNTY SHERIFF,12055008,03,2023-08-25,339605,45932.97
11,2023-07-20,15310,STOCKWELL ENGINEERS INC,12040386,,2023-08-25,343401,58029.36
08,2023-07-17,23-07173,MINNEHAHA COUNTY SHERIFF,12055058,06,2023-08-25,340116,50.0
11,2023-07-19,P9128351,RDO FINANCIAL SERVICES CO,12124884,,2023-08-25,339361,20.72
02,2023-08-25,M024BTR005,CITY OF SPEARFISH,12055082,,2023-08-25,M344790,1048140.31
04,2023-08-22,84436,MILES PARTNERSHIP LLLP,12529482,02,2023-08-25,341777,43937.5
02,2023-08-25,M024BTR005,CITY OF STRATFORD,12037664,,2023-08-25,M344790,1404.44
02,2023-08-25,M024BTR005,CITY OF LAKE ANDES,12054740,,2023-08-25,M344790,20568.09
02,2023-08-25,M024BTR005,CITY OF BROOKINGS,12054336,01,2023-08-25,M344790,1433928.19
02,2023-08-25,M024BTR005,CITY OF BRITTON,12054320,,2023-08-25,M344790,62131.42
02,2023-08-25,M024BTR005,CITY OF BOX ELDER,12031676,,2023-08-25,M344790,390848.08
02,2023-08-25,M024BTR005,CITY OF BLUNT,12031346,,2023-08-25,M344790,3004.56
02,2023-08-25,M024BTR005,CITY OF BERESFORD,12054287,,2023-08-25,M344790,95216.15
02,2023-08-25,M024BTR005,CITY OF BALTIC,12056143,,2023-08-25,M344790,60774.77
02,2023-08-25,M024BTR005,CITY OF MARTIN,12054824,,2023-08-25,M344790,49605.82
02,2023-08-25,M024BTR005,CITY OF TRENT,12056042,,2023-08-25,M344790,3057.05
08,2023-08-24,M082400477,"CHRISTENSEN, KRISTI L",12700175,,2023-08-25,M343991,1460.74
02,2023-08-25,M024BTR005,CITY OF MCLAUGHLIN,12054803,,2023-08-25,M344790,12635.28
02,2023-08-25,M024BTR005,CITY OF TRIPP,12055130,,2023-08-25,M344790,9906.72
08,2023-08-24,M082400477,"CAMPTON, MADISON M",12697891,,2023-08-25,M343991,822.4
08,2023-07-21,24SC08A305-JUN87,AVERA MCKENNAN,12029758,86,2023-08-25,340520,129.71
08,2023-08-24,M082400477,"BAFFOUR-ASAMOAH, KRYSTAL",12283694,,2023-08-25,M343991,1507.52
08,2023-07-15,68522292,SF CI&S LLC,12591480,01,2023-08-25,338490,150.0
08,2023-07-14,24SC08A305-JU100,AVERA MCKENNAN,12029758,86,2023-08-25,340568,129.71
08,2023-08-01,22160,MENARDS,12019798,10,2023-08-25,339261,6.28
11,2023-08-11,RTAP2-23A,COMMUNITY TRANSIT OF WATERTOWN,12610343,,2023-08-25,341834,3770.1
11,2023-08-10,54709,LEC INC,12042658,,2023-08-25,340582,2450.0
08,2023-08-15,082400433,"KATTERHAGEN, MARK C",12491011,,2023-08-25,339244,18.0
08,2023-08-15,082400434,"LARSON, VALERIE J",12685901,,2023-08-25,339245,18.0
11,2023-07-24,43P20073,TRANSOURCE TRUCK & EQUIPMENT C,12573979,,2023-08-25,339371,39.18
08,2023-08-15,24SC08K065-AUG,CROOKS COMMUNITY CHILD CARE,12005597,,2023-08-25,339292,424976.0
06,2023-08-17,08172023,"JOHNSON, AARON D",12079874,,2023-08-25,340029,500.0
11,2023-08-12,12442402,VENTURE COMMUNICATIONS CO-OP,12030120,,2023-08-25,338996,19.7
08,2023-08-15,082400426,DEPARTMENT OF HLTH & HUMAN SER,12110454,,2023-08-25,338473,5063.0
08,2023-06-28,24SC08A305-JU120,AVERA MCKENNAN,12029758,86,2023-08-25,340561,78.59
08,2023-08-01,41277,TRUCK TRAILER SALES & SERV INC,12031637,,2023-08-25,339269,12.25
08,2023-07-13,SFY24 RENT 08-07,"OWENS, GREGG",12073215,,2023-08-25,312168,5003.63
08,2023-08-16,24SC086055-AUG,ICF MACRO INC,12155684,,2023-08-25,343996,37203.77
08,2023-07-13,SFY24 RENT 08-07,SPEARFISH ECONOMIC DEV CORP,12302552,,2023-08-25,309803,6241.37
08,2023-07-18,OC99207,STRACHAN SALES INC,12025537,,2023-08-25,339268,124.01
10,2022-03-24,21-I-043 222760,BEACON SYSTEMS INC,12654917,,2023-08-25,343346,1800.0
10,2023-06-05,MSFW 0823,BUTTE-LAWRENCE COUNTY,12704693,,2023-08-25,339353,100.0
11,2023-08-12,I70Q-02M,DAKOTA TRAFFIC SERVICES LLC,12052720,,2023-08-25,341861,80574.0
08,2023-08-17,24SC08A310-JUL5,SACRED HEART HEALTH SERVICES,12029786,05,2023-08-25,340151,7.92
11,2023-08-14,08-ASPHLT-01576,MORRIS INC,12034029,,2023-08-25,340584,1521.54
08,2023-07-15,24SC08A341-JUL9,AMERICAN HEALTH STAFFING GROUP,12659053,,2023-08-25,340135,3366.9
08,2023-08-17,24SC08A310-JUL2,SACRED HEART HEALTH SERVICES,12029786,05,2023-08-25,340149,8.6
11,2023-08-14,49829418320823,BLACK HILLS POWER & LIGHT CO,12028526,,2023-08-25,343982,741.31
11,2023-08-14,571530100040823,MONTANA-DAKOTA UTILITIES,12020954,12,2023-08-25,343981,261.04
08,2023-08-17,24SC08A310-JUL4,SACRED HEART HEALTH SERVICES,12029786,05,2023-08-25,340150,8.6
08,2023-08-17,24SC08A310-JUN8,SACRED HEART HEALTH SERVICES,12029786,05,2023-08-25,340148,39.8
08,2023-07-13,SFY24 RENT 08-07,VERMILLION AREA CHAMBER & DEV,12526794,,2023-08-25,310170,3166.59
08,2023-07-14,SFY24 RENT 08-10,STATE PARTNERS LLC,12391144,,2023-08-25,312177,47269.3
08,2023-07-14,179964,AUTOMATIC BUILDING CONTROLS,12042195,,2023-08-25,339254,360.0
08,2023-07-13,SFY24 RENT 08-07,SPINK COUNTY AUDITOR,12055020,02,2023-08-25,310166,525.83
08,2023-07-18,22528,HOSPITALITY PLUS,12053819,,2023-08-25,338482,75.0
08,2023-08-01,24SC08A305-JUN96,AVERA MCKENNAN,12029758,86,2023-08-25,340564,59.76
08,2023-07-12,SFY24 RENT 08-10,TIM HOFER LLC,12675889,,2023-08-25,310171,12648.0
18,2023-08-09,0028233223,MATHESON TRI-GAS INC,12263878,03,2023-08-25,340335,432.81
08,2023-08-24,M082400477,"RAMSEY, JOSEPH",12417879,,2023-08-25,M343991,641.96
012,2023-08-16,S102960024.005,DAKOTA SUPPLY GROUP,12027834,,2023-08-25,341069,4003.16
19,2023-08-11,STDINV572904,FREEDOM US ACQUISITION CORP,12592353,01,2023-08-25,339568,137.82
17,2023-06-24,171140255,VETERANS OF FOREIGN WARS 4690,12533505,,2023-08-25,340637,100.0
19,2023-08-11,STDINV572864,FREEDOM US ACQUISITION CORP,12592353,01,2023-08-25,339574,61.59
18,2023-08-11,6201449,BEST PLUMBING SPECIALTIES INC,12565751,,2023-08-25,341478,107.0
14,2023-08-21,MP3588070723,FORUM COMMUNICATIONS COMPANY,12027115,21,2023-08-25,340229,32.53
18,2023-08-11,8344387,NCH CORPORATION,12119072,11,2023-08-25,341487,363.4
18,2023-08-11,9424192023,3M COMPANY,12020948,07,2023-08-25,339542,1575.0
17,2023-06-26,171140174,AMERICAN LEGION SIOUX FALLS P,12530174,,2023-08-25,339093,100.0
04,2023-08-23,050434,K&H LLC,12682820,,2023-08-25,343315,42000.0
012,2023-07-31,ASW23--01X/SWMR2,HEGG CONSTRUCTION LLC,12608401,,2023-08-25,338897,90011.15
04,2023-08-23,050433,K&H LLC,12682820,,2023-08-25,343313,28000.0
04,2023-08-23,050379,K&H LLC,12682820,,2023-08-25,343317,20057.6
04,2023-08-23,050373,K&H LLC,12682820,,2023-08-25,343322,18958.25
04,2023-08-23,050340,K&H LLC,12682820,,2023-08-25,343336,7764.9
04,2023-08-23,050288,K&H LLC,12682820,,2023-08-25,341776,1040.0
04,2023-08-23,050274,K&H LLC,12682820,,2023-08-25,341775,8010.0
14,2023-08-12,12432403,VENTURE COMMUNICATIONS CO-OP,12030120,,2023-08-25,340219,28.13
18,2023-08-11,240000576933001,MIDWEST HARDWOOD CORPORATION,12022175,01,2023-08-25,339540,4625.19
012,2023-07-31,G2123-38ARPA-7,BANNER ASSOCIATES INC,12120999,01,2023-08-25,338896,4029.0
17,2023-05-19,171140187,DAKOTA MARINE DETACHMENT 659,12664558,,2023-08-25,340607,100.0
18,2023-08-16,SCN-122492,INNOVATIVE OFFICE SOLUTIONS,12550348,,2023-08-25,339126,-42.18
06,2023-08-07,67095639,BUILDERS FIRSTSOURCE INC,12555010,,2023-08-25,339843,3493.48
06,2023-08-07,613543,TWIN VALLEY TIRE INC,12041972,,2023-08-25,339962,39.0
06,2023-08-07,34625226,GREATAMERICA FINANCIAL SRV COP,12025514,01,2023-08-25,340034,397.52
17,2023-05-02,171140179,JOHN BLISS VFW POST 628,12236128,,2023-08-25,340599,100.0
014,2023-08-23,014140014,WEX HEALTH INC,12660084,,2023-08-25,343305,25.0
06,2023-08-03,SDRA1125196,FASTENAL COMPANY,12021515,,2023-08-25,339921,580.72
18,2023-08-11,0576760-IN,LAW ENFORCEMENT TARGETS,12022762,,2023-08-25,341480,417.31
17,2023-05-12,171140186,DAKOTA MARINE DETACHMENT 659,12664558,,2023-08-25,340606,100.0
17,2023-05-12,171140228,AMERICAN LEGION STURGIS,12527438,,2023-08-25,340669,100.0
06,2023-08-03,2896129,RUNNING SUPPLY INC,12021713,03,2023-08-25,339923,67.98
06,2023-08-03,0169165,STAR LAUNDRY & DRY CLEANERS,12034878,,2023-08-25,340026,42.16
17,2023-05-13,171140155,AMERICAN LEGION SIOUX FALLS P,12530174,,2023-08-25,339074,100.0
06,2023-08-02,94681,MENARDS,12019798,02,2023-08-25,339842,3246.82
19,2023-08-11,0427000195,CIOX HEALTH LLC,12115581,01,2023-08-25,340687,28.02
14,2023-08-14,3156625217081423,BLACK HILLS POWER & LIGHT CO,12028526,,2023-08-25,340223,34.65
06,2023-08-10,64243,SHANE LILLEBO,12503200,,2023-08-25,339881,5050.0
17,2023-06-23,171140254,VETERANS OF FOREIGN WARS 4690,12533505,,2023-08-25,340636,100.0
18,2023-08-10,9800292154,GRAINGER,12016771,16,2023-08-25,341476,148.68
19,2023-08-16,24SC191317-JUL23,VOLUNTEERS OF AMERICA DAKOTAS,12012819,,2023-08-25,340881,2935.06
19,2023-08-03,VRM230821376441,"THOMPSON, KEITH LEE",12508787,,2023-08-25,340676,48.78
14,2023-08-21,84135EE011018,NORTH PLAINS DEVELOPERS,12048076,,2023-08-25,341409,77.62
06,2023-08-14,20230814,MONTANA-DAKOTA UTILITIES,12020954,12,2023-08-25,339835,17.6
14,2023-08-04,310779A,MACKENZIE ENTERPRISES,12556815,,2023-08-25,341444,259.8
06,2023-08-14,08.14.2023,MONTANA-DAKOTA UTILITIES,12020954,12,2023-08-25,339834,17.21
19,2023-08-16,42861,"ELLMAN, ANGELA",12699347,,2023-08-25,339579,25.59
012,2023-08-08,59859-10,TSP INC,12030546,,2023-08-25,338895,1800.0
06,2023-08-11,RC1GFPAUG23,BLACK HILLS ELECTRIC CO-OP,12028516,,2023-08-25,339895,259.08
19,2023-08-21,SEP2023RENT,KOCH COMPANY I LLC,12518727,,2023-08-25,341024,15300.76
06,2023-08-11,2901974,RUNNING SUPPLY INC,12021713,,2023-08-25,339900,52.97
013,2023-08-01,2565079-080123,CENTURYLINK COMMUNICATIONS LLC,12188416,,2023-08-25,338885,1730.63
19,2023-08-21,DL13530,WEST RIVER FOUNDATION,12017568,03,2023-08-25,340889,1060.06
17,2023-08-16,I234613,LANDSCAPE GARDEN CENTERS,12042267,,2023-08-25,339098,93.26
18,2023-08-17,11717532,SIOUX FALLS UTILITIES,12055054,06,2023-08-25,339548,65.3
17,2023-05-01,171140153,AMERICAN LEGION SIOUX FALLS P,12530174,,2023-08-25,339072,100.0
17,2023-06-22,171140181,JOHN BLISS VFW POST 628,12236128,,2023-08-25,340601,100.0
17,2023-06-13,171140165,AMERICAN LEGION SIOUX FALLS P,12530174,,2023-08-25,339084,100.0
17,2023-06-23,171140182,JOHN BLISS VFW POST 628,12236128,,2023-08-25,340602,100.0
014,2023-08-01,36743,NOVEYA INCORPORATED,12053327,,2023-08-25,341124,77.0
012,2023-07-31,95421-54,I & S GROUP INC,12575550,,2023-08-25,338893,12008.0
18,2023-08-11,52205,CARLSON & STEWART REFRIGERATIO,12231705,,2023-08-25,341479,4922.2
17,2023-06-08,171140218,AMERICAN LEGION STURGIS,12527438,,2023-08-25,340659,100.0
17,2023-06-10,1711409194,DAKOTA MARINE DETACHMENT 659,12664558,,2023-08-25,340614,100.0
14,2023-08-21,9/2023,CAR ROSE LLC,12574693,,2023-08-25,341810,1985.35
012,2023-07-12,49923,KMKB LLP,12006503,,2023-08-25,341064,2807.66
012,2023-07-28,052065,PRAIRIE AUTO PARTS NAPA,12570452,01,2023-08-25,341098,14.18
17,2023-06-16,171140215,AMERICAN LEGION STURGIS,12527438,,2023-08-25,340656,100.0
19,2023-08-24,24SC195502-AUG23,ROBERT H ARNIO PH D,12052493,,2023-08-25,344765,410.6
17,2023-06-17,171140251,AMERICAN LEGION POST 40,12666290,,2023-08-25,340633,100.0
17,2023-06-19,171140170,AMERICAN LEGION SIOUX FALLS P,12530174,,2023-08-25,339089,100.0
17,2023-06-19,171140266,AMERICAN LEGION POST 301,12704455,,2023-08-25,340648,100.0
02,2023-08-25,M024BTR005,TOWN OF WENTWORTH,12056105,,2023-08-25,M344790,5491.55
17,2023-05-01,171140192,DAKOTA MARINE DETACHMENT 659,12664558,,2023-08-25,340612,100.0
06,2023-08-05,2897542,RUNNING SUPPLY INC,12021713,,2023-08-25,340020,444.59
06,2023-08-16,45027,MENARDS,12019798,12,2023-08-25,340036A,179.97
19,2023-08-18,VRM230821376837,"BARCKLAY, KALIE A",12704642,,2023-08-25,340684,145.47
02,2023-08-25,M024BTR005,PRESHO CITY OF,12054995,,2023-08-25,M344790,11487.86
