agency,document_date,document_number,vendor_name,vendor_number,vendor_group_number,ap_payment_date,voucher_number,amt
19,2022-01-10,VRM220114354959,EAST DAKOTA EDUCATIONAL COOP,12003510,,2022-01-26,861602,60.74
19,2022-01-10,VRM220113359313,EAST DAKOTA EDUCATIONAL COOP,12003510,,2022-01-26,860364,40.28
19,2022-01-10,VRM220113359080,EAST DAKOTA EDUCATIONAL COOP,12003510,,2022-01-26,860373,13.43
19,2022-01-05,DCM23986128,MRO CORPORATION,12001913,,2022-01-26,857987,28.26
19,2022-01-03,DCM23654745,AVERA QUEEN OF PEACE,12029749,43,2022-01-26,858047,12.03
19,2022-01-03,DCM22650757,BILLINGS CLINIC,12120370,,2022-01-26,858032,23.0
14,2021-11-22,112221RFWUI,VNDR   12675119,12675119,,2022-01-26,862547,1275.0
19,2022-01-04,DCM23538231,BUTTE SILVER BOW PRIMARY HLTHC,12515181,,2022-01-26,858044,12.03
19,2022-01-05,22SC191027-NOV21,LIFE QUEST,12035739,,2022-01-26,864178,19757.66
19,2022-01-04,VRM220118360652,WILD WOMAN MANAGEMENT INC,12675395,,2022-01-26,862264,4500.0
19,2022-01-04,DCM24098733,COMMUNITY HEALTH PARTNERS INC,12258791,,2022-01-26,858005,23.0
19,2022-01-04,DCM23999664,BLACK HILLS REGIONAL EYE INST,12053138,,2022-01-26,858066,22.53
19,2022-01-04,DCM23998548,COMMUNITY COUNSELING SERVICES,12030859,,2022-01-26,858065,29.53
19,2022-01-04,DCM23997044,CIOX HEALTH LLC,12115581,01,2022-01-26,857991,13.53
19,2022-01-04,DCC1272360,BRIDGEWAY COUNSELING CENTER,12199554,,2022-01-26,858017,323.79
19,2022-01-04,DCM23992930,AVERA MCKENNAN,12029758,65,2022-01-26,858063,24.03
19,2022-01-04,DCM23381837,SANFORD  HEALTH,12198121,,2022-01-26,857963,12.03
19,2022-01-05,7177668846,CARDINAL HEALTH INC,12117161,,2022-01-26,864213,11.4
19,2022-01-04,DCM23195235,SANFORD  HEALTH,12198121,,2022-01-26,857957,35.0
19,2022-01-04,DCM23144121,NGP RECORD CONNECT HOLDINGS,12661231,,2022-01-26,858039,20.0
19,2022-01-04,DCM22819582,CIOX HEALTH LLC,12115581,01,2022-01-26,858034,35.0
19,2022-01-04,DCM22611337,CIOX HEALTH LLC,12115581,01,2022-01-26,858031,22.53
08,2021-12-28,INV9477022,MARCO TECHNOLOGIES LLC,12201534,,2022-01-26,859050,86.18
08,2021-12-28,INV9477025,MARCO TECHNOLOGIES LLC,12201534,,2022-01-26,859053,85.54
08,2021-12-28,INV9477028,MARCO TECHNOLOGIES LLC,12201534,,2022-01-26,859056,66.12
08,2021-12-29,0058767,VICTORY SUPPLY INC,12559115,,2022-01-26,859045,1648.0
19,2022-01-05,6124,SOUTHEASTERN BEHAV HLTHCARE,12029954,03,2022-01-26,861608,228.23
19,2022-01-05,DCM23034852,CIOX HEALTH LLC,12115581,01,2022-01-26,857953,32.03
14,2021-12-31,12/2021,VNDR   12280631,12280631,,2022-01-26,862968,61.69
19,2021-12-30,VRM220114360506,AVERA MCKENNAN,12029758,C4,2022-01-26,861607,12.32
06,2021-10-08,91996,MAIN & MAIN LLC,12156160,03,2022-01-26,860589,173.5
14,2022-01-14,1205-1299,VNDR   12664342,12664342,,2022-01-26,862546,130.73
19,2021-11-23,262448,HOUSE OF GLASS INC,12030781,,2022-01-26,864199,270.0
19,2021-12-31,IVC019492,GOODWILL OF THE GREAT PLAINS,12024600,,2022-01-26,862625,1333.89
19,2021-12-31,IVC019489,GOODWILL OF THE GREAT PLAINS,12024600,,2022-01-26,862631,26.22
19,2021-12-31,47649,MOREAU-GRAND ELECTRIC CO-OP,12029446,,2022-01-26,862439,20.59
19,2021-12-31,188107,CITY OF REDFIELD,12055016,,2022-01-26,864205,215.0
19,2021-12-31,11316,MIDWEST SPECIAL SERVICES INC,12626425,,2022-01-26,861586,75.0
19,2021-12-30,263153,HOUSE OF GLASS INC,12030781,,2022-01-26,864200,2000.0
012,2021-04-16,12708,SIOUX VALLEY COOPERATIVE,12030270,,2022-01-26,861248,67.04
19,2021-12-29,VRM220113358221,"BOSCHEE, KATHLEEN A",12587557,,2022-01-26,860344,1098.83
19,2021-12-29,S101507687.001,DAKOTA SUPPLY GROUP,12027834,02,2022-01-26,860411,512.96
16,2021-12-14,80005467,VNDR   12289498,12289498,01,2022-01-26,861009,775.0
06,2021-07-19,5869,THE MIGHTY BOWTONES LLC,12293894,,2022-01-26,859005,1221.0
19,2021-12-29,DCC1406030,RADIOLOGY ASSOCIATES PROF LLC,12029822,01,2022-01-26,858023,299.45
06,2021-10-08,91999,MAIN & MAIN LLC,12156160,03,2022-01-26,860590,173.5
19,2022-01-04,DCC1285283,BLACK HILLS PSYCHOLOGY LLC,12262498,,2022-01-26,857941,323.79
11,2022-01-19,11ROY0154,VNDR   12451326,12451326,,2022-01-26,862822,10619.3
06,2022-01-25,M062JT169,VNDR   12095070,12095070,,2022-01-26,M865886,185.0
19,2022-01-11,DCC1389997,ALLIED ASSESSMENTS INC,12174710,,2022-01-26,861098,641.55
06,2022-01-25,M062JT169,VNDR   12092817,12092817,,2022-01-26,M865886,1315.0
29,2021-11-12,5329 01/03/22,SCOVEL PSYCH & COUNSEL LTD,12117837,,2022-01-26,861648,113.0
06,2021-12-30,198169,VAN DIEST SUPPLY COMPANY,12024788,,2022-01-26,860602,6750.0
19,2022-01-13,TV-0113,CONKLIN CLINICS PROF LLC,12599768,,2022-01-26,862596,12.32
012,2022-01-18,0123MART,LYNNS DAKOTAMART INC,12051339,,2022-01-26,861219,23.96
29,2021-12-31,6713084-Q4201,PACER SERVICE CENTER,12118747,,2022-01-26,863724,459.1
06,2022-01-25,M062JT169,"HANSEN, CURT",12065022,,2022-01-26,M865886,800.0
06,2022-01-25,M062JT169,"HAMMOND, JACQUELYN K",12408739,,2022-01-26,M865886,474.0
06,2022-01-25,M062JT169,"HALL, JOHN D JR",12082507,,2022-01-26,M865886,327.0
06,2022-01-25,M062JT169,"HAHNE, WILLIAM R",12100331,,2022-01-26,M865886,2320.0
06,2022-01-25,M062JT169,GROSS PROPERTIES,12305637,,2022-01-26,M865886,69.0
06,2022-01-25,M062JT169,"GRITTNER, GARY",12531793,,2022-01-26,M865886,1884.0
06,2021-12-30,2023842,STAN HOUSTON EQUIPMENT CO INC,12029693,,2022-01-26,861361,139.99
06,2022-01-25,M062JT169,EDWARD R NEFF FAMILY TRUST,12292785,,2022-01-26,M865886,48.0
06,2022-01-25,M062JT169,"DUTT, HELEN",12071795,,2022-01-26,M865886,98.0
06,2022-01-25,M062JT169,"DUTENHOFFER, COLIN",12612450,,2022-01-26,M865886,1074.0
08,2022-01-03,082203146,MONUMENT HEALTH RAPID CITY HOS,12033335,04,2022-01-26,859076,280.0
29,2021-11-29,112921,AVERA ST MARYS,12029913,08,2022-01-26,861628,80.0
08,2022-01-01,082203186,CHERRY-TODD ELECTRIC COOP INC,12030381,,2022-01-26,862432,616.1
08,2022-01-01,082203184,CENTURYLINK COMMUNICATIONS LLC,12188416,,2022-01-26,862433,75.79
08,2022-01-01,082203181,CENTURYLINK COMMUNICATIONS LLC,12188416,,2022-01-26,862425,163.83
16,2021-12-31,36677,BANNER ASSOCIATES INC,12120999,01,2022-01-26,863713,4741.7
06,2021-12-30,21-52-22,GREAT PLAINS PUBLISHING CO INC,12045351,,2022-01-26,860601,195.0
06,2022-01-25,M062JT169,"EHRHART, SHARON A",12151189,,2022-01-26,M865886,1905.0
06,2021-12-31,51480,CAM WAL ELECTRIC COOPERATIVE,12029532,,2022-01-26,861397,266.33
06,2022-01-25,M062JT169,"ERICKSON, ROBERT",12332261,,2022-01-26,M865886,468.0
06,2022-01-25,M062JT169,"ENGELHART, STEVEN",12186391,,2022-01-26,M865886,18.0
06,2022-01-25,M062JT169,"EMMETT, JEANINE",12674546,,2022-01-26,M865886,290.0
06,2022-01-25,M062JT169,"ELSHERE, ANDY",12080164,,2022-01-26,M865886,1600.0
06,2022-01-25,M062JT169,"GOESHEL, WILLARD",12071447,,2022-01-26,M865886,2460.0
06,2022-01-25,M062JT169,"GOOD, JAMES H",12105252,,2022-01-26,M865886,2153.0
06,2022-01-25,M062JT169,GRAND RIVER COOP GRAZING DIST,12029855,,2022-01-26,M865886,12000.0
06,2022-01-25,M062JT169,"GREENOUGH, JOAN C",12575740,,2022-01-26,M865886,2400.0
06,2021-12-31,45326,ANDERSON EXCAVATION&SANI INC,12023469,,2022-01-26,861441,187.5
06,2021-12-30,60267,MENARDS,12019798,02,2022-01-26,861357,67.94
06,2021-12-31,3164B,HOMESLICE MEDIA GROUP,12462421,,2022-01-26,863198,3859.96
06,2021-12-31,21120530,RIVERFRONT BROADCASTING LLC,12140242,05,2022-01-26,862036,612.0
06,2021-12-31,2021-105,PENNINGTON CO HIGHWAY DEPT,12055008,18,2022-01-26,863178,32.5
06,2021-12-31,2021-104,PENNINGTON CO HIGHWAY DEPT,12055008,18,2022-01-26,858941,65.0
06,2021-12-31,179860,HEARTLAND WASTE MANAGEMENT INC,12045608,,2022-01-26,858945,90.0
06,2021-12-31,125217-1,HOMESLICE MEDIA GROUP,12462421,,2022-01-26,863176,299.0
06,2021-12-31,124932-1,HOMESLICE MEDIA GROUP,12462421,,2022-01-26,862029,1254.0
06,2021-12-30,60273,MENARDS,12019798,02,2022-01-26,860627,7.48
08,2022-01-01,082203180,CENTURYLINK COMMUNICATIONS LLC,12188416,,2022-01-26,862428,96.0
08,2022-01-01,082203172,CHEYENNE RIVER SIOUX TRIBE,12033799,01,2022-01-26,862445,5.6
06,2022-01-25,M062JT169,"ESTEE, CHARLES S",12408155,,2022-01-26,M865886,330.0
06,2021-12-27,5771,HAMLIN BUILDING CENTER INC,12053789,,2022-01-26,858911,57.97
06,2022-01-25,M062JT169,DINGER FARMS INC,12033782,,2022-01-26,M865886,2546.0
06,2022-01-25,M062JT169,"DIEDRICH, LARRY",12662716,,2022-01-26,M865886,400.0
06,2022-01-25,M062JT169,"DIEDE, WAYNE R",12109250,,2022-01-26,M865886,560.0
06,2022-01-25,M062JT169,DENIS L MEIERS FAMILY TRUST,12673920,,2022-01-26,M865886,366.0
06,2022-01-25,M062JT169,"DELANY, JIM",12200178,,2022-01-26,M865886,4970.0
06,2022-01-25,M062JT169,"DEHOET, MARGARET",12073436,,2022-01-26,M865886,8.0
06,2022-01-25,M062JT169,"BITTON, VAL R",12508446,,2022-01-26,M865886,640.0
06,2022-01-25,M062JT169,"DEGROOT, GARY",12580980,,2022-01-26,M865886,3040.0
06,2022-01-25,M062JT169,"DAUGAARD, JENNIFER",12106922,,2022-01-26,M865886,113.0
08,2022-01-03,082203153,SACRED HEART HEALTH SERVICES,12029786,,2022-01-26,859065,100.0
06,2022-01-25,M062JT169,"DARGATZ, ERETTA",12672727,,2022-01-26,M865886,653.0
06,2022-01-25,M062JT169,"DAHLBERG, DOROTHY",12578246,,2022-01-26,M865886,1074.0
06,2022-01-25,M062JT169,D G PEDERSON FARMS LLC,12319915,,2022-01-26,M865886,324.0
06,2022-01-25,M062JT169,"CUTLER, TERRY",12242629,,2022-01-26,M865886,26.0
06,2022-01-25,M062JT169,"CUTLER, LARRY",12284137,,2022-01-26,M865886,6.0
06,2022-01-25,M062JT169,COOK RANCH PARTNERSHIP,12597006,,2022-01-26,M865886,1936.0
06,2022-01-25,M062JT169,"CLARKSON, SHIRLEY A",12111131,,2022-01-26,M865886,2000.0
06,2021-12-30,12302021,SD ELECTRICAL COMMISSION,STATE,A4,2022-01-26,861350,700.0
06,2021-12-29,EST 1 P24593,BROSZ ENGINEERING INC,12027853,01,2022-01-26,864949,3660.0
06,2022-01-25,M062JT169,"DIVAN, SCOTT",12149962,,2022-01-26,M865886,975.0
06,2022-01-25,M062JT169,"DURKEE, CARLA",12629918,,2022-01-26,M865886,9.0
06,2022-01-25,M062JT169,"DUTCHER, TERRENCE A",12674309,,2022-01-26,M865886,598.33
11,2021-09-30,2021-266,PROJECT SOLUTIONS INC,12015566,,2022-01-26,865025,4857.62
06,2021-12-27,2021671,PIERRE AREA CHAMBER OF COMM,12028998,,2022-01-26,858958,400.0
08,2021-12-31,81571,KAISER REFRIGERATOR INC,12035188,,2022-01-26,859030,48.98
08,2022-01-03,082203148,PINE RIDGE IHS HOSPITAL,12047968,,2022-01-26,859078,80.0
06,2021-12-27,112766,"BERGESON, NEIL",12324075,,2022-01-26,858910,126.0
29,2021-11-05,13481,SHIBA INVESTMENTS INC,12119268,,2022-01-26,861135,231.0
06,2021-12-23,1135531,US LBM HOLDINGS LLC,12511267,,2022-01-26,859008,38.87
06,2021-12-22,WBRA-1221,CITY OF WEBSTER,12055200,,2022-01-26,858951,80.0
08,2021-12-31,22SC08B351-DEC,FOOTSTEPS COUNSELING LLC,12557964,,2022-01-26,862406,7675.0
288,2022-01-01,600770,CENTURY BUSINESS PRODUCTS INC,12039139,,2022-01-26,860461,28.66
08,2022-01-03,082203163,NORTHWESTERN ENERGY,12028962,,2022-01-26,862440,1301.83
06,2022-01-25,M062JT169,"CLARK, PATRICK",12101976,,2022-01-26,M865886,3323.0
06,2022-01-25,M062JT169,"CIRIACKS, TONYA A",12421266,,2022-01-26,M865886,132.0
06,2022-01-25,M062JT169,"CHRISTENSON, ROGER",12283258,,2022-01-26,M865886,388.0
06,2022-01-25,M062JT169,"CHORD, CLAYTON",12169952,,2022-01-26,M865886,2453.0
06,2022-01-25,M062JT169,"CARL, JODY K",12334910,,2022-01-26,M865886,482.0
06,2021-12-23,4504122321,KINGBROOK RURAL WATER SYSTEM,12033727,01,2022-01-26,858919,67.15
06,2022-01-25,M062JT169,BUSHBY BROTHERS FARM TRUST,12271131,,2022-01-26,M865886,50.0
08,2022-01-03,082203149,MADISON COMMUNITY HOSPITAL,12029862,,2022-01-26,859074,20.0
06,2022-01-25,M062JT169,"ERLENBUSCH, EDNA",12069353,,2022-01-26,M865886,485.0
06,2022-01-25,M062JT169,"EVEN, JEROME C",12059986,,2022-01-26,M865886,1320.0
06,2021-12-29,220000024,NELSON & SONS INC,12122981,01,2022-01-26,862044,19756.18
11,2021-11-23,148318,HOWARD R GREEN COMPANY,12164334,,2022-01-26,862709,389.4
29,2022-01-13,6219691,ALM MEDIA LLC,12004993,02,2022-01-26,860472,872.76
29,2022-01-12,80622864,LIFE TECHNOLOGIES CORP,12170972,01,2022-01-26,863728,131.0
29,2022-01-11,299,MADISON HOSPITALITY GROUP LLC,12616229,,2022-01-26,861632,308.0
29,2022-01-10,07909856291-0122,MONTANA-DAKOTA UTILITIES,12020954,12,2022-01-26,860465,321.55
29,2022-01-07,6501 & 6507,MISSOURI RIVERS EDGE LLC,12159033,,2022-01-26,861623,154.0
11,2021-11-23,148310,HOWARD R GREEN COMPANY,12164334,,2022-01-26,865064,2911.4
29,2022-01-05,447141-00,MCNALLY OPERATIONS LLC,12274390,,2022-01-26,861138,23.84
29,2022-01-01,9896255184,CELLCO PARTNERSHIP,12207494,,2022-01-26,860468,40.01
29,2022-01-01,845625192,THOMSON WEST,12118604,13,2022-01-26,861643,7367.99
29,2022-01-01,3513831,WASTE CONNECTIONS OF SD INC,12037175,,2022-01-26,860475,66.29
29,2021-12-31,JPA 2021,PENNINGTON COUNTY STATES ATTNY,12055008,08,2022-01-26,861642,46188.92
29,2021-12-31,7001,VEROGEN INC,12674951,,2022-01-26,861131,1990.0
29,2021-12-31,120,CAPITAL SECURITY LLC,12495563,,2022-01-26,861644,3045.0
06,2022-01-19,01192022,"BESLER, BRADLEY W",12082947,,2022-01-26,862061,75533.73
06,2022-01-18,8921,A&S HARDWARE INC,12051926,,2022-01-26,863210,22.99
06,2022-01-18,4471620,WORLD FUEL SERVICES INC,12226294,,2022-01-26,861334,402.57
06,2022-01-18,40867,WAGNER LAND & DEVELOPMENT CO,12134840,,2022-01-26,863928,11.2
29,2021-12-25,STMT 12/25/21,GREAT PLAINS BROWN LLC,12289769,,2022-01-26,861137,69.77
29,2022-01-03,INV2000131767,ELIOR INC,12548705,01,2022-01-26,861636,2977.92
29,2022-01-16,IFPF 04/28/22,BLACK HILLS STATE UNIVERSITY,BHSU,,2022-01-26,861625,25.0
29,2022-01-18,650706,RAMKOTA COMPANIES INC,12031730,,2022-01-26,863749,75.0
11,2021-12-17,10162630,KLJ SOLUTIONS HOLDING COMPANY,12540598,,2022-01-26,865063,204.54
06,2022-01-25,M062JT169,"ANDERSON, MAX",12061422,,2022-01-26,M865886,521.0
06,2022-01-25,M062JT169,"BERNARD, JOHN R",12150421,,2022-01-26,M865886,1420.0
06,2022-01-25,M062JT169,VNDR   12071682,12071682,,2022-01-26,M865886,1750.0
06,2022-01-25,M062JT169,"BENSON, LEROY",12260233,,2022-01-26,M865886,6.0
06,2022-01-25,M062JT169,"BEHM, RICHARD A",12671433,,2022-01-26,M865886,114.0
06,2022-01-25,M062JT169,"BARONDEAU, GERALD",12161307,,2022-01-26,M865886,651.0
06,2022-01-25,M062JT169,BARKLEY RANCH INC,12615969,,2022-01-26,M865886,6000.0
06,2022-01-25,M062JT169,"BAILEY, JAMES",12091816,,2022-01-26,M865886,2705.0
06,2022-01-25,M062JT169,"ANDREWS, BRENDA",12538481,,2022-01-26,M865886,495.0
06,2022-01-25,M062JT169,"ANDERSON, GARY J",12562765,,2022-01-26,M865886,983.0
06,2021-12-14,1079,BODE CONSTRUCTION LLC,12118469,,2022-01-26,858901,382.65
06,2022-01-25,M062JT169,"AMDAHL, MARVIN E",12102959,,2022-01-26,M865886,360.0
06,2022-01-25,M062JT169,"ALBRECHT, LELAND",12292773,,2022-01-26,M865886,720.0
06,2022-01-25,M062JT169,"BINDER, AL",12272374,,2022-01-26,M865886,44.0
27,2022-01-11,14CRI21-133,HUMAN SERVICE AGENCY,12031085,,2022-01-26,863093,845.42
27,2022-01-11,14CRI20-1439,HUMAN SERVICE AGENCY,12031085,,2022-01-26,863085,1719.8
27,2022-01-11,14CRI19-903,HUMAN SERVICE AGENCY,12031085,,2022-01-26,863088,194.93
11,2021-11-23,148306,HOWARD R GREEN COMPANY,12164334,,2022-01-26,865066,902.04
06,2021-12-14,11,KENS SUPERMARKET INC,12033052,02,2022-01-26,858917,16.14
06,2022-01-25,M062JT169,"BUE, HARVEY",12090701,,2022-01-26,M865886,3148.0
11,2021-11-23,148325,HOWARD R GREEN COMPANY,12164334,,2022-01-26,862715,20903.56
06,2022-01-25,M062JT169,EVERSON FAMILY LIMITED PRTSP,12495871,,2022-01-26,M865886,60.0
27,2022-01-11,14CRI17-278,HUMAN SERVICE AGENCY,12031085,,2022-01-26,863090,203.4
11,2021-11-23,148327,HOWARD R GREEN COMPANY,12164334,,2022-01-26,862712,106.52
27,2021-12-31,7154,COMMUNITY COORDINATED TRANSPOR,12050075,,2022-01-26,862312,30.0
16,2021-12-31,20018.01-5,JOHNSON LAFFEN GALLOWAY ARCHIT,12491224,,2022-01-26,863712,25336.8
06,2022-01-25,M062JT169,"BUECHLER, HARLAN",12539634,,2022-01-26,M865886,280.0
06,2022-01-25,M062JT169,"BUTTON, JOHN",12015145,,2022-01-26,M865886,3187.5
06,2022-01-25,M062JT169,GERAETS BROS,12056487,,2022-01-26,M865886,420.0
06,2022-01-25,M062JT169,"GATZKE, LEE",12540029,,2022-01-26,M865886,1340.0
06,2022-01-25,M062JT169,"FROST, ALVIN",12275353,,2022-01-26,M865886,200.0
06,2022-01-25,M062JT169,"FRERICKS, WAYNE A",12421980,,2022-01-26,M865886,185.0
06,2022-01-25,M062JT169,"FOTH, JUDY",12297828,,2022-01-26,M865886,213.0
29,2021-12-23,1518014-000,HUNTSMAN HOLDINGS LLC,12592548,,2022-01-26,863735,1200.36
06,2022-01-25,M062JT169,"FOSTER, DAN D",12073932,,2022-01-26,M865886,300.0
06,2022-01-25,M062JT169,"FOOTE, NEIL",12250143,,2022-01-26,M865886,56.0
06,2022-01-25,M062JT169,"FLOYD, WILLIAM",12094148,,2022-01-26,M865886,960.0
06,2022-01-25,M062JT169,FLIEHS FESER LTD PARTNERSHIP,12425091,,2022-01-26,M865886,139.0
06,2022-01-25,M062JT169,"FLANNERY, GERALD",12618950,,2022-01-26,M865886,480.0
06,2022-01-25,M062JT169,"FESER, JUDY",12076384,,2022-01-26,M865886,2279.0
06,2022-01-25,M062JT169,"FEICKERT, JASON P",12317253,,2022-01-26,M865886,1.0
06,2022-01-25,M062JT169,"FARRAR, ROBERT",12263337,,2022-01-26,M865886,1105.0
11,2021-11-23,148328,HOWARD R GREEN COMPANY,12164334,,2022-01-26,862713,332.83
06,2021-12-15,115875,ACTION MECHANICAL,12171151,,2022-01-26,862042,3934.0
06,2021-12-16,2498048,RUNNING SUPPLY INC,12021713,03,2022-01-26,863192,79.99
27,2022-01-03,22501032022,MARSHALL COUNTY TREASURER,12054327,08,2022-01-26,863043,56.81
27,2022-01-10,L3333689,PREMIER BIOTECH LABS LLC,12590759,,2022-01-26,862305,115.15
27,2022-01-10,IN908721,A & B BUSINESS INC,12036980,,2022-01-26,863065,15.01
27,2022-01-10,8159,ALBA ENTERPRISES LLC,12596765,,2022-01-26,863042,10.45
27,2022-01-07,1121-265528-2,LUTHERAN SOCIAL SERVICES OF SD,12029752,16,2022-01-26,863073,482.58
27,2022-01-06,6289,MISSOURI RIVERS EDGE LLC,12159033,,2022-01-26,862310,77.0
27,2022-01-06,22901042022,GPPS LLC,12047137,,2022-01-26,862322,137.88
27,2022-01-06,1221-230562,LUTHERAN SOCIAL SERVICES OF SD,12029752,16,2022-01-26,863079,200.24
27,2022-01-04,IN3609430,INNOVATIVE OFFICE SOLUTIONS,12550348,,2022-01-26,863071,65.92
27,2022-01-01,845671800,THOMSON WEST,12118604,13,2022-01-26,862293,7462.25
11,2021-11-24,7-123270,W W TIRE SERVICE INC,12037797,02,2022-01-26,862844,167.2
11,2021-11-23,148321,HOWARD R GREEN COMPANY,12164334,,2022-01-26,862711,361.13
27,2021-12-31,IN3607110,INNOVATIVE OFFICE SOLUTIONS,12550348,,2022-01-26,860454,60.45
27,2021-12-30,22901142022,307 THERAPY LLC,12597520,,2022-01-26,862325,748.86
27,2021-12-28,IN3603033,INNOVATIVE OFFICE SOLUTIONS,12550348,,2022-01-26,860455,36.92
27,2021-12-27,22901142022,NORTHEASTERN MENTAL HEALTH CTR,12030437,,2022-01-26,862327,413.64
27,2021-12-21,22901142022,BEHAVIOR MANAGEMENT SYSTEMS,12030341,,2022-01-26,862319,137.88
06,2022-01-19,2546,SOUTHWICK ASSOCIATES INC,12143269,,2022-01-26,863790,12475.0
06,2022-01-19,23661,BEAR BUTTE WATER ASSOCIATION,12045977,,2022-01-26,863925,1400.0
06,2021-12-29,EST 1 P24592,BROSZ ENGINEERING INC,12027853,01,2022-01-26,864948,5707.5
06,2022-01-25,M062JT169,"FISCHER, DENNIS",12111890,,2022-01-26,M865886,3090.0
06,2021-12-28,8-019992,APH STORES INC,12558584,23,2022-01-26,860618,119.17
06,2022-01-03,18017007,VNDR   12050571,12050571,,2022-01-26,863937,19.99
06,2022-01-25,M062JT169,VNDR   12089709,12089709,,2022-01-26,M865886,552.0
19,2022-01-12,VRM220113360579,OPHTHALMOLOGY LTD,12032781,,2022-01-26,860357,12.32
08,2021-12-27,95096,MENARDS,12019798,10,2022-01-26,859040,97.38
06,2022-01-25,M062JT169,VNDR   12045675,12045675,,2022-01-26,M865886,27.0
29,2021-10-15,5332 01/03/22,SCOVEL PSYCH & COUNSEL LTD,12117837,,2022-01-26,861647,226.0
06,2021-12-09,47218561,NUTRIEN AG SOLUTIONS INC,12003060,02,2022-01-26,861407,8600.0
06,2021-12-08,9353,MEYER HARDWARE HANK,12042155,01,2022-01-26,858997,8.73
012,2021-12-30,3554,VNDR   12658051,12658051,,2022-01-26,861976,177.28
06,2021-12-07,8-014373,APH STORES INC,12558584,23,2022-01-26,860619,179.94
02,2021-12-17,1293,VNDR   12292739,12292739,,2022-01-26,862016,260.0
02,2022-01-13,02202025,VNDR   12049536,12049536,01,2022-01-26,862009,40.0
02,2022-01-11,17450,VNDR   12123522,12123522,,2022-01-26,858891,4185.0
06,2021-10-06,91985,MAIN & MAIN LLC,12156160,03,2022-01-26,860581,86.75
19,2021-12-17,DCM22535371,LECY FAMILY CHIROPRACTIC PC,12269663,A0,2022-01-26,861116,35.0
06,2021-12-06,8-014045,APH STORES INC,12558584,23,2022-01-26,860620,7.7
06,2021-12-06,62350,MENARDS,12019798,09,2022-01-26,858964,74.36
04,2022-01-21,04X22SP004,VNDR   12064279,12064279,,2022-01-26,863849,500.0
19,2021-12-17,300240,OPHTHALMOLOGY ASSOCIATES LTD,12048196,,2022-01-26,862282,686.0
06,2021-12-06,1115958,US LBM HOLDINGS LLC,12511267,,2022-01-26,859007,17.84
06,2022-01-25,M062JT169,VNDR   12212382,12212382,,2022-01-26,M865886,13128.0
06,2022-01-25,M062JT169,VNDR   12176476,12176476,,2022-01-26,M865886,605.0
06,2022-01-25,M062JT169,VNDR   12173626,12173626,,2022-01-26,M865886,960.0
06,2021-11-01,310045,LAKE ANDES FARMERS COOPERATIVE,12028892,,2022-01-26,858925,35.78
06,2022-01-11,22120,VNDR   12639455,12639455,,2022-01-26,861351,402.6
06,2022-01-25,M062JT169,VNDR   12060719,12060719,,2022-01-26,M865886,432.0
19,2022-01-18,CD0000339481,AVERA ST LUKES,12029725,37,2022-01-26,862618,12.32
19,2022-01-18,CAREDEC21,"HOERNER, BARBARA",12625304,,2022-01-26,862261,202.5
19,2022-01-14,88908.1-01,AVERA ST LUKES,12029725,01,2022-01-26,861615,92.15
19,2022-01-14,364570E-01,AVERA ST LUKES,12029725,01,2022-01-26,861611,105.0
06,2022-01-25,M062JT169,VNDR   12070759,12070759,,2022-01-26,M865886,4500.0
06,2021-11-01,386-060858,WLH INVESTMENTS INC,12051842,,2022-01-26,860579,77.0
06,2022-01-25,M062JT169,VNDR   12244185,12244185,,2022-01-26,M865886,178.0
06,2022-01-25,M062JT169,VNDR   12153107,12153107,,2022-01-26,M865886,625.0
06,2022-01-25,M062JT169,VNDR   12086746,12086746,,2022-01-26,M865886,585.0
06,2022-01-25,M062JT169,VNDR   12090063,12090063,,2022-01-26,M865886,131.0
06,2021-11-01,205-257021,WLH INVESTMENTS INC,12051842,,2022-01-26,860573,77.0
06,2022-01-25,M062JT169,VNDR   12092555,12092555,,2022-01-26,M865886,2090.5
06,2022-01-25,M062JT169,VNDR   12092671,12092671,,2022-01-26,M865886,2223.0
06,2022-01-25,M062JT169,VNDR   12096188,12096188,,2022-01-26,M865886,13760.0
06,2022-01-25,M062JT169,VNDR   12100071,12100071,,2022-01-26,M865886,225.0
06,2022-01-25,M062JT169,VNDR   12150412,12150412,,2022-01-26,M865886,288.0
03,2021-12-31,02221547,VNDR   12008804,12008804,06,2022-01-26,861303,31.4
06,2021-12-04,6151915,RUNNING SUPPLY INC,12021713,,2022-01-26,860598,189.26
06,2021-12-04,54264,TWIN VALLEY TIRE & COMM OIL,12532490,,2022-01-26,858954,426.32
29,2021-11-02,STMT 11/02/21,GREAT PLAINS BROWN LLC,12289769,,2022-01-26,863747,25.91
06,2021-12-16,36624,LANGFORD LUMBER CO INC,12150289,,2022-01-26,858992,178.35
08,2021-12-21,082203138,AVERA ST MARYS,12029913,01,2022-01-26,859068,60.0
08,2021-12-21,082203188,CREEKSIDE MEDICAL CLINIC PROF,12268370,,2022-01-26,861702,57.17
19,2021-12-22,98643,MATTINGLY LOW VISION INC,12140966,,2022-01-26,860356,51.5
06,2021-12-15,33043,MIDWAY SERVICE INC,12209579,,2022-01-26,858929,2177.38
06,2021-12-15,128110,HOLLAND BROTHERS OIL COMPANY,12044276,,2022-01-26,858914,626.98
