document_date,document_number,vendor_name,vendor_number,vendor_group_number,ap_payment_date,voucher_number,amt,agency_code_x,agency_name_x,agency_code_y,agency_name_y
2020-11-19,2020-12,"KUHLE, DONALD E",12530949,,2020-11-24,,5194.0,18.0,CORRECTIONS,,
2020-11-19,2020-12,"ENDRES, LAWRENCE",12082477,,2020-11-24,,1760.45,18.0,CORRECTIONS,,
2020-10-28,21SC08A302-OCT13,MONUMENT HEALTH RAPID CITY HOS,12033335,04,2020-11-24,,73.67,8.0,SOCIAL SERVICES,,
2020-11-09,IN777664,A & B BUSINESS INC,12036980,,2020-11-24,,1.04,11.0,TRANSPORTATION,,
2020-11-03,96823,ATLANTIS LLC,12007247,01,2020-11-24,,77.0,14.0,PUBLIC SAFETY,,
2020-11-05,2801221062,ARAMARK UNIFORM & CAREER,12621433,02,2020-11-24,,8.1,14.0,PUBLIC SAFETY,,
2020-10-26,01310071,QUAM & BERGLIN PC,12365998,,2020-11-24,,9600.0,13.0,BUREAU OF INFORMATION & TELE.,,
2020-05-28,19RCPE01R-210400,RAPID CITY PIERRE & EAST RR,12496655,,2020-11-24,,5713.09,11.0,TRANSPORTATION,,
2020-11-06,J20-112.7,FERBER ENGINEERING COMPANY,12046948,,2020-11-24,,16560.93,11.0,TRANSPORTATION,,
2020-11-13,1421212565,SIOUX VALLEY SOUTHWESTERN ELEC,12029084,,2020-11-24,,680.86,14.0,PUBLIC SAFETY,,
2020-11-13,1421212533,MP FT PIERRE LLC,12511684,,2020-11-24,,308.0,14.0,PUBLIC SAFETY,,
2020-09-21,77049,MENARDS,12019798,10,2020-11-24,,9.97,8.0,SOCIAL SERVICES,,
2020-11-12,12015736,VENTURE COMMUNICATIONS CO-OP,12030120,,2020-11-24,,218.52,14.0,PUBLIC SAFETY,,
2020-11-11,1421212556,NORTHWESTERN ENERGY,12028962,,2020-11-24,,8.16,14.0,PUBLIC SAFETY,,
2020-11-10,INV8147906,MARCO TECHNOLOGIES LLC,12201534,,2020-11-24,,884.0,14.0,PUBLIC SAFETY,,
2020-06-04,175166C,BLACK HILLS JANITORIAL SPLY CO,12124447,,2020-11-24,,76.0,16.0,MILITARY,,
2020-11-10,3400,INTERPRECORPS LLC,12478918,,2020-11-24,,171.0,14.0,PUBLIC SAFETY,,
2020-09-30,07357298-01,GOODIN COMPANY,12141673,,2020-11-24,,2.91,8.0,SOCIAL SERVICES,,
2020-10-01,07357512-00,GOODIN COMPANY,12141673,,2020-11-24,,0.61,8.0,SOCIAL SERVICES,,
2020-10-01,9576410,EMD MILLIPORE CORP,12002618,02,2020-11-24,,45.0,8.0,SOCIAL SERVICES,,
2020-10-02,07357298-02,GOODIN COMPANY,12141673,,2020-11-24,,16.04,8.0,SOCIAL SERVICES,,
2020-10-06,10062020,VB FALLS PARK LP,12647936,,2020-11-24,,2194.0,8.0,SOCIAL SERVICES,,
2020-11-17,DCM4001712,BURROUGHS COUNSELING &,12602541,,2020-11-24,,11.75,19.0,HUMAN SERVICES,,
2020-11-17,DCM3353571,LECY CHIROPRACTIC PC,12053812,,2020-11-24,,11.79,19.0,HUMAN SERVICES,,
2020-11-17,DCM3842434,RAPID CITY MEDICAL CENTER,12029569,01,2020-11-24,,11.79,19.0,HUMAN SERVICES,,
2020-10-29,8292295,CONSOLIDATED READY MIX INC,12009464,01,2020-11-24,,1485.0,6.0,"GAME, FISH AND PARKS",,
2020-10-27,21SC08A302-SEP36,MONUMENT HEALTH RAPID CITY HOS,12033335,04,2020-11-24,,55.06,8.0,SOCIAL SERVICES,,
2020-10-27,21SC08A302-SEP39,MONUMENT HEALTH RAPID CITY HOS,12033335,04,2020-11-24,,55.06,8.0,SOCIAL SERVICES,,
2020-10-27,21SC08A302-SEP40,MONUMENT HEALTH RAPID CITY HOS,12033335,04,2020-11-24,,73.67,8.0,SOCIAL SERVICES,,
2020-11-04,6053617164 NOV20,CENTURYLINK COMMUNICATIONS LLC,12188416,,2020-11-24,,50.53,14.0,PUBLIC SAFETY,,
2020-11-02,INV/2020/9413,MAGNUM ELECTRONICS INC,12604915,,2020-11-24,,639.6,13.0,BUREAU OF INFORMATION & TELE.,,
2020-11-02,5717-110220,CAM WAL ELECTRIC COOPERATIVE,12029532,,2020-11-24,,166.46,13.0,BUREAU OF INFORMATION & TELE.,,
2020-11-18,12,DELL RAPIDS CITY OF,12054451,01,2020-11-24,,205309.42,3.0,AGRICULTURE & NAT. RESOURCES,,
2020-10-27,21SC08A302-OCT6,MONUMENT HEALTH RAPID CITY HOS,12033335,04,2020-11-24,,55.06,8.0,SOCIAL SERVICES,,
2020-11-02,558100-110220,LAKE REGION ELECTRIC ASSN INC,12028902,,2020-11-24,,3119.86,13.0,BUREAU OF INFORMATION & TELE.,,
2020-10-15,SFY21 RENT 11-07,STATE PARTNERS LLC,12391144,,2020-11-24,492781,36073.54,8.0,SOCIAL SERVICES,,
2020-11-17,INV-0808,HETO ENTERPRIZES,12646624,,2020-11-24,,645.12,11.0,TRANSPORTATION,,
2020-07-31,18RCPE06R-1F,RAPID CITY PIERRE & EAST RR,12496655,,2020-11-24,,334569.65,11.0,TRANSPORTATION,,
2020-07-15,SFY21 RENT 8-7,DAY COUNTY AUDITOR,12055207,01,2020-11-24,413920,225.0,8.0,SOCIAL SERVICES,,
2020-10-01,VRM201118349316,"VAN LIERE, SHERRY L",12586740,,2020-11-24,,2772.53,19.0,HUMAN SERVICES,,
2020-10-27,21SC08A302-SEP33,MONUMENT HEALTH RAPID CITY HOS,12033335,04,2020-11-24,,73.67,8.0,SOCIAL SERVICES,,
2020-10-27,102720B,LINCOLN COUNTY TREASURER,12054363,04,2020-11-24,,75.0,8.0,SOCIAL SERVICES,,
2020-07-14,SFY21 RENT 8-7,ZIEBACH COUNTY AUDITOR,12054473,03,2020-11-24,413935,200.0,8.0,SOCIAL SERVICES,,
2020-10-26,9892276,COLE PAPERS INC,12027125,,2020-11-24,,186.72,6.0,"GAME, FISH AND PARKS",,
2020-11-16,DCC176328,BRIDGEWAY COUNSELING CENTER,12199554,,2020-11-24,,316.2,19.0,HUMAN SERVICES,,
2020-10-27,415115,REEVES COMPANY INC,12002637,,2020-11-24,,71.87,6.0,"GAME, FISH AND PARKS",,
2020-10-26,U1686381,SIOUX VALLEY COOPERATIVE,12030270,,2020-11-24,,77.31,6.0,"GAME, FISH AND PARKS",,
2020-11-01,3363-110120,H-D ELECTRIC COOPERATIVE INC,12029384,,2020-11-24,,209.42,13.0,BUREAU OF INFORMATION & TELE.,,
2020-10-26,S100520984.001,DAKOTA SUPPLY GROUP,12027834,,2020-11-24,,162.84,6.0,"GAME, FISH AND PARKS",,
2020-06-08,13490,SCHOENFELDER CONSTRUCTION INC,12049956,,2020-11-24,,146.64,11.0,TRANSPORTATION,,
2020-06-05,18RCPE10R-1,RAPID CITY PIERRE & EAST RR,12496655,,2020-11-24,,134325.75,11.0,TRANSPORTATION,,
2020-10-27,102720,LINCOLN COUNTY TREASURER,12054363,04,2020-11-24,,75.0,8.0,SOCIAL SERVICES,,
2020-11-04,7554001-110420,WEST CENTRAL ELECTRIC CO-OP,12029795,,2020-11-24,,172.29,13.0,BUREAU OF INFORMATION & TELE.,,
2020-11-05,19-110520,CODINGTON-CLARK ELECTRIC CO-OP,12028607,,2020-11-24,,1034.41,13.0,BUREAU OF INFORMATION & TELE.,,
2020-09-17,242827,DEWILD GRANT RECKERT ASSOCIATE,12024746,01,2020-11-24,,6887.56,11.0,TRANSPORTATION,,
2020-11-10,51349SF,BOYER FORD TRUCKS,12048868,,2020-11-24,,418.2,11.0,TRANSPORTATION,,
2020-10-26,I20-006833,PENNINGTON COUNTY SHERIFF,12055008,03,2020-11-24,,50.86,8.0,SOCIAL SERVICES,,
2020-11-04,6803134-110420,CHARLES MIX ELECTRIC ASSN INC,12029373,,2020-11-24,,195.55,13.0,BUREAU OF INFORMATION & TELE.,,
2020-10-22,80582,CLARK ENGINEERING CORP,12022706,03,2020-11-24,,25986.98,11.0,TRANSPORTATION,,
2020-11-10,542303,CENTURY BUSINESS PRODUCTS INC,12039139,,2020-11-24,,67.89,14.0,PUBLIC SAFETY,,
2020-11-17,DCM3862050,RAPID CITY MEDICAL CENTER,12029569,01,2020-11-24,,11.79,19.0,HUMAN SERVICES,,
2020-10-15,SFY21 RENT 11-07,OGLALA OYATE WOITANCAN EMPOWER,12259963,,2020-11-24,492438,501.25,29.0,ATTORNEY GENERAL,,
2020-10-08,21SC087661-OCT,SANFORD MEDICAL CENTER,12029851,09,2020-11-24,,6181.76,8.0,SOCIAL SERVICES,,
2020-11-18,448668,CITY OF BELLE FOURCHE,12054278,01,2020-11-24,,6.75,11.0,TRANSPORTATION,,
2020-10-19,348/802/063/688,GOVCONNECTION INC,12111237,,2020-11-24,,2053.88,12.0,EDUCATION,,
2020-10-13,1602087786,ARAMARK UNIFORM & CAREER,12621433,01,2020-11-24,,7.76,13.0,BUREAU OF INFORMATION & TELE.,,
2020-11-01,214156,SDN COMMUNICATIONS LLC,12051515,01,2020-11-24,,6818.1,12.0,EDUCATION,,
2020-11-01,214159,SDN COMMUNICATIONS LLC,12051515,01,2020-11-24,,23000.0,12.0,EDUCATION,,
2020-11-13,T73241,HARVEYS LOCK SHOP INC,12053905,,2020-11-24,,14.0,12.0,EDUCATION,,
2020-11-17,M1210135,ANDES CENTRAL SCHOOL,12055395,02,2020-11-24,,127601.0,12.0,EDUCATION,,
2020-11-19,1020CON211224,SPINK COUNTY AUDITOR,12055020,02,2020-11-24,,561.56,9.0,HEALTH,,
2020-11-19,1020CON210917,BLACK HILLS SPECIAL SVC COOP,12037282,17,2020-11-24,,8510.32,9.0,HEALTH,,
2020-11-11,2006YJ,GOVERNORS INN,12043110,,2020-11-24,,231.0,12.0,EDUCATION,,
2020-11-04,6368001-110420,WEST CENTRAL ELECTRIC CO-OP,12029795,,2020-11-24,,233.21,13.0,BUREAU OF INFORMATION & TELE.,,
2020-11-19,21S2063414,WEGNER AUTO COMPANY INC,12031818,,2020-11-24,,33494.0,11.0,TRANSPORTATION,,
2020-11-17,M1210135,CANTON SCHOOL DISTRICT NO 41-1,12055648,02,2020-11-24,,251046.0,12.0,EDUCATION,,
2020-10-08,SC12121G-167-F,WALL CITY OF,12031137,,2020-11-24,,2000.0,12.0,EDUCATION,,
2020-11-15,0458578,HP INC,12125515,11,2020-11-24,,45.18,26.0,PUBLIC UTILITIES COMMISSION,,
2020-09-30,SC12119C-330-8,EAST DAKOTA EDUCATIONAL COOP,12003510,,2020-11-24,,6676.11,12.0,EDUCATION,,
2020-11-09,3062046,WAYTEK INC,12021677,,2020-11-24,,105.57,11.0,TRANSPORTATION,,
2020-11-10,793227,MCI COMMUNICATION SERVICES,12058467,05,2020-11-24,,81.19,14.0,PUBLIC SAFETY,,
2020-11-10,12369,AUTOMATION PARTS WAREHOUSE LLC,12550946,,2020-11-24,,364.0,8.0,SOCIAL SERVICES,,
2020-11-19,1020CON211095,GREGORY COUNTY AUDITOR,12054356,01,2020-11-24,,489.28,9.0,HEALTH,,
2020-10-22,16670,HOPKINS PLUMBING HEATING & AC,12319912,,2020-11-24,,282.49,11.0,TRANSPORTATION,,
2020-11-10,DSR4440 PW1158,CHILDSTOWN TOWNSHIP,12627291,,2020-11-24,,22321.41,14.0,PUBLIC SAFETY,,
2020-11-10,DSR4440 PW1307,LEWISON DITCH,12054489,A0,2020-11-24,,11373.54,14.0,PUBLIC SAFETY,,
2020-10-21,O7371,LARSONS AUTO GLASS & TINTING,12460480,,2020-11-24,,85.0,11.0,TRANSPORTATION,,
2020-11-17,M1210135,BENNETT COUNTY SCHOOL DIST 3-1,12034483,01,2020-11-24,,217072.0,12.0,EDUCATION,,
2020-10-24,3267-106,CDW GOVERNMENT INC,12018139,01,2020-11-24,,231.21,13.0,BUREAU OF INFORMATION & TELE.,,
2020-11-17,M1210135,CANISTOTA SCHOOL DISTRICT 43-1,12055667,01,2020-11-24,,94791.0,12.0,EDUCATION,,
2020-11-17,M1210135,BISON SCHOOL DISTRICT 52-1,12055772,01,2020-11-24,,23853.0,12.0,EDUCATION,,
2020-11-10,082102050,CENTURYLINK COMMUNICATIONS LLC,12188416,,2020-11-24,,450.84,8.0,SOCIAL SERVICES,,
2020-11-17,M1210135,BERESFORD SCHOOL DISTRICT 61-2,12055655,01,2020-11-24,,221262.0,12.0,EDUCATION,,
2020-07-14,SFY21 RENT 8-7,LINCOLN COUNTY AUDITOR,12054363,05,2020-11-24,413941,222.81,8.0,SOCIAL SERVICES,,
2020-10-27,5841155,RUNNING SUPPLY INC,12021713,03,2020-11-24,,10.99,6.0,"GAME, FISH AND PARKS",,
2020-11-16,DCC172146,BLACK HILLS REGIONAL EYE INST,12053138,,2020-11-24,,234.94,19.0,HUMAN SERVICES,,
2020-11-09,IN3162430,INNOVATIVE OFFICE SUPPLIES LLC,12550348,,2020-11-24,,52.39,27.0,UNIFIED JUDICIAL SYSTEMS,,
2020-11-16,SFY21 RENT 12,VERMILLION AREA CHAMBER & DEV,12526794,,2020-11-24,,886.49,19.0,HUMAN SERVICES,,
2020-10-13,187259,BROWN VETERINARY CLINIC PC,12535543,,2020-11-24,,4006.2,6.0,"GAME, FISH AND PARKS",,
2020-11-17,DCC169698,GALEN VAN KLEY PHD,12518072,,2020-11-24,,773.5,19.0,HUMAN SERVICES,,
2020-11-04,238288,JDHQ HOTELS LLC,12592953,,2020-11-24,,150.0,8.0,SOCIAL SERVICES,,
2020-11-05,082101932,NEBRASKA PUBLIC POWER DISTRICT,12060532,02,2020-11-24,,38.81,14.0,PUBLIC SAFETY,,
2020-11-12,12010019,VENTURE COMMUNICATIONS CO-OP,12030120,,2020-11-24,,93.02,14.0,PUBLIC SAFETY,,
2020-11-10,03-286990-001120,MITCHELL-CITY OF,12054862,02,2020-11-24,,99.13,11.0,TRANSPORTATION,,
2020-10-15,HURONRENTNOV-JAN,NORDBY REALTY,12042135,01,2020-11-24,,1885.71,10.0,LABOR AND REGULATION,,
2020-11-17,DCC178713,PSYCHOLOGICAL EVALUATION LTD,12053111,,2020-11-24,,552.59,19.0,HUMAN SERVICES,,
2020-11-11,1421212551,BLACK HILLS POWER & LIGHT CO,12028526,,2020-11-24,,183.64,14.0,PUBLIC SAFETY,,
2020-10-02,13083,BPRO INC,12049330,,2020-11-24,,5500.0,31.0,SECRETARY OF STATE,,
2020-09-16,V1091620,GOVERNORS INN,12043110,,2020-11-24,,77.0,17.0,VETERANS' AFFAIRS,,
2020-11-16,DCM3812355,RAPID CITY MEDICAL CENTER,12029569,01,2020-11-24,,11.79,19.0,HUMAN SERVICES,,
2020-10-30,600144917,POMPS TIRE SERVICE INC,12019738,,2020-11-24,,4624.0,11.0,TRANSPORTATION,,
2020-10-31,5328984.3993,JAMES D KLEIN,12044718,,2020-11-24,,70.0,11.0,TRANSPORTATION,,
2020-10-08,46694,MOYLE PETROLEUM COMPANY,12030428,05,2020-11-24,,1228.09,6.0,"GAME, FISH AND PARKS",,
2020-11-17,DCC182048,JOHN LASSEGARD MD FAMILY PHYS,12553720,,2020-11-24,,641.55,19.0,HUMAN SERVICES,,
2020-11-04,VRM201118350415,KRALL OPTOMETRIC PROF LLC,12047161,,2020-11-24,,45.4,19.0,HUMAN SERVICES,,
2020-11-06,VRM201118346199,LEWIS DRUGS-EASTGATE 3,12029381,01,2020-11-24,,248.94,19.0,HUMAN SERVICES,,
2020-11-17,DCM3963421,BEHAVIOR MANAGEMENT SYSTEMS,12030341,,2020-11-24,,13.29,19.0,HUMAN SERVICES,,
2020-11-17,DCM3990617,MRO CORPORATION,12001913,,2020-11-24,,10.76,19.0,HUMAN SERVICES,,
2020-11-10,03-286970-001120,MITCHELL-CITY OF,12054862,02,2020-11-24,,48.31,11.0,TRANSPORTATION,,
2020-11-17,DCM4064879,MRO CORPORATION,12001913,,2020-11-24,,10.76,19.0,HUMAN SERVICES,,
2020-11-13,1XLR-6YDF-993G,AMAZON CAPITAL SERVICES INC,12603089,,2020-11-24,,1389.52,27.0,UNIFIED JUDICIAL SYSTEMS,,
2020-11-17,DCM4068868,SPINE ORTHOPEDIC & PAIN CENTER,12171595,,2020-11-24,,11.79,19.0,HUMAN SERVICES,,
2020-11-17,DCM4107813,DAKOTA COUNSELING GROUP LLC,12543506,,2020-11-24,,11.79,19.0,HUMAN SERVICES,,
2020-11-14,572367460,UNITED PARCEL SERVICE,12017083,01,2020-11-24,,45.25,13.0,BUREAU OF INFORMATION & TELE.,,
2020-11-17,DCM4116783,CIOX HEALTH LLC,12115581,01,2020-11-24,,11.02,19.0,HUMAN SERVICES,,
2020-11-17,DCM4133215,CIOX HEALTH LLC,12115581,01,2020-11-24,,35.0,19.0,HUMAN SERVICES,,
2020-11-17,DCT175906,"SNYDER, TROY A",12647854,,2020-11-24,,185.08,19.0,HUMAN SERVICES,,
2020-11-13,1421212534,MP FT PIERRE LLC,12511684,,2020-11-24,,308.0,14.0,PUBLIC SAFETY,,
2020-11-17,DCC188649,KRISTINE M BASTIAN,12537353,,2020-11-24,,641.55,19.0,HUMAN SERVICES,,
2020-11-12,I1464429,STREICHERS,12022224,,2020-11-24,,224.97,14.0,PUBLIC SAFETY,,
2020-11-06,28149095,GREATAMERICA FINANCIAL SRV COP,12025514,01,2020-11-24,,21.05,19.0,HUMAN SERVICES,,
2020-11-05,265027,BURKE OIL COMPANY INC,12042906,,2020-11-24,,148.06,14.0,PUBLIC SAFETY,,
2020-11-10,737059,FARNAMS GENUINE PARTS INC,12022095,02,2020-11-24,,7.82,11.0,TRANSPORTATION,,
2020-11-01,35335-11-2020,SDN COMMUNICATIONS LLC,12051515,01,2020-11-24,,315.85,14.0,PUBLIC SAFETY,,
2020-07-27,401012,GENERAL SECURITY SERVICES CORP,12021418,,2020-11-24,,10973.12,13.0,BUREAU OF INFORMATION & TELE.,,
2020-10-30,VRM201118350159,ASPIRE INC,12031699,,2020-11-24,,94.39,19.0,HUMAN SERVICES,,
2020-10-31,103020,HOMESLICE MEDIA GROUP,12462421,,2020-11-24,,240.0,29.0,ATTORNEY GENERAL,,
2020-10-30,VRM201118349435,ASPIRE INC,12031699,,2020-11-24,,419.5,19.0,HUMAN SERVICES,,
2020-10-30,VRM201118349155,ASPIRE INC,12031699,,2020-11-24,,2579.93,19.0,HUMAN SERVICES,,
2020-11-10,B34835,UNITHERM INC,12626788,,2020-11-24,,517.16,8.0,SOCIAL SERVICES,,
2020-10-07,78394038,LIFE TECHNOLOGIES CORP,12170972,01,2020-11-24,,818.45,29.0,ATTORNEY GENERAL,,
2020-11-05,HLS-2019-00096,WATERTOWN POLICE DEPARTMENT,12055187,10,2020-11-24,,24291.34,14.0,PUBLIC SAFETY,,
2020-11-04,IN3158132,INNOVATIVE OFFICE SUPPLIES LLC,12550348,,2020-11-24,,553.65,14.0,PUBLIC SAFETY,,
2020-11-10,1A5509,PRECISION REPORTING LTD,12051970,,2020-11-24,,141.75,29.0,ATTORNEY GENERAL,,
2020-10-31,1055-00002-0001,HAUGO BROADCASTING INC,12037714,01,2020-11-24,,880.0,6.0,"GAME, FISH AND PARKS",,
2020-11-16,DCC171447,CENTER FOR FAMILY MEDICINE,12033290,,2020-11-24,,641.55,19.0,HUMAN SERVICES,,
2020-10-26,210439,MILBANK AUTO PARTS INC,12314613,,2020-11-24,,4.78,6.0,"GAME, FISH AND PARKS",,
2020-11-04,7476001-110420,WEST CENTRAL ELECTRIC CO-OP,12029795,,2020-11-24,,302.24,13.0,BUREAU OF INFORMATION & TELE.,,
2020-05-26,1602020334,ARAMARK UNIFORM & CAREER,12621433,01,2020-11-24,,10.53,13.0,BUREAU OF INFORMATION & TELE.,,
2020-11-06,28149075,GREATAMERICA FINANCIAL SRV COP,12025514,01,2020-11-24,,19.55,19.0,HUMAN SERVICES,,
2020-10-30,VRM201118350279,ASPIRE INC,12031699,,2020-11-24,,31.46,19.0,HUMAN SERVICES,,
2020-10-25,179112804,B&H FOTO & ELECTRONICS CORP,12004814,,2020-11-24,,3792.96,13.0,BUREAU OF INFORMATION & TELE.,,
2020-10-26,83-102620,BDM RURAL WATER SYSTEM,12017530,,2020-11-24,,36.0,13.0,BUREAU OF INFORMATION & TELE.,,
2020-10-29,4623,ABERDEEN VENTURES LLC,12120635,,2020-11-24,,75.0,13.0,BUREAU OF INFORMATION & TELE.,,
2020-11-02,14379060111623,MIDCONTINENT COMMUNICATIONS,12023782,04,2020-11-24,,101.16,14.0,PUBLIC SAFETY,,
2020-10-31,1055-00004-0000,HAUGO BROADCASTING INC,12037714,01,2020-11-24,,1050.0,6.0,"GAME, FISH AND PARKS",,
2020-10-31,1116,BEARTOOTH WILDLIFE RESEARCH,12604519,,2020-11-24,,12173.0,6.0,"GAME, FISH AND PARKS",,
2020-10-30,I057958,CERTIFIED AUTOGLASS LLC,12393680,,2020-11-24,,380.0,11.0,TRANSPORTATION,,
2020-11-05,IN3159988,INNOVATIVE OFFICE SUPPLIES LLC,12550348,,2020-11-24,,12.46,14.0,PUBLIC SAFETY,,
2020-10-31,350601-103120,DAKOTA ENERGY COOPERATIVE INC,12046929,01,2020-11-24,,211.88,13.0,BUREAU OF INFORMATION & TELE.,,
2020-10-31,04JM-06,DAKOTA TRAFFIC SERVICES LLC,12052720,,2020-11-24,,63333.77,11.0,TRANSPORTATION,,
2020-10-31,581500101-103120,LACREEK ELECTRIC ASSN INC,12029562,,2020-11-24,,3958.2,13.0,BUREAU OF INFORMATION & TELE.,,
2020-11-20,202068,CDYNE CORPORATION,12488212,,2020-11-24,,38.93,29.0,ATTORNEY GENERAL,,
2020-11-06,28149120,GREATAMERICA FINANCIAL SRV COP,12025514,01,2020-11-24,,7.0,19.0,HUMAN SERVICES,,
2020-11-16,133717,MORPHO USA INC,12591106,,2020-11-24,,46806.0,29.0,ATTORNEY GENERAL,,
2020-11-01,624,SOUTH DAKOTA PUBLISHING LLC,12518929,,2020-11-24,,815.0,6.0,"GAME, FISH AND PARKS",,
2020-11-09,28875634,DIRECT SUPPLY HEALTH CARE,12020020,,2020-11-24,,1080.0,8.0,SOCIAL SERVICES,,
2020-11-09,7069949,LEAVITT COMMUNICATIONS LLC,12538587,,2020-11-24,,348.0,8.0,SOCIAL SERVICES,,
2020-09-30,0328227-IN,STERN OIL COMPANY INC,12036633,,2020-11-24,,374.41,8.0,SOCIAL SERVICES,,
2020-11-17,M1210135,PARKSTON SCHOOL DISTRICT 33-3,12055602,01,2020-11-24,,163594.0,12.0,EDUCATION,,
2020-11-17,M1210135,OELRICHS SCHOOL DISTRICT 23-3,12056160,01,2020-11-24,,63190.0,12.0,EDUCATION,,
2020-11-02,909267570,GRAHAM TIRE CO OF ABERDEEN INC,12037441,,2020-11-24,,106.45,12.0,BUREAU OF ADMINISTRATION,,
2020-11-19,M1410567,JONES COUNTY AUDITOR,12054899,03,2020-11-24,,1037.48,14.0,PUBLIC SAFETY,,
2020-11-19,M1410567,KINGSBURY COUNTY AUDITOR,12054463,05,2020-11-24,,4477.64,14.0,PUBLIC SAFETY,,
2020-11-19,M1410567,MCPHERSON COUNTY AUDITOR,12054791,01,2020-11-24,,2110.56,14.0,PUBLIC SAFETY,,
2020-09-30,21SC087007-SEPT,PERSONAL GROUP INC,12042774,,2020-11-24,,1534.5,8.0,SOCIAL SERVICES,,
2020-11-17,M1210135,PLANKINTON SCHOOL DISTRICT 1-1,12055297,01,2020-11-24,,70464.0,12.0,EDUCATION,,
2020-11-17,M1210135,NEWELL SCHOOL DISTRICT 9-2,12055373,01,2020-11-24,,92708.0,12.0,EDUCATION,,
2020-11-17,M1210135,MONTROSE PUBLIC SCHOOL,12055674,01,2020-11-24,,106127.0,12.0,EDUCATION,,
2020-11-18,1120CON21092205,WHITE-CITY OF,12055229,01,2020-11-24,,1200.0,9.0,HEALTH,,
2020-11-19,21SC083309-NOV,RESOURCES FOR HUMAN DEVELOPMEN,12536835,,2020-11-24,,9500.0,8.0,SOCIAL SERVICES,,
2020-11-04,1717148649,GRAHAM TIRE COMPANYS,12040582,,2020-11-24,,109.75,12.0,BUREAU OF ADMINISTRATION,,
2020-11-12,12019853,VENTURE COMMUNICATIONS CO-OP,12030120,,2020-11-24,,46.51,9.0,HEALTH,,
2020-11-17,M1210135,PIERRE SCHOOL DISTRICT 32-2,12055593,02,2020-11-24,,953018.0,12.0,EDUCATION,,
2020-11-03,3-311-58955,FEDEX,12117623,02,2020-11-24,,27.71,12.0,BUREAU OF ADMINISTRATION,,
2020-11-19,M1410567,HAMLIN COUNTY AUDITOR,12054615,07,2020-11-24,,4534.96,14.0,PUBLIC SAFETY,,
2020-11-17,M1210135,OGLALA LAKOTA  COUNTY,12055542,01,2020-11-24,,1443309.0,12.0,EDUCATION,,
2020-11-17,M1210135,SIOUX FALLS SCHOOL DISTRICT,12055738,13,2020-11-24,,8130294.0,12.0,EDUCATION,,
2020-11-17,M1210135,SISSETON SCHOOL DISTRICT 54-2,12055787,01,2020-11-24,,238221.0,12.0,EDUCATION,,
2020-11-17,M1210135,SUMMIT SCHOOL DISTRICT 54-6,12055794,01,2020-11-24,,91698.0,12.0,EDUCATION,,
2020-11-19,1020CON211236,POTTER-COUNTY OF,12054589,,2020-11-24,,22.24,9.0,HEALTH,,
2020-11-10,85819233,HENRY SCHEIN,12004172,,2020-11-24,,420.38,9.0,HEALTH,,
2020-11-19,DCM4095876,MRO CORPORATION,12001913,,2020-11-24,,35.0,19.0,HUMAN SERVICES,,
2020-11-19,M1410567,HARDING COUNTY,12054349,01,2020-11-24,,1305.63,14.0,PUBLIC SAFETY,,
2020-11-19,M1410567,JERAULD COUNTY AUDITOR,12055226,04,2020-11-24,,1781.65,14.0,PUBLIC SAFETY,,
2020-11-02,60308590100,GROWMARK INC,12018538,,2020-11-24,,1090.65,6.0,"GAME, FISH AND PARKS",,
2020-11-17,M1210135,TRI-VALLEY SCHOOL DIST NO 49-6,12031934,01,2020-11-24,,298743.0,12.0,EDUCATION,,
2020-11-17,M1210135,SMEE SCHOOL DISTRICT 15-3,12055449,01,2020-11-24,,145804.0,12.0,EDUCATION,,
2020-11-03,15034,HOVEN AUTO REPAIR INC,12047551,,2020-11-24,,78.0,12.0,BUREAU OF ADMINISTRATION,,
2020-11-17,111720HEALTH,HAMLIN COUNTY AUDITOR,12054615,07,2020-11-24,,59.25,9.0,HEALTH,,
2020-11-17,M1210135,RAPID CITY AREA SCHOOL DIST,12055761,02,2020-11-24,,2679473.0,12.0,EDUCATION,,
2020-11-12,12016373,VENTURE COMMUNICATIONS CO-OP,12030120,,2020-11-24,,46.51,9.0,HEALTH,,
2020-11-02,475201,SIOUX FALLS FORD INC,12047788,,2020-11-24,,61.32,12.0,BUREAU OF ADMINISTRATION,,
2020-11-17,M1210135,ROSHOLT SCHOOL DISTRICT 54-4,12055784,01,2020-11-24,,113331.0,12.0,EDUCATION,,
2020-11-19,M1410567,BUTTE COUNTY AUDITOR,12054281,05,2020-11-24,,7424.91,14.0,PUBLIC SAFETY,,
2020-11-19,M1410567,BUFFALO COUNTY AUDITOR,12054568,01,2020-11-24,,868.19,14.0,PUBLIC SAFETY,,
2020-11-19,M1410567,CLARK COUNTY AUDITOR,12054405,12,2020-11-24,,3055.87,14.0,PUBLIC SAFETY,,
2020-09-25,OC88376,STRACHAN SALES INC,12025537,,2020-11-24,,113.93,8.0,SOCIAL SERVICES,,
2020-11-19,M1410567,CORSON COUNTY,12054797,05,2020-11-24,,1660.45,14.0,PUBLIC SAFETY,,
2020-11-19,M1410567,BON HOMME COUNTY AUDITOR,12055141,02,2020-11-24,,4930.33,14.0,PUBLIC SAFETY,,
2020-11-17,M1210135,WALL SCHOOL DISTRICT 51-5,12055765,01,2020-11-24,,100434.0,12.0,EDUCATION,,
