agency,document_date,document_number,vendor_name,vendor_number,vendor_group_number,ap_payment_date,voucher_number,amt
18,2022-03-10,9240477365,GRAINGER,12016771,16,2022-03-25,906292,535.81
11,2022-03-11,SDWAT290394,FASTENAL COMPANY,12021515,,2022-03-25,904498,103.02
08,2022-02-24,22SC087777-FEB,BIG STONE CITY SCL DIST 25 1,12299391,,2022-03-25,904435,3935.19
08,2022-02-24,22SC087830-FEB,"PUPPE, SHANNON L",12065715,,2022-03-25,904433,940.98
06,2022-03-04,40368,MIDWAY SERVICE INC,12209579,,2022-03-25,906080,3460.09
19,2021-10-14,DCM18206900,PERFORMANCE INJURY CARE &,12674104,,2022-03-25,904276,35.0
013,2022-03-10,432P400010931,TMI OPCO HOLDINGS LLC,12579894,,2022-03-25,904694,75.0
18,2022-03-09,0025247826,MATHESON TRI-GAS INC,12263878,03,2022-03-25,906260,222.31
08,2022-02-23,RX295309/01,BURKE COMMUNITY PHARMACY INC,12364186,A0,2022-03-25,905298,9.85
06,2022-03-10,711718-01,JL EAGAR INC,12122111,,2022-03-25,904799,718.68
06,2022-02-28,CT86856,KENNEDY IMPLEMENT & AUTO CO,12039656,,2022-03-25,906003,70.5
06,2022-02-28,CT5465,EXHAUST PROS OF SIOUX FALLS,12260188,01,2022-03-25,906101,6230.66
06,2022-02-28,9986403361,AIRGAS INC,12356372,,2022-03-25,904825,71.78
02,2022-03-25,M022BTR017,TOWN OF CANOVA,12056002,,2022-03-25,M909651,1515.16
02,2022-03-25,M022BTR017,TOWN OF CAVOUR,12036555,,2022-03-25,M909651,1982.52
11,2022-03-14,PSI19-50615,CENTRAL SALT LLC,12339919,,2022-03-25,905381,2540.9
18,2022-03-07,378483,TIME KEEPING SYSTEMS INC,12298879,,2022-03-25,905116,1923.68
09,2022-03-10,18040516,HENRY SCHEIN,12004172,,2022-03-25,906174,496.01
19,2022-03-01,DCM28153533,SACRED HEART HEALTH SERVICES,12029786,17,2022-03-25,905793,12.03
02,2022-03-25,M022BTR017,TOWN OF ETHAN,12055971,,2022-03-25,M909651,5112.07
19,2022-03-01,DCM28110129,WAGNER COMMUNITY MEMORIAL HOSP,12029805,,2022-03-25,905791,24.53
02,2022-03-25,M022BTR017,TOWN OF JEFFERSON,12055926,,2022-03-25,M909651,12833.86
11,2022-03-14,PSI19-50614,CENTRAL SALT LLC,12339919,,2022-03-25,905380,2536.97
19,2022-03-01,DCM27761253,BOWLING GREEN INN OF SD,12113088,,2022-03-25,905768,10.0
19,2022-03-01,DCM27467987,SHARECARE HEALTH DATA SERVICES,12443553,01,2022-03-25,905742,35.0
19,2022-03-01,DCM27464008,SHARECARE HEALTH DATA SERVICES,12443553,01,2022-03-25,905741,35.0
02,2022-03-24,M022TOB009,STANDING ROCK SIOUX TRIBE,12027177,,2022-03-25,M909649,12412.7
11,2022-03-05,44433030522,CODINGTON-CLARK ELECTRIC CO-OP,12028607,,2022-03-25,904951,159.79
02,2022-03-25,M022BTR017,TOWN OF TABOR,12055117,,2022-03-25,M909651,8126.14
06,2022-02-28,LC2STMTFEB,NAIEM INC,12117418,04,2022-03-25,906037,1161.72
11,2022-03-01,X20111030601,EDDIES TRUCK CENTER,12365069,,2022-03-25,905015,139.73
16,2022-03-07,162124221,NORTHWESTERN ENERGY,12028962,15,2022-03-25,904563,39.35
11,2022-03-14,10561756,SIOUX FALLS UTILITIES,12055054,06,2022-03-25,908248,612.45
17,2022-03-07,2810,SIOUX FALLS RUBBER STAMP WORKS,12036365,,2022-03-25,905078,27.85
17,2022-03-04,304487,SLAGELS INC,12154793,,2022-03-25,905064,92.32
11,2022-03-03,600379,SUDS & DUDS INC,12049672,,2022-03-25,904985,52.68
19,2022-02-24,DCM27473586,AVERA MCKENNAN,12029758,C3,2022-03-25,904320,13.53
19,2022-02-24,DCM27740389,RAPID CITY MEDICAL CENTER,12029569,01,2022-03-25,904332,35.0
11,2022-03-11,140189140322,OTTER TAIL POWER COMPANY,12020975,03,2022-03-25,905471,53.32
18,2022-03-14,9244443090,GRAINGER,12016771,16,2022-03-25,906291,261.36
18,2022-03-15,1192750,PL ENTERPRISES INC,12666962,,2022-03-25,905654,953.22
11,2022-03-11,25166,BUMP INC,12051807,,2022-03-25,906220,22377.3
19,2022-02-24,DCM27633616,CIOX HEALTH LLC,12115581,01,2022-03-25,904327,12.03
11,2022-03-11,48517,MOYLE PETROLEUM COMPANY,12030428,05,2022-03-25,905448,8357.4
18,2022-03-15,2062,A-1 PUMPING & EXCAVATING INC,12392776,,2022-03-25,905131,240.0
11,2022-03-04,14192,SIOUX VALLEY COOPERATIVE,12030270,,2022-03-25,904521,1336.61
19,2022-02-24,DCM27497470,MRO CORPORATION,12001913,,2022-03-25,904322,35.0
16,2022-03-11,162124257,MONTANA-DAKOTA UTILITIES,12020954,12,2022-03-25,905634,1193.44
02,2022-03-25,M022BTR017,CITY OF AURORA,12054270,,2022-03-25,M909651,7102.43
02,2022-03-25,M022BTR017,CANISTOTA CITY OF,12054360,,2022-03-25,M909651,20285.38
11,2022-03-01,PSI19-49736,CENTRAL SALT LLC,12339919,,2022-03-25,905033,2064.33
02,2022-03-25,M022BTR017,TOWN OF ORIENT,12029012,01,2022-03-25,M909651,719.61
11,2022-03-01,P1487510,RD OFFUTT COMPANY,12560199,01,2022-03-25,905011,145.87
012,2022-03-08,3502101209,STAPLES CONTRACT & COMMERCIALC,12163692,01,2022-03-25,905921,486.14
18,2022-03-10,79508,MENARDS,12019798,05,2022-03-25,905663,63.5
08,2022-02-15,RX545555,LEWIS FAMILY DRUG 71 MITCHELL,12050102,18,2022-03-25,905260,12.67
02,2022-03-25,M022BTR017,ANDOVER CITY OF,12055900,,2022-03-25,M909651,1328.71
08,2022-02-15,RX548008,LEWIS FAMILY DRUG 71 MITCHELL,12050102,18,2022-03-25,905290,13.95
02,2022-03-25,M022BTR017,ASTORIA CITY OF,12031146,,2022-03-25,M909651,2477.68
18,2022-03-09,146115139,ULINE INC,12017798,,2022-03-25,905103,1192.19
02,2022-03-25,M022BTR017,BELVIDERE TOWN OF,12054284,,2022-03-25,M909651,648.03
11,2022-03-14,199677,HIGH POINT NETWORKS LLC,12295610,,2022-03-25,906214,732.0
11,2022-03-02,247917,ALAN GREGG,12043452,,2022-03-25,904506,30.13
14,2021-12-31,409,VNDR   12558379,12558379,,2022-03-25,905591,1470.0
18,2022-03-09,414956,NORBERG PAINTS INC,12035225,,2022-03-25,905692,920.32
19,2021-12-06,6113C,SOUTHEASTERN BEHAV HLTHCARE,12029954,03,2022-03-25,904249,315.48
19,2022-03-09,DL12224,WEST RIVER FOUNDATION,12017568,02,2022-03-25,904263,220.19
18,2022-03-09,IN3703240,INNOVATIVE OFFICE SOLUTIONS,12550348,,2022-03-25,906269,1715.46
11,2022-03-01,6937234,DAKOTA FLUID POWER INC,12044237,,2022-03-25,905001,2204.86
06,2022-02-28,LC2STMTFEB,CHRIS BURKE LLC,12223601,,2022-03-25,906066,144.0
12,2022-03-05,D12200872,VNDR   12678154,12678154,,2022-03-25,906246,692.96
06,2022-02-28,LC2STMTFEB,NORTHEAST SHOPPERS LLC,12605130,,2022-03-25,906028,1171.0
19,2022-02-26,DCM27647307,CIOX HEALTH LLC,12115581,01,2022-03-25,905751,12.03
11,2022-02-25,158994,BDB INVESTMENT ENTERPRISES,12541631,01,2022-03-25,904959,139.96
012,2022-01-24,2951,COX ALIGNMENT & REPAIR LLC,12678288,,2022-03-25,903895,47.92
16,2022-03-10,31355,AVI-SPL INC,12603005,,2022-03-25,904560,450.0
16,2022-03-10,162124245,DEPENDABLE SANITATION INC,12035576,,2022-03-25,905625,58.6
02,2022-03-25,M0232H2030,REDFIELD ENERGY LLC,12008836,,2022-03-25,M909653,22853.7
11,2022-03-11,134498,HOSPITALITY PLUS,12053819,,2022-03-25,906681,300.0
11,2022-03-10,R024080624:01,INTERSTATE POWERSYSTEMS INC,12022568,,2022-03-25,904482,3353.07
06,2022-03-08,17830,K & S TRAILER SALES,12529809,,2022-03-25,905986,1262.5
11,2022-03-10,PSI19-50431,CENTRAL SALT LLC,12339919,,2022-03-25,904523,2212.06
16,2022-03-09,DT030922,GOVERNORS INN,12043110,,2022-03-25,905628,77.0
09,2022-01-31,460211662,ESKER INC,12015207,,2022-03-25,904849,90.33
014,2021-08-02,RCRENT2022,NORTH MAPLE PLAZA LLC,12456265,,2022-03-25,728174,85.84
11,2022-03-10,C261298271:02,I STATE TRUCK INC,12291406,,2022-03-25,904049,730.68
11,2022-03-10,9309359082,LAWSON PRODUCTS INC,12223515,01,2022-03-25,906688,274.0
18,2022-01-03,11375,H & H SUPPLY INC,12140474,,2022-03-25,905683,198.58
16,2022-03-10,162124220,OAHE ELECTRIC COOPERATIVE INC,12029636,,2022-03-25,904562,44.88
11,2022-03-10,603030,SUDS & DUDS INC,12049672,,2022-03-25,905008,6.0
08,2022-03-04,RX5228506,VNDR   12557317,12557317,03,2022-03-25,905324,347.73
19,2022-02-26,DCM27662743,CIOX HEALTH LLC,12115581,01,2022-03-25,905755,12.03
16,2022-03-10,162124240,PESKA CONSTRUCTION INC,12201573,,2022-03-25,905630,21000.0
08,2022-03-02,RX5228623,VNDR   12557317,12557317,03,2022-03-25,905321,19.79
03,2022-03-04,IN925657,A & B BUSINESS INC,12036980,,2022-03-25,904784,60.91
06,2022-02-28,LC2STMTFEB,YANKTON WINNELSON COMPANY,12017405,,2022-03-25,906075,133.45
16,2022-03-11,162124258,MONTANA-DAKOTA UTILITIES,12020954,12,2022-03-25,905635,221.8
16,2022-03-11,162124260,MONTANA-DAKOTA UTILITIES,12020954,12,2022-03-25,905637,2723.46
18,2022-02-22,245176,NOVEYA INCORPORATED,12053327,,2022-03-25,905094,154.0
10,2022-03-07,1C3K-43R4-T1MK,AMAZON CAPITAL SERVICES INC,12603089,,2022-03-25,904896,65.52
19,2022-02-24,DCM27288377,VNDR   12443553,12443553,01,2022-03-25,906318,11.76
11,2022-03-10,2543143,RUNNING SUPPLY INC,12021713,,2022-03-25,905433,319.99
11,2022-03-09,PSI19-50387,CENTRAL SALT LLC,12339919,,2022-03-25,905458,2160.28
16,2022-03-15,162124239,QUINN CONSTRUCTION INC,12045174,,2022-03-25,905631,122500.0
11,2022-02-25,11579,MONROE TRUCK EQUIPMENT INC,12404752,,2022-03-25,904993,1537.01
02,2022-03-25,M0232H2030,GREAT PLAINS ETHANOL LLC,12052591,,2022-03-25,M909653,67445.7
11,2022-03-09,IN3703436,INNOVATIVE OFFICE SOLUTIONS,12550348,,2022-03-25,904484,93.39
19,2022-02-26,DCM27770168,MRO CORPORATION,12001913,,2022-03-25,905769,35.0
19,2022-02-26,DCM27740379,SHARECARE HEALTH DATA SERVICES,12443553,01,2022-03-25,905762,16.53
19,2022-02-26,DCM27717747,CIOX HEALTH LLC,12115581,01,2022-03-25,905760,12.03
19,2022-02-26,DCM27672510,CIOX HEALTH LLC,12115581,01,2022-03-25,905759,24.53
012,2022-03-07,31211549,GREATAMERICA FINANCIAL SRV COP,12025514,01,2022-03-25,905911,109.35
11,2022-03-09,980224,WEST RIVER WELDING MACHINE INC,12185887,,2022-03-25,905438,220.0
03,2022-03-06,25166890112535,MIDCONTINENT COMMUNICATIONS,12023782,04,2022-03-25,905944,505.42
19,2022-03-10,22SC191077031022,USD CENTER FOR DISABILITIES,USD,51,2022-03-25,906418,23126.64
11,2022-03-14,4377,SOUTH DAKOTA READY MIX,12208752,,2022-03-25,906212,7600.0
11,2022-03-02,3022022,KINGSBURY ELECTRIC COOPERATIVE,12029456,,2022-03-25,904954,761.5
27,2022-02-16,6058533337 FEB22,CENTURYLINK COMMUNICATIONS LLC,12188416,,2022-03-25,906547,101.42
06,2022-03-10,9240749102,WW GRAINGER INC,12016771,13,2022-03-25,904800,179.74
11,2022-03-02,252000124989,ARAMARK UNIFORM & CAREER APPAR,12621433,04,2022-03-25,904505,42.83
11,2022-03-02,252000124537,ARAMARK UNIFORM & CAREER APPAR,12621433,04,2022-03-25,905509,64.93
06,2022-03-10,74459334,MCMASTER-CARR SUPPLY COMPANY,12016786,,2022-03-25,905981,19.66
18,2022-03-09,0025245291,MATHESON TRI-GAS INC,12263878,03,2022-03-25,906264,56.52
18,2022-03-09,0025245372,MATHESON TRI-GAS INC,12263878,03,2022-03-25,906262,36.92
14,2022-02-10,1818,VNDR   12284654,12284654,,2022-03-25,905535,175.0
02,2022-03-24,M022TOB009,CHEYENNE  RIVER SIOUX TRIBE,12029542,11,2022-03-25,M909649,40038.78
02,2022-03-25,M022BTR017,TOWN OF LAKE CITY,12056153,,2022-03-25,M909651,466.23
08,2022-01-01,RMA00087494611,AVERA MCKENNAN REGIONAL LAB,12029758,48,2022-03-25,905241,13.14
11,2022-03-14,86100010322,BELLE FOURCHE-CITY OF,12054278,02,2022-03-25,905425,23.61
11,2022-02-25,WSF410491,WESTERN STATES FIRE PROTECTION,12121722,01,2022-03-25,905442,1620.0
19,2022-03-01,DCM27399602,SANTEE SIOUX TRIBE OF NEBRASKA,12144320,,2022-03-25,905737,35.0
06,2022-02-28,RC1GFPFEB22,"MOELLER, CHRIS",12244532,,2022-03-25,905995,660.0
02,2022-03-25,M022BTR017,TOWN OF OACOMA,12031683,,2022-03-25,M909651,26770.94
16,2022-03-01,11414289,INTERSTATE TELECOMMUNICATIONS,12041506,02,2022-03-25,904555,91.54
18,2022-03-07,S101654341.001,DAKOTA SUPPLY GROUP,12027834,,2022-03-25,905085,63.07
11,2022-03-14,838100010322,BELLE FOURCHE-CITY OF,12054278,02,2022-03-25,905426,61.16
11,2022-03-10,41050,SLATER OIL COMPANY,12035830,02,2022-03-25,905396,808.92
11,2022-03-01,1446783T033,WASTE CONNECTIONS INC,12037175,08,2022-03-25,904921,42.5
11,2022-03-10,48516,MOYLE PETROLEUM CO,12030428,04,2022-03-25,904527,1634.14
16,2022-03-10,162124243,DEPENDABLE SANITATION INC,12035576,,2022-03-25,905623,162.0
18,2022-03-11,396053,NORTHWEST PIPE FITTINGS HURON,12031253,,2022-03-25,906281,143.17
02,2022-03-25,M022BTR017,TOWN OF UTICA,12031188,,2022-03-25,M909651,4937.93
19,2022-03-10,034658,ISI LLC,12342347,,2022-03-25,904253,65.0
16,2022-03-10,162124241,MONTANA-DAKOTA UTILITIES,12020954,12,2022-03-25,905621,4335.15
18,2021-10-11,SFY22 RENT 11-7,"ENDRES, LAWRENCE",12082477,,2022-03-25,782161,1938.8
06,2022-03-10,B14292,BOHLMANN INC,12024756,,2022-03-25,906079,1575.0
19,2022-03-01,DCM26856765,MRO CORPORATION,12001913,,2022-03-25,905723,29.76
19,2022-03-01,DCM26651861,NGP RECORD CONNECT HOLDINGS,12661231,,2022-03-25,906767,20.0
19,2022-03-01,DCM27391909,MRO CORPORATION,12001913,,2022-03-25,905736,10.76
19,2022-03-01,DCM26305565,MRO CORPORATION,12001913,,2022-03-25,905713,10.76
11,2022-03-12,12217946,VENTURE COMMUNICATIONS CO-OP,12030120,,2022-03-23,902517,49.27
11,2022-03-02,SF17470901,ANDERSON-CRANE RUBBER CO INC,12021000,,2022-03-23,903989,2371.5
12,2021-11-16,27686,KELLY MIDWEST VENTURES LP,12141895,05,2022-03-23,900908,154.0
06,2021-12-17,92635,KELLY MIDWEST VENTURES LP,12141895,01,2022-03-23,902362,76.5
14,2022-03-03,9231682403,W W GRAINGER,12016771,33,2022-03-23,903613,132.36
18,2022-03-02,5594-454795,OREILLY AUTO ENTERPRISES LLC,12122577,,2022-03-23,904208,4.99
11,2022-03-12,12220390,VENTURE COMMUNICATIONS CO-OP,12030120,,2022-03-23,902518,92.54
19,2022-02-22,108530,BURDICK BROS INC,12332312,,2022-03-23,901246,355.64
08,2021-09-16,RX1182619,VNDR   12021234,12021234,,2022-03-23,900778,13.81
14,2022-03-03,799885283,OUTFITTER LODGING,12392305,,2022-03-23,900956,201.0
08,2022-03-03,S026152-1,MECHTRONICS CONTROLS LLC,12532295,01,2022-03-23,903419,95.2
02,2022-03-07,54320,BADGER STATE RECOVERY INC,12208910,,2022-03-23,902928,135.24
19,2022-02-24,DCC1660077,MOONLIGHT EXAMINATIONS LLC,12623068,,2022-03-23,901638,742.59
02,2022-03-07,0147493,STAR LAUNDRY & DRY CLEANERS,12034878,,2022-03-23,902915,19.43
14,2022-03-03,64104,DAVES SERVICE LLC,12574998,,2022-03-23,904156,120.0
18,2022-03-02,4845,"GILKERSON, JOHN",12280108,,2022-03-23,904225,1081.2
08,2022-02-28,FEB-22,J & J ATTORNEY SERVICE LLC,12052391,,2022-03-23,902417,1263.8
14,2022-03-03,404160468,GRAHAM TIRE COMPANY,12036189,,2022-03-23,904158,600.0
14,2022-03-03,800768277,SF CI&S LLC,12591480,01,2022-03-23,903567,75.0
11,2022-03-14,168560,H HOLDING COMPANY,12588121,,2022-03-23,903949,5160.0
14,2022-03-07,12164,THOMAS AUTO INC,12537779,,2022-03-23,900990,240.0
11,2022-02-28,93489,WHETSTONE VALLEY ELECT CO-OP,12029227,,2022-03-23,904659,72304.62
18,2022-03-02,2022-02-11504,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2022-03-23,902688,120.0
09,2021-04-23,2021043001X,INTERSTATE HOUSE OF PANCAKES,12513671,A0,2022-03-23,900843,91.58
06,2022-03-03,EST 1 34770882,MARTIN MARIETTA MATERIALS INC,12668420,,2022-03-23,903389,3914.27
11,2022-03-08,150827,HOWARD R GREEN COMPANY,12164334,,2022-03-23,907738,3750.52
320,2022-03-14,2823,SIOUX FALLS RUBBER STAMP WORKS,12036365,,2022-03-23,902287,143.35
08,2022-02-18,22BC0575,BROWN COUNTY SHERIFF,12054226,07,2022-03-23,902421,53.0
08,2022-02-25,INV9684848,MARCO TECHNOLOGIES LLC,12201534,,2022-03-23,902387,128.36
08,2022-02-18,IN202200324,LAWRENCE COUNTY SHERIFF,12054444,,2022-03-23,902435,17.0
14,2022-03-04,IN925506,A & B BUSINESS INC,12036980,,2022-03-23,900976,79.21
013,2022-03-12,12218490,VENTURE COMMUNICATIONS CO-OP,12030120,,2022-03-23,902898,73.95
04,2022-03-16,04X21ARP0632,THE RETREAT AT POINTERS RIDGE,12359821,,2022-03-23,902845,1365.15
14,2022-03-01,252000123971,ARAMARK UNIFORM & CAREER APPAR,12621433,04,2022-03-23,900957,31.06
18,2022-03-02,7-678-35122,FEDEX,12117623,01,2022-03-23,904202,5.38
14,2022-03-04,I1555294,STREICHERS,12022224,,2022-03-23,903622,34.98
19,2022-02-24,DCC1668604,MOONLIGHT EXAMINATIONS LLC,12623068,,2022-03-23,901640,752.29
26,2022-03-15,26220000068,TEXAS EXCAVATION SAFETY SYSTEM,12424857,,2022-03-23,902243,841.67
14,2022-03-04,598-532472,NORTH PLAINS DEVELOPERS,12048076,,2022-03-23,903577,152.98
028,2022-03-05,0000572877102,UNITED PARCEL SERVICE,12017083,01,2022-03-23,902944,5022.54
028,2022-03-01,7737525FEB22,CENTURYLINKCOMM,12188416,03,2022-03-23,902935,60.0
013,2022-03-12,12220007,VENTURE COMMUNICATIONS CO-OP,12030120,,2022-03-23,902882,73.95
11,2022-01-17,6925010,DAKOTA FLUID POWER INC,12044237,,2022-03-23,901527,651.57
18,2022-03-01,IN3692882,INNOVATIVE OFFICE SOLUTIONS,12550348,,2022-03-23,901057,1460.0
18,2022-03-02,2022-02-11501,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2022-03-23,901010,120.0
18,2022-03-02,2022-02-11496,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2022-03-23,902706,80.0
18,2022-03-02,020575472,GALLS LLC,12134836,03,2022-03-23,904206,590.04
18,2022-03-01,90547214,SCHUMACHER ELEVATOR COMPANY,12024712,,2022-03-23,904211,160.0
04,2022-03-10,GAGE,VNDR   12678454,12678454,,2022-03-23,900614,75.0
06,2022-03-01,FTP2STMTFEB22,CAM WAL ELECTRIC COOPERATIVE,12029532,,2022-03-23,900714,94.4
11,2022-01-17,6925012,DAKOTA FLUID POWER INC,12044237,,2022-03-23,901528,153.4
19,2022-02-24,54327796,MRO CORPORATION,12001913,,2022-03-23,901109,22.26
27,2021-07-21,58903713,PRAMUKHRAJ PIERRE LLC,12494998,,2022-03-23,902262,77.0
11,2022-03-12,5777-43,OFTEDAL CONSTRUCTION INC,12120421,,2022-03-23,904649,89410.97
19,2022-03-09,22SC190026030122,VNDR   12587387,12587387,,2022-03-23,903268,459.58
18,2022-03-01,S101637320.001,DAKOTA SUPPLY GROUP,12027834,,2022-03-23,903176,134.4
14,2022-02-28,S758697,CDW GOVERNMENT INC,12018139,01,2022-03-23,900993,28435.0
11,2022-02-28,367032-IN,STERN OIL COMPANY INC,12036633,,2022-03-23,903950,2966.83
14,2022-03-01,3885,HANSEN ENTERPRISES,12522497,,2022-03-23,904174,37.56
18,2022-03-03,I1554976,STREICHERS,12022224,,2022-03-23,904218,439.45
14,2022-03-07,126542,AUTO DYNAMICS INC,12422038,,2022-03-23,904153,200.51
14,2022-03-01,IN3692778,INNOVATIVE OFFICE SOLUTIONS,12550348,,2022-03-23,900965,109.5
06,2022-03-04,116369,MID CONTINENT TESTING LABS INC,12039635,,2022-03-23,901332,397.0
08,2022-03-01,IN202200048,WALWORTH COUNTY SHERIFF,12055051,05,2022-03-23,902412,70.0
08,2022-02-28,INV9693159,MARCO TECHNOLOGIES LLC,12201534,,2022-03-23,902400,79.46
19,2022-02-24,DCC1705509,MOONLIGHT EXAMINATIONS LLC,12623068,,2022-03-23,901646,50.0
18,2022-03-02,IN3693600,INNOVATIVE OFFICE SOLUTIONS,12550348,,2022-03-23,901027,161.12
11,2022-02-02,IH22331,PREMIER EQUIPMENT LLC,12010144,02,2022-03-23,901511,195.0
320,2022-03-08,INV9723160,MARCO TECHNOLOGIES LLC,12201534,,2022-03-23,902288,70.81
10,2022-02-01,25189,BUMP INC,12051807,,2022-03-23,903016,4070.46
11,2022-03-02,9309329424,LAWSON PRODUCTS INC,12223515,01,2022-03-23,902602,12.88
08,2022-02-28,22SC08A334-FEB,AQUITY SOLUTIONS LLC,12620084,,2022-03-23,902057,2520.51
013,2022-03-12,12220908,VENTURE COMMUNICATIONS CO-OP,12030120,,2022-03-23,902884,73.95
04,2022-03-21,2022021X,PINE RIDGE AREA CHAMBER OF,12052334,,2022-03-23,898243,1548.81
08,2022-02-03,RX180506/02,GENOA HEALTHCARE OF SD,12117537,,2022-03-23,900805,15.61
013,2022-03-12,12220103,VENTURE COMMUNICATIONS CO-OP,12030120,,2022-03-23,902895,83.95
06,2022-03-03,IN3696585,INNOVATIVE OFFICE SOLUTIONS,12550348,,2022-03-23,901306,26.6
19,2022-02-24,DCC1890404,AVERA QUEEN OF PEACE HOSPITAL,12029749,A3,2022-03-23,901872,37.74
09,2022-03-03,17712726,HENRY SCHEIN,12004172,,2022-03-23,903928,658.16
028,2022-02-28,2700882,CBC COMPANIES INC,12484894,,2022-03-23,902936,270.4
11,2022-02-11,839733,LAMOURE EQUIPMENT,12296236,,2022-03-23,902525,87.86
09,2022-03-22,0322CON220875,YANKTON RURAL AREA HEALTH,12248577,,2022-03-23,907311,12210.0
08,2022-02-17,082203553,COUNTRY MEADOWS SP LP,12258420,,2022-03-23,901402,50.0
10,2022-03-14,S0603839,SUDS & DUDS INC,12049672,,2022-03-23,903007,66.53
17,2022-03-10,171121784,SWANK INC,12373947,,2022-03-23,902680,100.0
08,2022-03-02,97560,MENARDS,12019798,10,2022-03-23,903424,80.96
08,2022-03-02,62683,HANSEN LOCKSMITHING INC,12025886,,2022-03-23,903417,789.5
08,2022-03-03,CS02/16-28/2022,JW SERVICES INC,12138306,,2022-03-23,902416,329.5
06,2022-03-01,WTNA-0322,H-D ELECTRIC COOPERATIVE INC,12029384,,2022-03-23,903363,36.5
18,2022-03-03,311462,SWEETMAN CONSTRUCTION COMPANY,12029188,01,2022-03-23,904203,894.66
11,2022-03-07,X202045804:01,EDDIES TRUCK CENTER,12365069,01,2022-03-23,903057,589.67
11,2022-02-28,74440722822,DAKOTA ENERGY COOPERATIVE INC,12046929,01,2022-03-23,901476,59.63
14,2022-03-01,605D020381030122,CENTURYLINK COMMUNICATIONS LLC,12188416,,2022-03-23,900978,85.28
14,2022-03-01,800236966,LAKE CITY HOSPITALITY INC,12050131,01,2022-03-23,900974,77.0
06,2022-03-04,2232,"LEHR, GLENN",12103024,,2022-03-23,901284,400.0
09,2022-03-02,9899196840,CELLCO PARTNERSHIP,12207494,,2022-03-23,900835,1156.84
09,2022-03-22,033122CON220144,DAKOTACARE ADMINISTR SERV INC,12045328,,2022-03-23,906997,15803.69
25,2022-03-14,252R4565,BRANDON VALLEY,12055724,,2022-03-23,901908,22.8
14,2022-02-28,52388,WIEBELHAUS COMPANIES INC,12120224,,2022-03-23,904166,216.0
11,2022-03-08,26212,ACTION SYSTEMS INC,12040781,,2022-03-23,904008,1015.98
25,2022-03-10,SDRS       92963,ASSOCIATION OF GOVERNMENT,12168990,,2022-03-23,901905,110.0
06,2022-03-09,2813,SIOUX FALLS RUBBER STAMP,12036365,,2022-03-23,903382,54.7
09,2022-03-12,543035,SPEE DEE DELIVERY SERVICE INC,12022334,,2022-03-23,902491,319.21
08,2022-02-28,RPSV03761588,ALIMED INC,12002675,,2022-03-23,902086,110.82
012,2022-02-21,73954,WEGNER AUTO COMPANY INC,12031818,,2022-03-23,903764,720.94
06,2022-03-02,8033,WEST RIVER SOLID WASTE SOLUTIS,12579233,,2022-03-23,901331,1126.88
06,2022-03-02,43895,PIERRE SPORTS CENTER,12041985,,2022-03-23,900706,261.24
06,2022-03-15,66268,BALCO UNIFORM COMPANY INC,12027822,,2022-03-23,903397,259.19
19,2022-02-24,DCC1890424,AVERA ST BENEDICT HEALTH CTR,12029811,,2022-03-23,901873,144.07
06,2022-03-01,WW2STMTMAR,VALLEY TELECOMMUNICATIONS,12030189,,2022-03-23,900696,191.92
11,2022-03-21,11AC005057-3,SIOUX FALLS REGIONAL AIRPORT,12040723,,2022-03-23,907742,158251.64
11,2022-03-21,11AC002715-2F,CITY OF LEMMON,12054780,,2022-03-23,907740,6969.45
08,2022-03-08,22SC087304-FEB,EARLY CHILDHOOD CONNECTION,12047877,,2022-03-23,902383,629.33
08,2022-03-02,914-030222,A TO Z WORLD LANGUAGES INC,12019401,,2022-03-23,902088,4175.5
06,2022-03-01,3549808T031,WASTE CONNECTIONS OF SD INC,12037175,,2022-03-23,901289,140.18
18,2022-02-25,2022-02-11457,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2022-03-23,901011,80.0
09,2022-03-07,03072022HEALTH,MONTANA-DAKOTA UTILITIES,12020954,12,2022-03-23,900844,753.79
012,2022-03-15,616351,MORRIS INC,12034029,,2022-03-23,903799,491.63
29,2022-03-09,7-685-33579,FEDEX,12117623,01,2022-03-23,902283,26.29
14,2022-03-10,DR4463-8R,CITY OF MILLER,12054852,,2022-03-23,903549,61625.0
11,2022-01-31,IH22251,PREMIER EQUIPMENT LLC,12010144,02,2022-03-23,901517,150.68
29,2022-03-03,678786612,METTLER-TOLEDO RAININ LLC,12530721,01,2022-03-23,903642,2463.76
14,2022-03-11,3852,DAKOTA FURNITURE INSTALLATION,12117739,,2022-03-23,900997,101.0
29,2022-03-14,INV2000137677,ELIOR INC,12548705,01,2022-03-23,903647,4387.68
06,2022-03-01,3004145798,US DEPT OF AG APHIS,12160861,01,2022-03-23,901283,8874.26
14,2022-03-11,0603540,SUDS & DUDS INC,12049672,,2022-03-23,903570,15.0
29,2022-03-04,5362,SAND DOLLAR HOSPITALITY LLC,12532341,,2022-03-23,903669,300.0
18,2022-02-25,2022-02-11469,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2022-03-23,902691,160.0
