agency,document_date,document_number,vendor_name,vendor_number,vendor_group_number,ap_payment_date,voucher_number,amt
16,2021-12-10,162122891,MONTANA-DAKOTA UTILITIES,12020954,12,2021-12-29,842037B,1710.07
16,2021-12-10,162122877,DEPENDABLE SANITATION INC,12035576,,2021-12-29,842023B,190.5
11,2021-12-12,12182964,VENTURE COMMUNICATIONS CO-OP,12030120,,2021-12-29,844940,73.95
18,2021-11-30,9134275099,GRAINGER,12016771,16,2021-12-29,843212,1076.0
10,2021-12-01,811,"CASTRO, BRISNA Y",12656670,,2021-12-29,842831A,840.8
11,2021-12-10,INV-00274083,HARMS OIL COMPANY,12035024,04,2021-12-29,844819,29030.5
18,2021-12-08,4526925,PRESTO-X-COMPANY,12057714,01,2021-12-29,843226,53.0
11,2021-12-15,8100301221,CITY OF KADOKA,12054719,,2021-12-29,844903,41.78
18,2021-12-09,188061,FLANAGAN ENTERPRISES INC,12033065,,2021-12-29,843170,13.0
18,2021-12-09,C80020728I,ELIOR INC,12548705,01,2021-12-29,843190,126.3
11,2021-12-04,I6H4-05M,BX CIVIL & CONSTRUCTION,12031057,,2021-12-29,847226,11070.0
08,2021-11-30,RX1718514/02,LEWIS DRUGS-EASTGATE 3,12029381,01,2021-12-29,843622,14.67
11,2021-12-04,I6C8-05MB,SIMON CONTRACTORS OF SD INC,12047408,,2021-12-29,847236,629.09
11,2021-12-15,3288681,MARTIN AUTO PARTS II INC,12044734,,2021-12-29,844918,32.42
18,2021-12-06,AR7300,IS RESTAURANT EQUIP SERVICES,12618443,,2021-12-29,843172,71.17
11,2021-12-15,1563455,NORTHERN STATES SUPPLY INC,12021248,,2021-12-29,842494B,124.35
18,2021-12-06,IN3578312,INNOVATIVE OFFICE SOLUTIONS,12550348,,2021-12-29,843195,137.64
18,2021-12-06,WS2021-11,WELLSPRING INC,12043636,,2021-12-29,844977,2645.63
18,2021-12-07,13488-2021-11,GPPS LLC,12047137,,2021-12-29,844960,160.0
18,2021-11-30,013858202111,REDWOOD TOXICOLOGY LABORATORY,12117241,01,2021-12-29,843235,70.0
11,2021-12-15,439660,DALE MORRISON,12346472,01,2021-12-29,844825,69.17
03,2021-11-23,FY2022-JAN2022,UNKE-LYONS INC,12030794,,2021-12-29,845958,626.82
18,2021-11-30,113021X,ALEX CONNELLY,12030959,,2021-12-29,842086,60.0
11,2021-12-15,474926,CITY OF BELLE FOURCHE,12054278,01,2021-12-29,842362B,20.0
18,2021-11-30,202112021483,BRULE COUNTY AUDITOR,12054398,02,2021-12-29,845026,840.0
03,2021-11-24,25023,BUMP INC,12051807,,2021-12-29,843562,13008.0
19,2021-11-24,000014,M G OIL COMPANY,12035221,03,2021-12-29,843860,39.1
19,2021-11-23,VRM211217356465,BLACK HILLS SPECIAL SVC COOP,12037282,17,2021-12-29,842103B,335.6
19,2021-11-30,534759,QUALIFIED PRESORT SERVICE LLC,12011039,,2021-12-29,842753A,218.04
18,2021-12-07,S101412816.003,DAKOTA SUPPLY GROUP,12027834,,2021-12-29,845011,53.95
18,2021-12-07,IN3579987,INNOVATIVE OFFICE SOLUTIONS,12550348,,2021-12-29,843194,383.28
19,2021-11-21,DCC1117398,EMILY ANNE BLEGEN,12607507,,2021-12-29,845078,807.91
18,2021-12-02,2021-11-11195,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2021-12-29,843789,80.0
11,2021-12-10,PSI19-44209,CENTRAL SALT LLC,12339919,,2021-12-29,844843,2272.58
11,2021-12-10,W17678,MICKS ELECTRIC INC,12043864,,2021-12-29,842613A,141.69
18,2021-11-30,MLA2021-11,RITE OF PASSAGE INC,12605240,,2021-12-29,844980,9588.51
11,2021-12-12,D8121221,GOVERNORS INN,12043110,,2021-12-29,842385B,154.0
11,2021-11-16,1058WT,REGENCY MIDWEST VENTURES LTD,12177768,03,2021-12-29,842517B,77.0
19,2021-11-30,082202993,BORNS GROUP,12044637,,2021-12-29,842663B,714.28
11,2021-12-13,129469,JEO CONSULTING GROUP INC,12164706,,2021-12-29,847211,41408.67
11,2021-12-13,252892401221,NORTHWESTERN ENERGY,12028962,15,2021-12-29,844831,1487.93
18,2021-12-02,2021-11-11190,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2021-12-29,843781,80.0
11,2021-12-13,2967,"WILLUWEIT, MICHAEL L",12220380,,2021-12-29,844909,2485.68
11,2021-12-14,INV130794,DRUM CORPORATION,12040346,,2021-12-29,844853,261.92
18,2021-12-02,2021-11-11211,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2021-12-29,843790,160.0
18,2021-12-03,IN3575820,INNOVATIVE OFFICE SOLUTIONS,12550348,,2021-12-29,843198,1109.6
18,2021-12-10,186678,CAMBER SPORTSWEAR INC,12012252,,2021-12-29,842075B,1381.1
18,2021-12-03,STA2021-11,SEQUEL YOUTH SERVICES OF SD,12369849,01,2021-12-29,844981,103987.95
18,2021-12-02,2021-11-11193,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2021-12-29,843785,100.0
18,2021-12-02,2021-11-11202,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2021-12-29,843787,80.0
11,2021-12-05,59-1221,CODINGTON-CLARK ELECTRIC CO-OP,12028607,,2021-12-29,842595A,440.81
11,2021-12-15,5771X12232021,AT&T MOBILITY II LLC,12279233,,2021-12-29,844936,874.36
11,2021-12-06,11900779551221,BLACK HILLS POWER & LIGHT CO,12028526,,2021-12-29,842578A,134.08
11,2021-12-06,18752,WICK COMMUNICATIONS INC,12299302,,2021-12-29,843070,46.37
11,2021-12-15,6161690,RUNNING SUPPLY INC,12021713,,2021-12-29,842313A,51.42
18,2021-12-13,186725,CAMBER SPORTSWEAR INC,12012252,,2021-12-29,842076B,-70.87
16,2021-12-08,162122864,MONTANA-DAKOTA UTILITIES,12020954,12,2021-12-29,842014B,2905.33
09,2021-12-17,13144,CITY OF SPRINGFIELD,12055093,,2021-12-29,842959,1702.8
16,2021-12-08,162122886,NORTHWESTERN ENERGY,12028962,15,2021-12-29,842032B,165.83
08,2021-08-25,082203039,US HOTEL ACS VENTURES,12388353,,2021-12-29,844134,308.0
27,2021-12-06,28065,BULLINGTON ENGRAVING,12247654,A0,2021-12-29,843934,104.25
010,2021-12-28,21-0184,OUTSOUND PRODUCTIONS LLC,12592950,,2021-12-29,847198,39425.57
10,2021-12-02,IN3574739 +,INNOVATIVE OFFICE SOLUTIONS,12550348,,2021-12-29,843046,566.85
16,2021-12-01,10110,SOUTH DAKOTA CHAMBER OF,12128261,,2021-12-29,844220,20.0
27,2021-12-07,9894491666,CELLCO PARTNERSHIP,12207494,,2021-12-29,843953,569.44
18,2021-12-27,2021-12,"MEE, LYLE E",12408762,,2021-12-29,847204,2600.0
16,2021-11-30,SI87006339,ARCHITECTURAL ROOFING & SHEET,12045040,,2021-12-29,842040B,457.14
04,2021-10-31,76083,LAWRENCE & SCHILLER INC,12035149,,2021-12-29,846403,6400.0
08,2021-08-26,082203002,"PERKINS, JESSICA W",12674638,,2021-12-29,842706A,217.98
04,2021-10-31,76036,LAWRENCE & SCHILLER INC,12035149,,2021-12-29,846407,6000.0
27,2021-12-06,IN3578036,INNOVATIVE OFFICE SOLUTIONS,12550348,,2021-12-29,842805,45.14
09,2021-12-13,0000361637,JAYS COMPANY,12022897,,2021-12-29,843013,1744.63
18,2021-12-13,20162,MENARDS,12019798,12,2021-12-29,843249,50.46
27,2021-12-09,20211130-012,HUMAN SERVICE AGENCY,12031085,,2021-12-29,843929,587.87
11,2021-11-30,36305,BANNER ASSOCIATES INC,12120999,01,2021-12-29,847212,5172.14
29,2021-12-15,7-598-22964,FEDEX,12117623,01,2021-12-29,844012,98.04
012,2021-12-15,43988310009-1221,MONTANA-DAKOTA UTILITIES,12020954,12,2021-12-29,844406,112.56
14,2021-12-15,121521,IRON OUTFITTER WASTE SERVICES,12562857,,2021-12-29,842694A,136.25
18,2021-12-10,PAR2021-11,HUGHES COUNTY AUDITOR,12054972,03,2021-12-29,845021,1750.0
012,2021-12-15,08757,OAHE GLASS INC,12525628,,2021-12-29,842530A,4270.0
17,2021-07-31,CM07312021,CULLIGAN WATER CONDITIONING HS,12031931,,2021-12-29,812758,-40.5
04,2021-10-31,INV85955,MMGY GLOBAL LLC,12343849,,2021-12-29,846409,87.6
27,2021-12-07,9894538418,CELLCO PARTNERSHIP,12207494,,2021-12-29,843903,600.21
16,2021-12-01,10136,ACE SECURITY INC,12023230,,2021-12-29,842008B,62675.26
10,2021-12-07,2506924-6 DEC21,NORTHWESTERN ENERGY,12028962,15,2021-12-29,843041,4479.08
06,2021-12-15,LC2STMTDEC,B-Y WATER DISTRICT,12034198,,2021-12-29,844625,711.75
18,2021-12-13,INV1706122,BOB BARKER CO,12114270,,2021-12-29,843161,28.4
09,2021-12-14,194430,HIGH POINT NETWORKS LLC,12295610,,2021-12-29,842309A,292.0
10,2021-11-30,INV9383025,MARCO TECHNOLOGIES LLC,12201534,,2021-12-29,842830A,19.68
08,2021-12-10,IN00008203,MICROAUTOMATION INC,12294818,,2021-12-29,844692,3550.0
18,2021-12-15,9152101748,GRAINGER,12016771,16,2021-12-29,843205,68.98
11,2021-11-26,47403,MOYLE PETROLEUM CO,12030428,04,2021-12-29,844841,2071.28
10,2021-11-30,2287021,FORUM COMMUNICATIONS CO,12027115,23,2021-12-29,843044,57.6
04,2021-10-31,75928,LAWRENCE & SCHILLER INC,12035149,,2021-12-29,846393,5819.33
27,2021-12-07,695298,INTOXIMETERS INC,12026268,,2021-12-29,842809,160.0
014,2021-12-03,P327223,CDW GOVERNMENT INC,12018139,01,2021-12-29,843511,108.0
18,2021-12-14,9150696681,GRAINGER,12016771,16,2021-12-29,843207,44.07
09,2021-12-12,12171136,VENTURE COMMUNICATIONS CO-OP,12030120,,2021-12-29,843375,43.26
06,2021-12-16,#122121,BOMGAARS SUPPLY INC,12024635,,2021-12-29,847189,141.51
18,2021-12-15,0024743999,MATHESON TRI-GAS INC,12263878,03,2021-12-29,845018,422.21
18,2021-12-15,0024743350,MATHESON TRI-GAS INC,12263878,03,2021-12-29,845014,3885.3
06,2021-12-16,11173,EHRESMANN ENGINEERING INC,12038511,,2021-12-29,844638,223.49
08,2021-12-11,11GD-D66G-KL3Y,AMAZON CAPITAL SERVICES INC,12603089,,2021-12-29,842839,738.99
012,2021-11-24,64571,HILLS EDGE AUTO SALES INC,12189501,,2021-12-29,844474,21.5
09,2021-12-10,678746643,METTLER-TOLEDO RAININ LLC,12530721,01,2021-12-29,844141,824.54
012,2021-11-26,231057,JIM & RONS SERVICE INC,12032098,,2021-12-29,844411,75.0
18,2021-12-20,2021-02440,BROOKINGS COUNTY SHERIFF,12054342,05,2021-12-29,845022,1610.0
10,2021-12-07,30632459 PR 1121,GREATAMERICA FINANCIAL SRV COP,12025514,01,2021-12-29,843040,98.09
06,2021-12-12,959708,MIGUEL A SOTO,12612034,,2021-12-29,842040A,22406.5
04,2021-12-17,IN3576351,INNOVATIVE OFFICE SOLUTIONS,12550348,,2021-12-29,843468,73.82
29,2021-12-16,14892,CITY OF SIOUX FALLS,12055054,07,2021-12-29,844010,124.0
29,2021-12-02,30597937,GREATAMERICA FINANCIAL SRV COP,12025514,01,2021-12-29,843320,176.77
27,2021-11-30,RCDUI113021,BEHAVIOR MANAGEMENT SYSTEMS,12030341,,2021-12-29,843964,1068.57
27,2021-12-01,13702882,GOLDEN WEST TELECOMM CO-OP INC,12030103,,2021-12-29,843955,101.8
14,2021-12-13,P677876,CDW GOVERNMENT INC,12018139,01,2021-12-29,831326,6702.4
08,2021-12-14,22SC087013-NOV,PUBLIC CONSULTING GROUP INC,12002788,,2021-12-29,846425,21485.0
27,2021-12-01,13705780,GOLDEN WEST TELECOMM CO-OP INC,12030103,,2021-12-29,843958,168.15
27,2021-12-14,MHNOV2021,LEWIS & CLARK BEHVRL HLTH SVCS,12032509,,2021-12-29,842819,1932.0
04,2021-11-01,INV85831,MMGY GLOBAL LLC,12343849,,2021-12-29,846415,25000.0
06,2021-12-13,150618,CHADRON MOTOR COMPANY INC,12411238,,2021-12-29,842026A,79.45
29,2021-12-11,1019633977,PITNEY BOWES,12003284,06,2021-12-29,844009,105.0
04,2021-12-17,197,FRONTIER LODGING OF SPEARFISH,12008668,,2021-12-29,843494,77.0
04,2021-12-17,113,FRONTIER LODGING OF SPEARFISH,12008668,,2021-12-29,843498,77.0
18,2021-12-10,INV-00274084,HARMS OIL COMPANY,12035024,04,2021-12-29,845008,21566.38
29,2021-12-01,13066991,WASTE CONNECTIONS,12037175,05,2021-12-29,843332,55.0
04,2021-12-17,10561E,REGENCY MIDWEST VENTURES LTD,12177768,03,2021-12-29,843473,77.0
29,2021-12-01,"116, 117, 118",CAPITAL SECURITY LLC,12495563,,2021-12-29,843303,8859.0
29,2021-11-30,80438485,LIFE TECHNOLOGIES CORP,12170972,01,2021-12-29,843325,23917.15
29,2021-11-30,239255,ALCOHOL MONITORING SYSTEMS INC,12014087,,2021-12-29,843281,66567.7
27,2021-12-10,334,DAKOTA COUNSELING INSTITUTE,12032458,01,2021-12-29,842811,1414.11
27,2021-12-10,333,DAKOTA COUNSELING INSTITUTE,12032458,01,2021-12-29,842810,634.09
06,2021-12-14,12/03/2021,SUDS & DUDS INC,12049672,,2021-12-29,843596,141.18
09,2021-12-17,E0920423CON22007,UNIVERSITY OF SOUTH DAKOTA,USD,61,2021-12-29,842303A,0.0
16,2021-12-08,162122887,NORTHWESTERN ENERGY,12028962,15,2021-12-29,842033B,48.46
18,2021-12-10,INV2000129888,ELIOR INC,12548705,01,2021-12-29,843189,44656.0
02,2021-12-29,M022MFR038,JAMES VALLEY ETHANOL LLC,12123566,,2021-12-29,M847642,39730.8
04,2021-10-31,INV85951,MMGY GLOBAL LLC,12343849,,2021-12-29,846414,9000.0
09,2021-12-22,1221CON220333,MEDIA ONE INC,12033887,,2021-12-29,845962,14844.41
27,2021-12-09,L3333022,PREMIER BIOTECH LABS LLC,12590759,,2021-12-29,843933,198.6
27,2021-12-13,IN900546,A & B BUSINESS INC,12036980,,2021-12-29,844235,0.42
29,2021-12-13,306862,BAM LLC,12234446,,2021-12-29,843293,69.9
06,2021-12-13,132037,WATERTOWN MOTOR COMPANY,12053502,,2021-12-29,844607,114.64
16,2021-12-11,06WO0190232,BUTLER MACHINERY CO,12027105,,2021-12-29,842009B,300.0
16,2021-12-11,06WO0190230,BUTLER MACHINERY CO,12027105,,2021-12-29,842010B,300.0
04,2021-12-17,DECBILL,CENTURYLINK COMMUNICATIONS LLC,12188416,,2021-12-29,843477,57.67
04,2021-12-17,7-568-70026,FEDEX,12117623,01,2021-12-29,843466,37.29
29,2021-12-12,254700405,CENTURYLINKCOMM,12188416,03,2021-12-29,844007,8.75
04,2021-12-17,243,FRONTIER LODGING OF SPEARFISH,12008668,,2021-12-29,843480,77.0
27,2021-12-14,DDCNOV2021B,LEWIS & CLARK BEHVRL HLTH SVCS,12032509,,2021-12-29,842818,300.36
18,2021-12-15,9152208683,GRAINGER,12016771,16,2021-12-29,845010,295.21
16,2021-12-13,162122872,RAPID CITY -- CITY OF,12055002,,2021-12-29,842018B,228.47
27,2021-12-01,13716548,GOLDEN WEST TELECOMM CO-OP INC,12030103,,2021-12-29,843956,150.75
11,2021-11-30,36368,BANNER ASSOCIATES INC,12120999,01,2021-12-29,847213,1297.06
09,2021-11-30,1744903570,INTRADO ENTERPRISE COLLABORATI,12142271,,2021-12-29,842306A,149.11
27,2021-11-30,5982-2338,QUALIFIED PRESORT SERVICE LLC,12011039,,2021-12-29,843270A,578.56
11,2020-12-17,3744,DAKOTA FURNITURE INSTALLATION,12117739,,2021-12-29,843058,4915.0
02,2021-12-27,M0240E2107,BANKWEST INC,12029005,01,2021-12-29,M847645,16456.08
02,2021-12-29,JANUARY2022RENT,QUANTUM PROPERTIES LLC,12389760,,2021-12-29,848107,7446.0
012,2021-11-22,112956,MIDWEST TIRE & MUFFLER CENTER,12037932,,2021-12-29,844434,320.33
08,2021-12-08,94479,MENARDS,12019798,10,2021-12-29,842942,38.92
19,2021-12-06,DCT1405870,"BLACK FEATHER, JENNIFER E",12065292,,2021-12-29,845074,127.12
09,2021-12-17,INV9449524,GREATAMERICA FINANCIAL SRV COP,12025514,01,2021-12-29,843007,66.12
19,2021-12-07,30632463,GREATAMERICA FINANCIAL SRV COP,12025514,01,2021-12-29,842821A,5.46
19,2021-12-14,DCM21635140,SCANSTAT TECHNOLOGIES LLC,12365139,01,2021-12-29,845094,12.03
17,2021-12-03,18822795,MCKESSON MEDICAL-SURGICAL,12021827,,2021-12-29,844952,717.67
08,2021-11-30,RX771295,LEWIS DRUG BROOKINGS 12,12029381,13,2021-12-29,843678,2716.28
19,2021-12-15,DCM22644379,CENTER FOR FAMILY MEDICINE,12033290,,2021-12-29,845062,12.03
08,2021-12-01,082202962,CHERRY-TODD ELECTRIC COOP INC,12030381,,2021-12-29,842661B,418.32
06,2021-12-02,19243,MENARDS,12019798,06,2021-12-29,842056A,71.88
19,2021-12-16,0337642-IN,RIVERSIDE TECHNOLOGIES INC,12163031,,2021-12-29,843800,45.0
06,2021-12-02,36879,ENNING PROPANE INC,12483474,,2021-12-29,842027A,352.5
19,2021-12-15,VRM211220359957,AVERA MCKENNAN,12029758,C4,2021-12-29,843889,12.32
19,2021-12-15,DCM22890910,CHILDRENS CARE HOSP & SCHOOL,12029968,03,2021-12-29,845070,18.03
19,2021-12-15,39461,MABEE EYE CLINIC,12556761,01,2021-12-29,842081B,25.0
19,2021-12-15,278661,SANFORD  HEALTH,12198121,,2021-12-29,842088B,6.27
06,2021-11-29,45491,SMITHS LUMBER LLC,12516454,,2021-12-29,843586,3030.85
29,2021-09-02,ORDUS102910,JD POWER & ASSOCIATES,12516876,,2021-12-29,843299,175.0
19,2021-12-14,DCM22338437,AVERA MCKENNAN,12029758,B1,2021-12-29,845106,29.03
19,2021-12-14,DCM22214716,NORTHERN MONTANA HOSPITAL,12120373,,2021-12-29,845101,12.03
06,2021-12-08,131915,WATERTOWN MOTOR COMPANY,12053502,,2021-12-29,844606,290.66
06,2021-12-08,13579,SHIBA INVESTMENTS INC,12119268,,2021-12-29,842011A,231.0
19,2021-12-14,DCM22209834,DAKOTA COUNSELING INSTITUTE,12032458,01,2021-12-29,842345B,15.03
06,2021-12-08,200890,FARNAMS GENUINE PARTS INC,12022095,11,2021-12-29,844618,125.44
06,2021-12-08,542260,MACKSTEEL WAREHOUSE INC,12042898,,2021-12-29,844621,224.54
06,2021-12-08,62023,ADVANTAGE RVS & TRAILERS INC,12008223,,2021-12-29,844608,1351.42
011,2021-12-21,43149,RK PAYROLL SOLUTIONS INC,12647440,,2021-12-29,845950,7800.0
19,2021-12-14,DCM22008303,SACRED HEART HEALTH SERVICES,12029786,17,2021-12-29,845099,14.03
19,2021-12-16,22SC191047 SEP,SOUTH DAKOTA ACHIEVE,12012500,,2021-12-29,845163,14.21
08,2021-11-30,INV9383051,MARCO TECHNOLOGIES LLC,12201534,,2021-12-29,842644B,101.93
06,2021-12-01,S9259933.001,ECHO GROUP INC,12556494,,2021-12-29,844640,99.58
19,2021-12-15,DCM22204624,BROOKINGS CITY OF,12054336,18,2021-12-29,845052,35.0
04,2021-12-17,353-144955,VNDR   12601574,12601574,,2021-12-29,843476,150.0
08,2021-12-03,94285,MENARDS,12019798,10,2021-12-29,842936,99.0
08,2021-12-01,INV1700146,BOB BARKER CO,12114270,,2021-12-29,842928,88.68
06,2021-12-03,2014188,STAN HOUSTON EQUIPMENT CO INC,12029693,,2021-12-29,844653,219.0
06,2021-12-03,30604588,GREATAMERICA FINANCIAL SRV COP,12025514,01,2021-12-29,842079A,113.98
19,2021-12-15,DCM22434633,CIOX HEALTH LLC,12115581,01,2021-12-29,845111,30.03
19,2021-12-15,DCM22393854,CIOX HEALTH LLC,12115581,01,2021-12-29,845109,35.0
08,2021-12-03,0556921/0562388,SUDS & DUDS INC,12049672,,2021-12-29,842703A,7.9
19,2021-12-15,DCM22390109,CIOX HEALTH LLC,12115581,01,2021-12-29,845107,12.03
08,2021-12-03,0559582,SUDS & DUDS INC,12049672,,2021-12-29,842704A,58.64
08,2021-12-03,2237063,BOMGAARS SUPPLY INC,12024635,01,2021-12-29,842929,31.98
19,2021-12-16,733256,ANGELA R GULBRANSON OD PC,12121235,,2021-12-29,843888,12.32
19,2021-12-15,DCM22137440,MEDICAL RECORDS EXCHANGE LLC,12662720,,2021-12-29,845049,11.02
19,2021-12-15,DCM22099273,MRO CORPORATION,12001913,,2021-12-29,845048,30.0
19,2021-12-15,DCC1229682,MABEE EYE CLINIC,12556761,01,2021-12-29,845034,239.98
08,2021-12-03,22SC08A307-OCT4,YANKTON MEDICAL CLINIC PC,12037575,,2021-12-29,842917,16.0
08,2021-12-03,5860710274,HY-VEE INC,12024480,18,2021-12-29,842855A,359.99
19,2021-12-15,DCM22464676,MRO CORPORATION,12001913,,2021-12-29,845114,19.26
19,2021-12-15,DCM22600045,AVERA MCKENNAN,12029758,C3,2021-12-29,845060,12.03
08,2021-12-01,22SC08E325-NOV,YOUTH & FAMILY SERVICES INC,12056438,05,2021-12-29,842738A,3756.18
06,2021-12-02,121421-CH1,CENTRAL ELECTRIC CO OP,12023749,01,2021-12-29,843594,148.3
06,2021-12-01,7505,WEST RIVER SOLID WASTE SOLUTIS,12579233,,2021-12-29,842049A,1126.88
19,2021-12-14,DCM21808001,SHARECARE HEALTH DATA SERVICES,12443553,01,2021-12-29,842339B,13.15
19,2021-12-14,DCM21323517,ST PETERS HEALTH,12380468,,2021-12-29,842332B,35.0
012,2021-11-17,21636,BOBS SINCLAIR SERVICE INC,12601516,,2021-12-29,844442,134.31
19,2021-12-14,DCM20804899,MRO CORPORATION,12001913,,2021-12-29,845090,35.0
08,2021-11-24,RX1721237,LEWIS DRUGS-EASTGATE 3,12029381,01,2021-12-29,843623,331.26
08,2021-11-24,S9250503.001,JESCO WHOLESALE ELECTRICAL,12024924,04,2021-12-29,842851A,280.83
08,2021-11-26,RX128340/03,LEWIS DRUGS INC,12029381,20,2021-12-29,843646,14.91
08,2021-11-27,RX1541837,LEWIS DRUGS-EASTGATE 3,12029381,01,2021-12-29,843693,10.19
08,2021-11-28,082202957,CENTURYLINK COMMUNICATIONS LLC,12188416,,2021-12-29,842900A,271.3
19,2021-12-17,22SC191014 NOV,SOUTH DAKOTA ACHIEVE,12012500,,2021-12-29,845171,5098.99
19,2021-12-17,22SC191014 JUL,SOUTH DAKOTA ACHIEVE,12012500,,2021-12-29,845167,5362.62
18,2021-11-15,900737535,VNDR   12648352,12648352,,2021-12-29,842054B,401.85
08,2021-11-29,18803052,MCKESSON MEDICAL-SURGICAL INC,12489193,,2021-12-29,842762A,949.9
29,2021-09-13,80050792,LIFE TECHNOLOGIES CORP,12170972,01,2021-12-29,843326,809.85
29,2021-09-13,80046706,LIFE TECHNOLOGIES CORP,12170972,01,2021-12-29,843327,53390.0
06,2021-07-12,282355,MIDWAY SERVICE INC,12209579,,2021-12-29,842089A,2098.88
08,2021-11-23,RX2127566/01,LEWIS DRUG INC,12029381,15,2021-12-29,843645,14.67
06,2021-12-03,1373232,NORTHWEST PIPE FITTINGS INC,12029986,,2021-12-29,842078A,1315.83
08,2021-11-23,RX1541246,LEWIS DRUGS-EASTGATE 3,12029381,01,2021-12-29,843695,9.89
012,2021-11-15,098239,RONS AUTO GLASS INC,12048959,,2021-12-29,844426,260.0
06,2021-12-06,INV127210,DRUM CORPORATION,12040346,,2021-12-29,842031A,107.51
06,2021-11-29,546797,TWIN VALLEY TIRE INC,12041972,,2021-12-29,844604,351.0
08,2021-11-18,5014066,KOHLS DEPARTMENT STORES INC,12005011,,2021-12-29,842718A,486.48
06,2021-12-06,ANGO12062021,FALL RIVER WATER USERS DISTR,12051456,,2021-12-29,842030A,620.31
08,2021-11-18,RX1720970,LEWIS DRUGS-EASTGATE 3,12029381,01,2021-12-29,843680,13.77
08,2021-11-18,RX529227,LEWIS FAMILY DRUG 71 MITCHELL,12050102,18,2021-12-29,843669,14.33
06,2021-11-29,S509790081.001,CRESCENT ELECTRIC SUPPLY CO,12024474,05,2021-12-29,844663,52.3
06,2021-12-02,P289927,CDW GOVERNMENT INC,12018139,01,2021-12-29,842052A,138.0
08,2021-11-24,RX1719273/01,LEWIS DRUGS-EASTGATE 3,12029381,01,2021-12-29,843636,16.1
08,2021-11-23,RX530487,LEWIS FAMILY DRUG 71 MITCHELL,12050102,18,2021-12-29,843670,25.44
06,2021-11-26,780465,BROWN COUNTY LANDFILL,12054226,14,2021-12-29,843573,4.78
08,2021-12-06,22SC08A306-NOV,WILLCOCKSON EYE ASSOC PC,12017366,,2021-12-29,842923,820.0
19,2021-12-14,DCM22688932,SACRED HEART HEALTH SERVICES,12029786,17,2021-12-29,845122,35.0
19,2021-12-14,DCM22694916,SACRED HEART HEALTH SERVICES,12029786,17,2021-12-29,845124,24.53
11,2021-10-19,90755,BLACK HILLS TITLE INC,12040601,03,2021-12-29,847503,100.0
06,2021-12-06,88221672,BOMGAARS SUPPLY INC,12024635,,2021-12-29,842037A,104.36
06,2021-11-30,81367,KAISER REFRIGERATOR INC,12035188,,2021-12-29,844648,75.96
19,2021-12-06,DCT1405870,VNDR   12065292,12065292,,2021-12-29,845074,127.12
06,2021-11-29,17931,DAVES SERVICE LLC,12574998,,2021-12-29,842092A,175.0
19,2021-11-16,DCT1291547,VNDR   12674214,12674214,,2021-12-29,842117B,117.04
06,2021-11-26,IN3568978,INNOVATIVE OFFICE SOLUTIONS,12550348,,2021-12-29,842064A,32.59
11,2021-10-28,60585490471021,CENTURYLINK COMMUNICATIONS LLC,12188416,,2021-12-29,844171,44.82
17,2021-12-09,27415,BAKER TIMBER PRODUCTS INC,12042668,,2021-12-29,844944,10646.95
11,2021-10-19,90749,BLACK HILLS TITLE INC,12040601,03,2021-12-29,847209,100.0
19,2021-11-16,DCM19733601,VNDR   12674262,12674262,,2021-12-29,842324B,35.0
012,2021-11-04,230561,JIM & RONS SERVICE INC,12032098,,2021-12-29,844479,70.0
27,2021-12-16,22912162021,VNDR   12674731,12674731,,2021-12-29,843907,20.0
06,2021-12-07,73404,MENARDS,12019798,09,2021-12-29,842068A,26.14
06,2021-12-08,0709252,DUDLEY LAUNDRY CO,12057489,,2021-12-29,844631,85.52
11,2021-10-19,90746,BLACK HILLS TITLE INC,12040601,03,2021-12-29,847207,100.0
19,2021-12-16,DCC1170188,CHILDRENS CARE HOSP & SCHOOL,12029968,03,2021-12-29,845031,146.03
19,2021-12-16,DCC1297334,"KRAUSE, STUART  PHD",12453166,,2021-12-29,845038,565.85
19,2021-12-16,DCC1381289,GOEHRING ENTERPRISES INC,12040804,,2021-12-29,845040,50.0
19,2021-12-17,NOV2021,"NELSON, JEFF",12511061,,2021-12-29,842115B,4145.41
06,2021-11-16,17619,MENARDS,12019798,06,2021-12-29,842055A,25.12
06,2021-12-07,EST 1F INV-1274,HETO ENTERPRIZES,12646624,,2021-12-29,843587,5031.5
29,2021-12-15,7-597-97033,FEDERAL EXPRESS CORP,12117623,,2021-12-29,844011,233.23
08,2021-11-09,RX1522530/02,LEWIS DRUGS-EASTGATE 3,12029381,01,2021-12-29,843704,12.58
012,2021-12-11,3494951331,STAPLES CONTRACT & COMMERCIALC,12163692,01,2021-12-29,844393,111.74
19,2021-12-20,534605,QUALIFIED PRESORT SERVICE LLC,12011039,,2021-12-29,845150,7.32
012,2021-12-08,M2322--02X/SWMR1,CIAVARELLA DESIGN INC,12208722,,2021-12-29,842555A,5300.0
08,2021-12-22,22SC08C328211222,ADDICTION RECOVERY CENTERS,12033748,,2021-12-29,844668,24586.9
