agency,document_date,document_number,vendor_name,vendor_number,vendor_group_number,ap_payment_date,voucher_number,amt
18,2020-09-15,256127,NYBERGS ACE HARDWARE INC,12032400,02,2020-09-25,,230.0
11,2020-09-10,6804104,DAKOTA FLUID POWER INC,12044237,,2020-09-25,,38.43
08,2020-08-31,RX1628816,HY-VEE INC,12024480,06,2020-09-25,,9.95
18,2020-09-14,JUV2020-08,PENNINGTON COUNTY JAIL,12055008,10,2020-09-25,,70.0
14,2020-08-15,3851783X08232020,AT&T MOBILITY II LLC,12279233,,2020-09-25,,416.81
11,2020-09-10,60239350100,GROWMARK INC,12018538,,2020-09-25,,621.6
11,2020-09-10,60238340100,GROWMARK INC,12018538,,2020-09-25,,621.6
11,2020-09-10,5612608,RUNNING SUPPLY INC,12021713,05,2020-09-25,,79.99
18,2020-09-14,696575-2020-09,RAPID CITY -- CITY OF,12055002,,2020-09-25,,7918.98
11,2020-09-10,600142299,POMPS TIRE SERVICE INC,12019738,,2020-09-25,,40.0
27,2020-09-03,2160903202002,CAPITAL AREA COUNSELING SVC,12032117,,2020-09-25,,901.77
08,2020-08-31,RX162548,GENOA HEALTHCARE OF SD,12117537,,2020-09-25,,27.36
18,2020-09-14,2020-08,GREAT PLAINS CREDIBILITY SERVI,12515219,,2020-09-25,,1813.0
27,2020-09-03,8059553167,STAPLES CONTRACT & COMMERCIALC,12163692,01,2020-09-25,,105.98
18,2020-07-29,JJDPA2020-03,ANDES CENTRAL SCHOOL,12055395,01,2020-09-25,,4455.45
19,2020-08-31,VRM200917347063,ASPIRE INC,12031699,,2020-09-25,,62.93
012,2020-09-04,371084700-092020,CITY OF PIERRE,12054968,01,2020-09-25,,735.08
18,2020-09-08,016428089,GALLS LLC,12134836,03,2020-09-25,,70.0
14,2020-08-15,124824,CAMP RAPID SD NATIONAL GUARD,US,A0,2020-09-25,,222.0
27,2020-09-10,IN3095442,INNOVATIVE OFFICE SUPPLIES LLC,12550348,,2020-09-25,,70.58
06,2020-08-21,9628450802,WW GRAINGER INC,12016771,13,2020-09-25,,49.14
03,2020-09-17,6,ROSCOE-CITY OF,12055023,,2020-09-25,,4472.62
06,2020-08-24,920545340,BORDER STATES ELECTRIC SUPPLY,12027268,04,2020-09-25,,6264.78
19,2020-09-21,510065,DEN-WIL INVESTMENTS INC,12025145,,2020-09-25,,150.0
19,2020-09-21,510068,NORTH MAPLE PLAZA LLC,12456265,,2020-09-25,,4030.66
08,2020-09-15,21SC08B305-AUG,EAST CENTRAL MH CD CENTER,12031316,,2020-09-25,,2360.5
19,2020-09-21,510071,S&C CLEANERS,12492996,,2020-09-25,,90.64
08,2020-09-15,21SC08A309-SEPT1,TRI STATE NURSING ENTERPRISES,12006532,,2020-09-25,,1243.92
08,2020-09-15,21SC081111-AUG,BUSINESS CONCEPTS & APPLICATIO,12603396,,2020-09-25,,50115.0
19,2020-09-21,510076,UNKE-LYONS INC,12030794,,2020-09-25,,94.39
03,2020-09-16,20D9950-IN,GEOTEK ENG & TESTING SERV INC,12041703,,2020-09-25,,3865.0
27,2020-09-10,759621,A & B BUSINESS INC,12036980,,2020-09-25,,3.83
03,2020-09-14,B12279667,SHI INTERNATIONAL CORP,12011614,02,2020-09-25,,105.76
03,2020-09-11,20D1530-IN,GEOTEK ENG & TESTING SERV INC,12041703,,2020-09-25,,1253.0
03,2020-09-10,1,DAY COUNTY CONSERVATION DIST,12055213,01,2020-09-25,,6750.0
06,2020-06-24,3-279-68492,FEDERAL EXPRESS CORP,12117623,,2020-09-25,,78.49
03,2020-09-07,27774231,GREATAMERICA FINANCIAL SRV COP,12025514,01,2020-09-25,,188.15
08,2020-09-15,1924047033,MEDLINE INDUSTRIES INC,12017160,,2020-09-25,,408.0
08,2020-09-15,1O000203,BENCO DENTAL SUPPLY CO,12607479,,2020-09-25,,260.0
08,2020-08-03,RX161530,GENOA HEALTHCARE OF SD,12117537,,2020-09-25,,30.4
08,2020-09-15,21SC081314-SEPT,SIOUX VALLEY CLEANERS INC,12124178,,2020-09-25,,961.13
19,2020-08-31,VRM200916341063,ASPIRE INC,12031699,,2020-09-25,,201.61
19,2020-08-31,VRM200916342663,LEWIS & CLARK BEHVRL HLTH SVCS,12032509,,2020-09-25,,104.88
19,2020-08-31,24745,BLACK HILLS SPECIAL SERVICES,12037282,,2020-09-25,,144.21
012,2020-09-04,414046200-092020,CITY OF PIERRE,12054968,01,2020-09-25,,7680.6
11,2020-09-15,66853P,SCOTT SUPPLY COMPANY INC,12031221,,2020-09-25,,594.0
19,2020-07-14,SFY21 RENT 8-7,VNDR   12407758,12407758,,2020-09-25,413937,350.22
10,2020-08-14,48341,BADGER STATE RECOVERY INC,12208910,,2020-09-25,,109.9
12,2020-09-17,SC12120C-126-3,CN RESOURCE LLC,12118456,,2020-09-25,,19487.0
25,2020-08-28,251SR044AX,BROWN COUNTY,12054226,01,2020-09-25,,100.0
18,2020-08-11,287284655,VOGEL PAINT INC,12626132,,2020-09-25,,208.64
12,2020-09-18,SC12120C-387-F,BLACK HILLS SPECIAL SERVICES,12037282,,2020-09-25,,275.63
06,2020-08-10,9798,VIG LUMBER CO VIG GAS,12038279,,2020-09-25,,1524.9
08,2020-09-10,21SC087003-AUG,SANFORD MEDICAL CENTER,12029851,09,2020-09-25,,378.0
08,2020-07-30,RX159863/03,GENOA HEALTHCARE OF SD,12117537,,2020-09-25,,21.25
08,2020-07-30,RX159864/03,GENOA HEALTHCARE OF SD,12117537,,2020-09-25,,27.16
19,2020-09-18,21SC195032329238,TELTEX INC,12026548,,2020-09-25,,1450.0
14,2020-07-29,266128,KELLY MIDWEST VENTURES LP,12141895,,2020-09-25,,77.0
08,2020-04-27,SL60474139350,SANFORD MEDICAL CENTER,12029851,23,2020-09-25,,16.08
08,2020-09-10,RX497841,ANDERSON PHARMACY INC,12044448,,2020-09-25,,14.81
12,2020-09-18,SC12120C-393-1,IEP QUALITY INC,12562417,,2020-09-25,,26570.0
013,2020-08-03,10413269341,DELL MARKETING LP,12118714,,2020-09-25,,519.0
08,2020-09-16,133628,GREEN EGGS & RAM INC,12293461,,2020-09-25,,99.99
011,2020-09-11,2028084,CALL ONE INC,12115928,,2020-09-25,,45.0
12,2020-09-21,M1210078,BENNETT COUNTY SCHOOL DIST 3-1,12034483,01,2020-09-25,,248231.0
012,2020-09-03,IN757953,A & B BUSINESS INC,12036980,,2020-09-25,,103.09
12,2020-09-21,M1210078,BERESFORD SCHOOL DISTRICT 61-2,12055655,01,2020-09-25,,229486.0
012,2020-09-04,339066000-092020,CITY OF PIERRE,12054968,01,2020-09-25,,547.13
08,2020-09-10,RX1630811,HY-VEE INC,12024480,06,2020-09-25,,18.79
08,2020-09-10,RX4097587,KWASNIEWSKI ENTERPRISES INC,12052726,,2020-09-25,,11.7
18,2020-09-08,41195,MENARDS,12019798,05,2020-09-25,,235.68
18,2020-09-08,571607738,HOME DEPOT USA INC,12115365,,2020-09-25,,129.24
18,2020-09-08,INV7940930,MARCO TECHNOLOGIES LLC,12201534,,2020-09-25,,150.45
18,2020-09-18,K15986,REAL TIME NETWORKS INC,12626579,,2020-09-25,,1785.0
14,2020-08-21,2049,KELLY MIDWEST VENTURES LP,12141895,01,2020-09-25,,76.5
12,2020-09-21,M1210078,MEADE SCHOOL DISTRICT 46-1,12032328,02,2020-09-25,,903725.0
14,2020-08-31,8/2020,DISCOUNT FUEL INC,12046161,,2020-09-25,,84.0
16,2020-09-16,162111423,"SOLBERG, LLOYD E",12305265,,2020-09-25,,375.0
14,2020-09-10,9862561662,CELLCO PARTNERSHIP,12207494,,2020-09-25,,460.79
012,2020-08-31,S100393572.002,DAKOTA SUPPLY GROUP,12027834,,2020-09-25,,1429.29
18,2020-09-01,2020-08-10010,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2020-09-25,,160.0
12,2020-09-21,M1210078,CANISTOTA SCHOOL DISTRICT 43-1,12055667,01,2020-09-25,,86608.0
18,2020-09-19,0000X6521W380,UNITED PARCEL SERVICE,12017083,01,2020-09-25,,124.0
06,2020-08-18,251847,HOUSE OF GLASS INC,12030781,,2020-09-25,,40.63
12,2020-09-21,M1210078,BRITTON-HECLA SCHOOL DISTRICT,12026635,01,2020-09-25,,44315.0
06,2020-08-19,47820283,BUILDERS FIRSTSOURCE INC,12555010,03,2020-09-25,,3264.0
11,2020-09-09,66836,M G OIL COMPANY,12035221,,2020-09-25,,2566.21
06,2020-08-31,008093,SIOUX VALLEY COOPERATIVE,12030270,,2020-09-25,,3200.0
06,2020-08-31,082020200,DAKOTA ENERGY COOPERATIVE INC,12046929,01,2020-09-25,,646.78
06,2020-08-31,082020201,DAKOTA ENERGY COOPERATIVE INC,12046929,01,2020-09-25,,90.68
06,2020-08-31,082020203,DAKOTA ENERGY COOPERATIVE INC,12046929,01,2020-09-25,,710.0
06,2020-08-31,082020904,MID-DAKOTA RURAL WATER SYSTEM,12017722,,2020-09-25,,31.0
012,2020-09-09,S100413056.001,DAKOTA SUPPLY GROUP,12027834,,2020-09-25,,57.89
18,2020-09-14,2020-08,605 THERAPY LLC,12624109,,2020-09-25,,720.0
08,2020-08-05,RX159125,GENOA HEALTHCARE OF SD,12117537,,2020-09-25,,1287.6
08,2020-08-05,RX159335/02,GENOA HEALTHCARE OF SD,12117537,,2020-09-25,,125.0
08,2020-08-05,RX160799/01,GENOA HEALTHCARE OF SD,12117537,,2020-09-25,,14.94
012,2020-09-04,108010000-092020,CITY OF PIERRE,12054968,01,2020-09-25,,411.21
14,2020-09-18,HS-2020-00041,SPINK COUNTY COALITION,12619904,,2020-09-25,,441.5
11,2020-08-31,121539,BLACKSTRAP INC,12241692,,2020-09-25,,1908.1
09,2020-09-10,300117IN,RIVERSIDE TECHNOLOGIES INC,12163031,,2020-09-25,,150.0
11,2020-08-31,121543,BLACKSTRAP INC,12241692,,2020-09-25,,2022.88
18,2020-09-08,016428080,GALLS LLC,12134836,03,2020-09-25,,70.0
18,2020-08-18,1912903019742,TRI-STATE POWER SOLUTIONS INC,12236707,,2020-09-25,,35.6
29,2020-09-22,093020,BROWN COUNTY,12054226,06,2020-09-25,,6.0
29,2020-09-22,88698586,AVI SYSTEMS INC,12027419,04,2020-09-25,,8752.0
29,2020-09-24,100120,CUSTER COUNTY SHERIFFS DEPT,12054441,07,2020-09-25,,500.0
18,2020-09-08,016428079,GALLS LLC,12134836,03,2020-09-25,,210.0
013,2020-09-12,11994612,VENTURE COMMUNICATIONS CO-OP,12030120,,2020-09-25,,108.95
18,2020-09-08,52855,SAND DOLLAR HOSPITALITY LLC,12532341,,2020-09-25,,150.0
012,2020-07-27,B12046838,SHI INTERNATIONAL CORP,12011614,02,2020-09-25,,196.58
18,2020-08-19,287285097,VOGEL PAINT INC,12626132,,2020-09-25,,402.89
19,2020-07-15,SFY21 RENT 8-10,EP ENTERPRISES LLC,12608207,,2020-09-25,,1265.51
12,2020-09-21,M1210078,LEMMON SCHOOL DIST 52-4,12196497,01,2020-09-25,,58402.0
18,2020-09-08,709707-2,CHRIS CAM CORPORATION,12035322,,2020-09-25,,168.3
08,2020-09-23,21SC08C004-AUG,"RAWSON, RICHARD",12603533,,2020-09-25,,1000.0
06,2020-09-09,CSP21-09092020,BLACK HILLS POWER & LIGHT CO,12028526,,2020-09-25,,21133.81
11,2020-08-31,2020-191,PROJECT SOLUTIONS INC,12015566,,2020-09-25,,3673.58
06,2020-09-10,012169,NORTH CENTRAL SUPPLY INC,12030552,,2020-09-25,,638.81
19,2020-07-15,SFY21 RENT 8-7,"OWENS, GREGG",12073215,,2020-09-25,413923,437.27
19,2020-07-15,SFY21 RENT 8-10,VERMILLION AREA CHAMBER & DEV,12526794,,2020-09-25,,886.44
29,2020-08-31,20200093-AUG2020,FEDERAL BUREAU INVESTIGATION,12112529,,2020-09-25,,28698.75
12,2020-09-21,M1210078,MARION SCHOOL DISTRICT 60-3,12055853,02,2020-09-25,,27633.0
14,2020-09-21,1421211486,NORTHWESTERN ENGINEERING COMP,12213344,,2020-09-25,,508.92
11,2020-06-19,1013909C,A & B WELDING SUPPLY CO INC,12030816,,2020-09-25,,-19.07
08,2020-08-05,RX161511,GENOA HEALTHCARE OF SD,12117537,,2020-09-25,,12.84
11,2020-09-11,I054405,CHANDLERS INC,12047379,,2020-09-25,,340.0
11,2020-09-12,1198731291220,VENTURE COMMUNICATIONS CO-OP,12030120,,2020-09-25,,39.52
06,2020-08-27,185690,BDB INVESTMENT ENTERPRISES LLC,12541631,,2020-09-25,,60.96
18,2020-09-14,2020-08-1005,PSYCHOLOGICAL EVALUATION LTD,12053111,,2020-09-25,,160.0
18,2020-09-16,633922,LESTER HOSPITALITY,12346914,,2020-09-25,,75.0
18,2020-09-15,MALECTP2020-08,CORNERSTONE RESCUE MISSION INC,12017516,,2020-09-25,,46750.0
08,2020-09-15,082100968,US POSTAL SERVICE-WINNER,12005421,41,2020-09-25,,400.0
11,2020-09-10,I5T6-01M,CIRCLE A CONSTRUCTION INC,12613037,,2020-09-25,,4452.5
11,2020-09-10,261970120920,NORTHWESTERN ENERGY,12028962,15,2020-09-25,,235.23
18,2020-09-11,K15944,REAL TIME NETWORKS INC,12626579,,2020-09-25,,28305.0
18,2020-09-10,ADULTEM2020-08,GLORY HOUSE OF SIOUX FALLS,12032431,,2020-09-25,,4585.0
11,2020-09-10,2202540075,DRUM CORPORATION,12040346,,2020-09-25,,193.3
11,2020-09-10,15-216454,STURDEVANTS PRONTO AUTO SUPP,12047088,,2020-09-25,,8.82
18,2020-09-09,CJF15943001,OTIS ELEVATOR COMPANY,12005398,,2020-09-25,,579.0
27,2020-09-09,IN3094178,INNOVATIVE OFFICE SUPPLIES LLC,12550348,,2020-09-25,,350.1
11,2020-09-11,101676563,VOGEL PAINT & WAX CO INC,12024673,01,2020-09-25,,27690.0
18,2020-09-09,9862464715,CELLCO PARTNERSHIP,12207494,,2020-09-25,,471.77
11,2020-09-10,0300114-IN,RIVERSIDE TECHNOLOGIES INC,12163031,,2020-09-25,,297.0
18,2020-09-09,571861996,HOME DEPOT USA INC,12115365,,2020-09-25,,167.99
08,2020-08-31,IN/3075753,EVENFLO COMPANY INC,12014612,,2020-09-25,,2032.22
11,2020-09-09,IN759291,A & B BUSINESS INC,12036980,,2020-09-25,,0.71
03,2020-08-16,20080248,RIVERFRONT BROADCASTING LLC,12140242,02,2020-09-25,,898.56
11,2020-09-10,C09734,DIESEL MACHINERY INC,12045026,,2020-09-25,,1339.2
11,2020-09-10,9647959916,GRAINGER,12016771,28,2020-09-25,,265.37
12,2020-09-21,M1210078,CENTERVILLE SCHOOL DIST 60-1,12055843,01,2020-09-25,,110989.0
11,2020-09-10,721888302,PRAMUKHRAJ PIERRE LLC,12494998,,2020-09-25,,231.0
06,2020-08-28,0120884,BOLT HOLDCO II INC,12598260,,2020-09-25,,868.0
18,2020-09-14,48441,INSTANT OFFICE SOLUTIONS INC,12238076,,2020-09-25,,3225.4
11,2020-09-11,733605,FARNAMS GENUINE PARTS INC,12022095,02,2020-09-25,,24.98
06,2020-08-17,207202,KK AND ASSOCIATES LLC,12627571,,2020-09-25,,585.0
18,2020-09-16,WRKTRAIN2020-08,LUTHERAN SOCIAL SERVICES OF SD,12029752,16,2020-09-25,,1611.03
18,2020-09-16,B54367,BLUETARP FINANCIAL INC,12223726,01,2020-09-25,,75.49
19,2020-08-20,713745-0,CHRIS CAM CORPORATION,12035322,,2020-09-25,,2875.38
013,2020-09-01,2565111-090120,CENTURYLINK COMMUNICATIONS LLC,12188416,,2020-09-25,,5996.43
27,2020-09-10,21109102020,BON HOMME COUNTY AUDITOR,12055141,02,2020-09-25,,198.86
08,2020-08-13,RX160384/01,GENOA HEALTHCARE OF SD,12117537,,2020-09-25,,23.02
19,2020-08-27,DCM2933101,BORDER THERAPY SERVICES LLC,12628046,,2020-09-25,,35.0
06,2020-08-25,15141,NORTHSTAR MECHANICAL INC,12367243,,2020-09-25,,405.99
27,2020-09-02,2160902202001,ATTORNEY GENERAL,STATE,A7,2020-09-25,,90.0
08,2020-09-15,258152,M & R SIGNS & BILLBOARDS INC,12052888,,2020-09-25,,138.16
03,2020-09-02,12094411,HACH COMPANY,12024584,,2020-09-25,,4904.64
18,2020-09-15,015354,INSTITUTIONS SERVICES INC,12034637,,2020-09-25,,23735.0
19,2020-08-27,0298623-IN,RIVERSIDE TECHNOLOGIES INC,12163031,,2020-09-25,,219.0
10,2020-08-31,94639,OGLALA LAKOTA NATION,12029529,12,2020-09-25,,1.72
08,2020-09-16,082100987,HUTCHINSON COUNTY AUDITOR,12054924,,2020-09-25,,140.94
10,2020-08-31,AUG2020,ALPHA MEDIA KWAT,12536894,01,2020-09-25,,329.0
08,2020-08-13,RX161737,GENOA HEALTHCARE OF SD,12117537,,2020-09-25,,15.16
013,2020-08-31,B12229380,SHI INTERNATIONAL CORP,12011614,02,2020-09-25,,10340.32
11,2020-09-14,3262,HUGHES COUNTY,12054972,02,2020-09-25,,20.0
10,2020-09-01,6056262466 0920,CENTURYLINK COMMUNICATIONS LLC,12188416,,2020-09-25,,158.82
02,2020-08-31,SDNV1202008,AMERICAN ASSOCIATION OF MOTOR,12112373,01,2020-09-25,,1787.49
19,2020-08-26,21SC19314P082620,JENKINS LIVING CENTER INC,12191579,,2020-09-25,,4655.0
18,2020-09-24,2020-10,ODLAND PROPERTIES LLC,12010445,,2020-09-25,,1521.51
11,2020-09-07,437043719720,ABERDEEN VENTURES LLC,12120635,01,2020-09-25,,300.0
27,2020-09-08,21909172020,CAPITAL AREA COUNSELING SVC,12032117,,2020-09-25,,134.64
12,2020-09-21,M1210078,FLANDREAU SCHOOL DIST NO 50-3,12055744,02,2020-09-25,,288233.0
17,2020-09-15,IN3100266,INNOVATIVE OFFICE SUPPLIES LLC,12550348,,2020-09-25,,525.58
14,2020-05-08,73641-1,INNOVATIVE OFFICE SUPPLIES LLC,12550348,,2020-09-25,,259.56
14,2020-09-23,OCT20 RENT DL,OLD SANCTUARY ASSOCIATES LLC,12013734,,2020-09-25,,666.66
14,2020-09-23,OCT20 RENT DL,ROSEBUD SIOUX TRIBE,12030277,02,2020-09-25,,290.0
16,2020-08-12,X340572-IN,OVERHEAD DOOR COMPANY INC,12036682,,2020-09-25,,198.0
14,2020-09-09,022,LIFE QUEST,12035739,02,2020-09-25,,152.0
03,2020-07-23,142309355,KARLS TV,12032325,16,2020-09-25,,74.99
08,2020-09-15,21SC081313-SEPT,"SCOTT, RICHARD P",12098898,,2020-09-25,,1623.68
19,2020-09-17,VRM200921348614,AVERA MCKENNAN,12029758,C4,2020-09-25,,12.03
19,2020-09-17,VRM200921348126,AVERA MCKENNAN,12029758,D6,2020-09-25,,12.03
19,2020-09-17,DL11039,WEST RIVER FOUNDATION,12017568,02,2020-09-25,,85.8
17,2020-09-15,IN3101011,INNOVATIVE OFFICE SUPPLIES LLC,12550348,,2020-09-25,,3.14
14,2020-09-09,I062160,MIDWEST GLASS INC,12042855,,2020-09-25,,50.0
17,2020-09-14,202012321,WOODS FULLER SHULTZ & SMITH,12037377,,2020-09-25,,190.0
14,2020-09-09,15113980111523,MIDCONTINENT COMMUNICATIONS,12023782,04,2020-09-25,,39.62
14,2020-09-09,1421211257,UNITED STATES POSTAL SERVICE,12021166,24,2020-09-25,,120.0
14,2020-09-08,I1450856,STREICHERS,12022224,,2020-09-25,,700.0
08,2020-09-15,15252,INSIGHT MARKETING DESIGN INC,12002233,,2020-09-25,,90.0
14,2020-09-08,4154407,WORLD FUEL SERVICES INC,12226294,,2020-09-25,,571.39
19,2020-09-17,21SC195096-AUG20,GOEHRING ENTERPRISES INC,12040804,,2020-09-25,,543.78
19,2020-09-17,21SC191045 AUG,HUMAN SERVICE AGENCY,12031085,02,2020-09-25,,735.64
10,2020-08-14,21-AB-006 JUL20,LUTHERAN SOCIAL SERVICES OF SD,12029752,16,2020-09-25,,1415.89
19,2020-09-17,21SC191044 AUG,AW HOLDINGS LLC,12540400,,2020-09-25,,26094.4
19,2020-09-17,21SC191014 AUG,SOUTH DAKOTA ACHIEVE,12012500,,2020-09-25,,7956.76
19,2020-09-17,21SC191001 AUG,ABILITY BUILDING SERVICES INC,12035655,,2020-09-25,,1438.4
14,2020-09-14,602242,ABC VAN RENTALS INC,12117330,,2020-09-25,,300.0
14,2020-09-14,29611,P&MS AUDIO PLAYGROUND ELECT,12052547,,2020-09-25,,69.95
14,2020-09-01,2097,BS AUTOMOTIVE SERVICE LLC,12627985,,2020-09-25,,1941.0
14,2020-09-21,1421211484,"MAHER, TOM M",12289975,,2020-09-25,,1005.0
02,2020-09-23,M021BTR005,DANTE TOWN OF,12031529,,2020-09-25,,476.9
14,2020-09-15,IN760835,A & B PURE WATER ONLINE LTD,12114434,,2020-09-25,,82.59
14,2020-09-02,DSR4440 PW1160,FRANKLIN  TOWNSHIP,12621355,,2020-09-25,,11855.38
14,2020-09-21,1421211483,CAR ROSE LLC,12574693,,2020-09-25,,1650.6
03,2020-06-12,31677884,CAPITAL INVESTMENTS LLC,12620176,,2020-09-25,,231.0
14,2020-09-11,1421211370,BLACK HILLS POWER & LIGHT CO,12028526,,2020-09-25,,147.25
16,2020-09-16,45334,ACORN AUDIO INC,12038756,,2020-09-25,,1989.96
16,2020-09-17,162111443,US DEPARTMENT OF THE TREASURY,US,A1,2020-09-25,,40914.67
12,2020-09-10,SC12121C-135-4,MORENO BACHAND HRUSKA &,12033448,01,2020-09-25,,399.0
011,2020-09-14,B12281002,SHI INTERNATIONAL CORP,12011614,02,2020-09-25,,233.5
14,2020-09-23,OCT20 RENT OEM,CIRCLE R LLC,12548642,,2020-09-25,,8213.25
14,2020-09-23,OCT20 RENT OEM,4 B HOLDINGS LLC,12291623,,2020-09-25,,1401.0
14,2020-09-23,OCT20 RENT INSP,QUANTUM PROPERTIES LLC,12389760,,2020-09-25,,173.12
012,2020-06-03,IVC25766,CHILLER SYSTEMS INC,12027908,,2020-09-25,,173.69
14,2020-09-10,I1451450,STREICHERS,12022224,,2020-09-25,,159.98
14,2020-09-23,OCT20 RENT DL,UNKE-LYONS INC,12030794,,2020-09-25,,915.25
14,2020-09-11,1421211422,FRONTIER LODGING OF SPEARFISH,12008668,,2020-09-25,,77.0
14,2020-09-18,HS-2020-00046,SPINK COUNTY COALITION,12619904,,2020-09-25,,607.5
10,2020-07-15,SFY21 RENT 8-10,OGLALA OYATE WOITANCAN EMPOWER,12259963,,2020-09-25,,367.57
10,2020-07-15,SFY21 RENT 8-10,DEN-WIL INVESTMENTS INC,12025145,,2020-09-25,,3024.58
012,2020-06-01,90499214,SCHUMACHER ELEVATOR COMPANY,12024712,,2020-09-25,,1710.0
11,2020-09-03,1202470151,DRUM CORPORATION,12040346,,2020-09-25,,214.36
14,2020-09-12,1421211462,ROSEBUD ELECTRIC COOP INC,12029465,,2020-09-25,,32.65
09,2020-09-04,090420MED&OSTEO,US BANK NATIONAL ASSOCIATION,12014403,02,2020-09-25,,244.96
17,2020-09-14,171110258,"BALLHAGEN, CHAD",12104059,,2020-09-25,,100.0
16,2020-08-25,162111451,BROOKINGS UTILITIES,12054336,04,2020-09-25,,763.67
14,2020-09-01,126007,CALVIN L PIES,12014098,,2020-09-25,,68.18
04,2020-06-10,7-034-40988,FEDEX,12117623,01,2020-09-25,,107.68
16,2020-08-27,NR12YD01,HONEYWELL INTERNATIONAL INC,12011501,07,2020-09-25,,1322.85
25,2020-09-21,EI01033054,EIDE BAILLY LLP,12027243,,2020-09-25,,35000.0
14,2020-09-11,I1451685,STREICHERS,12022224,,2020-09-25,,80.91
08,2020-08-20,RX161142/01,GENOA HEALTHCARE OF SD,12117537,,2020-09-25,,35.29
08,2020-08-20,RX161163/01,GENOA HEALTHCARE OF SD,12117537,,2020-09-25,,78.9
08,2020-08-20,RX161166/01,GENOA HEALTHCARE OF SD,12117537,,2020-09-25,,19.86
14,2020-09-12,11990880,VENTURE COMMUNICATIONS CO-OP,12030120,,2020-09-25,,44.18
16,2020-06-25,362177,NORTHWEST PIPE FITTINGS HURON,12031253,,2020-09-25,,257.53
16,2020-08-27,9634456991,GRAINGER,12016771,16,2020-09-25,,610.95
16,2020-08-27,963469242,GRAINGER,12016771,16,2020-09-25,,87.99
16,2020-08-28,9635184980,GRAINGER,12016771,16,2020-09-25,,22.21
08,2020-09-18,082100986,HUTCHINSON COUNTY AUDITOR,12054924,,2020-09-25,,155.89
16,2020-08-26,40SDNG2020,CITY OF ABERDEEN,12054223,01,2020-09-25,,260.97
08,2020-09-14,RX6812345,KWASNIEWSKI ENTERPRISES INC,12052726,,2020-09-25,,95.35
16,2020-08-31,082020,"JUNG, ANGELA",12431543,,2020-09-25,,2250.0
14,2020-09-01,126008,CALVIN L PIES,12014098,,2020-09-25,,64.12
11,2020-09-21,11AC004213-1,PARKSTON-CITY OF,12054951,,2020-09-25,,54719.89
14,2020-09-12,5614728,RUNNING SUPPLY INC,12021713,08,2020-09-25,,5.99
16,2020-08-31,33464,BANNER & ASSOCIATES INC,12120999,01,2020-09-25,,1863.5
16,2020-08-31,86836,CLIMATE SYSTEMS INC,12039044,,2020-09-25,,298.88
11,2020-09-21,2020.09,SOUTHEASTERN COUNCIL OF GOVTS,12032140,,2020-09-25,,114185.22
11,2020-09-03,589354,FARNAMS GENUINE PARTS INC,12022095,,2020-09-25,,9.46
16,2020-09-01,4683,OVERHEAD DOOR OF RAPID,12594413,,2020-09-25,,267.56
012,2020-09-15,87024,VAN DIEST SUPPLY COMPANY,12024788,,2020-09-25,,51.55
14,2020-09-01,HFL-09012020,"VANDERZEE, AUSTIN",12538366,,2020-09-25,,2917.0
14,2020-09-10,288-684308,NORTH PLAINS DEVELOPERS,12048076,,2020-09-25,,153.0
14,2020-09-10,68554434,MCI COMMUNICATION SERVICES,12058467,05,2020-09-25,,79.79
19,2020-09-18,082100984,HUTCHINSON COUNTY AUDITOR,12054924,,2020-09-25,,121.68
14,2020-09-02,DSR4440 PW810,FAIR TOWNSHIP,12626095,,2020-09-25,,14202.37
14,2020-09-15,0389834,SUDS & DUDS INC,12049672,,2020-09-25,,10.06
14,2020-09-23,OCT20 RENT DL,SPEARFISH-CITY OF,12055082,,2020-09-25,,200.0
14,2020-09-23,OCT20 RENT DL,SPRINGS SENIOR CITIZENS CENTER,12250659,,2020-09-25,,225.16
19,2020-09-21,710014,BEADLE LLOYD PRPRTS LTD PTNRSP,12022282,,2020-09-25,,2607.0
19,2020-09-21,5110008,KOCH COMPANY I LLC,12518727,,2020-09-25,,14584.76
19,2020-09-21,510075,"DEROSIER, DON",12069637,,2020-09-25,,533.91
03,2020-05-20,31630081,CAPITAL INVESTMENTS LLC,12620176,,2020-09-25,,77.0
19,2020-09-21,510074,"ENDRES, LAWRENCE",12082477,,2020-09-25,,470.83
19,2020-09-21,510067,PHEASANT INN PARTNERSHIP,12033521,,2020-09-25,,4260.08
19,2020-09-21,110171,DEN-WIL INVESTMENTS INC,12025145,,2020-09-25,,375.11
14,2020-09-15,1421211458,KADOKA-CITY OF,12054719,,2020-09-25,,35.0
14,2020-09-14,19805020.01,BROWNELLS INC,12024684,,2020-09-25,,172.4
19,2020-09-18,082100985,HUTCHINSON COUNTY AUDITOR,12054924,,2020-09-25,,33.9
14,2020-09-13,177713,K&K MOBILE STORAGE INC,12312509,,2020-09-25,,90.0
11,2020-09-02,SDABE203391,FASTENAL COMPANY,12021515,,2020-09-25,,200.53
14,2020-09-12,11985605,VENTURE COMMUNICATIONS CO-OP,12030120,,2020-09-25,,218.36
08,2020-08-05,RX161323,GENOA HEALTHCARE OF SD,12117537,,2020-09-25,,1168.73
08,2020-08-05,RX161357/01,GENOA HEALTHCARE OF SD,12117537,,2020-09-25,,12.62
