agency,document_date,document_number,vendor_name,vendor_number,vendor_group_number,ap_payment_date,voucher_number,amt
09,2023-03-20,222081,HIGH POINT NETWORKS LLC,12295610,,2023-03-29,197004,840.0
08,2023-03-04,23SC08A341-FEB5,AMERICAN HEALTH STAFFING GROUP,12659053,,2023-03-29,193869,3375.0
08,2023-03-04,23SC08A341-FEB6,AMERICAN HEALTH STAFFING GROUP,12659053,,2023-03-29,193870,3633.75
09,2023-03-21,70742SE022762F,MP FT PIERRE LLC,12511684,,2023-03-29,196756,1155.0
09,2023-03-21,87866,MEDICAL WASTE TRANSPORT INC,12044036,,2023-03-29,196755,159.88
09,2023-03-21,CD1001RQ-2023-01,COMMUNITY HEALTH CENTER,12044434,,2023-03-29,196759,151.97
09,2023-03-22,1532005,FISHER SCIENTIFIC COMPANY LLC,12012322,01,2023-03-29,197020,229.8
09,2023-03-22,1532006,FISHER SCIENTIFIC COMPANY LLC,12012322,01,2023-03-29,197017,151.66
08,2023-03-06,24848913,CONCORDANCE HEALTHCARE SOLUTIO,12600010,,2023-03-29,196464,333.2
08,2023-03-06,RX7209893,CSRX INC,12209287,,2023-03-29,194707,15.07
09,2023-03-22,E0930705CON23506,SDSU,SDSU,A1,2023-03-29,195336,0.0
09,2023-03-22,E0930706CON23202,SDSU,SDSU,A1,2023-03-29,195332,0.0
08,2023-03-07,082302128,MONUMENT HEALTH NETWORK INC,12037199,35,2023-03-29,196943,40.0
08,2023-03-07,082302131,SANFORD CLINIC,12049751,49,2023-03-29,196933,600.0
08,2023-03-07,33604618,GREATAMERICA FINANCIAL SRV COP,12025514,01,2023-03-29,196478,104.23
08,2023-03-07,33604639,GREATAMERICA FINANCIAL SRV COP,12025514,01,2023-03-29,194808,178.69
08,2023-03-07,RX6206002/01,DAKOTAMART PHARMACY,12051339,01,2023-03-29,196557,15.02
08,2023-03-08,23SC082044-FEB,DATAMANUSA LLC,12575165,,2023-03-29,196819,21000.0
08,2023-03-08,RX6205572/01,DAKOTAMART PHARMACY,12051339,01,2023-03-29,196563,3080.53
08,2023-03-09,10268206,COLE PAPERS INC,12027125,,2023-03-29,196461,2821.5
06,2023-01-09,35082,NOVEYA INCORPORATED,12053327,,2023-03-29,194600,77.0
09,2023-03-18,770765,SPEE DEE DELIVERY SERVICE INC,12022334,,2023-03-29,194818,1063.92
03,2023-03-20,IN1036222,A & B BUSINESS INC,12036980,,2023-03-29,195325,78.16
08,2023-03-20,23SC082614-FEB,NE SOUTH DAKOTA COMMUNITY ACTI,12031721,,2023-03-29,193879,37940.27
02,2023-03-28,M023BTR017,MOUNT VERNON CITY OF,12054888,,2023-03-29,M198946,7770.53
02,2023-03-28,M023BTR017,MOBRIDGE CITY OF,12054872,,2023-03-29,M198946,142850.63
16,2023-03-01,162134019,CENTURYLINK COMMUNICATIONS LLC,12188416,,2023-03-29,197254,366.45
08,2023-03-17,CW2759,WIND CIRCLE NETWORK INC,12445785,,2023-03-29,196505,619.13
08,2023-03-18,23SC08A338-MAR3,REPUBLIC HEALTH RESOURCES LLC,12646220,,2023-03-29,193876,5122.0
08,2023-03-19,20434785,MCKESSON MEDICAL-SURGICAL INC,12489193,,2023-03-29,196489,198.73
08,2023-03-20,10011,"STEVENS, JAY EDWARD",12680776,,2023-03-29,196578,459.41
02,2023-03-28,M023BTR017,LEOLA-CITY OF,12056532,,2023-03-29,M198946,8175.02
16,2023-03-03,9628317233,GRAINGER,12016771,16,2023-03-29,197228,98.32
08,2023-03-20,23SC082606-FEB,NE SOUTH DAKOTA COMMUNITY ACTI,12031721,,2023-03-29,193877,12589.89
08,2023-03-14,RX7192436/03,CSRX INC,12209287,,2023-03-29,194705,3204.66
09,2023-03-18,771821,SPEE DEE DELIVERY SERVICE INC,12022334,,2023-03-29,197001,39.2
02,2023-03-28,M023BTR017,TOWN OF CRESBARD,12054431,,2023-03-29,M198946,1496.86
02,2023-03-28,M023BTR017,TOWN OF DIMOCK,12031833,,2023-03-29,M198946,3811.13
08,2023-03-13,13912,HOLLEY GRAPHICS,12042397,01,2023-03-29,196479,461.37
09,2023-03-23,022823CON230852,MONUMENT HEALTH RC HOSPITAL,12033335,A4,2023-03-29,196378,4200.56
08,2023-03-11,23SC08A341-MAR2,AMERICAN HEALTH STAFFING GROUP,12659053,,2023-03-29,193872,3352.5
09,2023-03-23,0323CON210189,ALBERTSON CONSULTING INC,12301068,,2023-03-29,196383,15000.0
19,2023-02-20,DCC3770105,RADIOLOGY ASSOCIATES PROF LLC,12029822,01,2023-03-29,195015,98.26
19,2023-02-20,DCC3769980,RADIOLOGY ASSOCIATES PROF LLC,12029822,01,2023-03-29,195012,163.32
04,2023-03-22,38662,TWO BY FOUR LTD,12682806,,2023-03-29,197380,32820.0
19,2023-03-07,0377532-IN,RIVERSIDE TECHNOLOGIES INC,12163031,,2023-03-29,195105,370.0
02,2023-03-28,M023BTR017,MUNICIPALITY OF GRENVILLE,12056076,,2023-03-29,M198946,1335.16
16,2023-03-01,162134018,CENTURYLINK COMMUNICATIONS LLC,12188416,,2023-03-29,197253,468.0
02,2023-03-28,M023BTR017,MURDO-CITY OF,12054892,,2023-03-29,M198946,24521.68
02,2023-03-28,M023BTR017,OGLALA SIOUX TRIBE,12029529,25,2023-03-29,M198946,96032.12
06,2022-12-01,34862,NOVEYA INCORPORATED,12053327,,2023-03-29,194622,77.0
06,2022-12-01,34859,NOVEYA INCORPORATED,12053327,,2023-03-29,194620,77.0
08,2023-03-01,23SC081321-MAR,EBACH ENTERPRISES INC,12512117,,2023-03-29,194782,7257.6
08,2023-03-09,RX202637,COMMUNITY HEALTH CENTER,12044434,,2023-03-29,196919,423.74
08,2023-03-09,RX7207389,CSRX INC,12209287,,2023-03-29,194696,364.75
02,2023-03-28,M023BTR017,KENNEBEC,12054733,01,2023-03-29,M198946,9451.92
09,2023-03-23,0223CON230541,PUBLIC CONSULTING GROUP INC,12002788,,2023-03-29,196382,36936.0
08,2023-03-15,082302108,YANKTON-CITY OF,12055287,,2023-03-29,196472,1641.57
08,2023-03-15,15919,MENARDS,12019798,10,2023-03-29,196500,40.43
02,2023-03-28,M023BTR017,TOWN OF BRANDT,12055974,,2023-03-29,M198946,2340.6
08,2023-03-15,3999,DAKOTA FURNITURE INSTALLATION,12117739,,2023-03-29,196580,1411.45
02,2023-03-28,M023BTR017,STURGIS CITY OF,12055103,06,2023-03-29,M198946,275754.83
02,2023-03-28,M023BTR017,SHERMAN TOWN,12038176,,2023-03-29,M198946,891.66
08,2023-03-15,570350/71602325,QUALIFIED PRESORT SERVICE LLC,12011039,,2023-03-29,196581,307.95
08,2023-03-15,908-834903,SKYWAY ENTERPRISES INC,12048123,,2023-03-29,196950,150.0
08,2023-03-15,RX559968/01,ANDERSON PHARMACY INC,12044448,,2023-03-29,196929,13.57
08,2023-03-16,0484470,HP INC,12125515,11,2023-03-29,194809,6121.03
08,2023-03-16,082302061,US POSTAL SERVICE-SISSETON,12005421,20,2023-03-29,193901,514.29
02,2023-03-28,M023BTR017,ROSEBUD SIOUX TRIBE,12030277,02,2023-03-29,M198946,104052.77
02,2023-03-28,M023BTR017,PRESHO CITY OF,12054995,,2023-03-29,M198946,13026.5
02,2023-03-28,M023BTR017,PICKSTOWN MUNICIPALITY,12040622,,2023-03-29,M198946,6541.74
03,2023-03-20,5,WESTERN DAKOTA REGIONAL WATER,12683845,,2023-03-29,195318,100380.33
03,2023-03-21,2023302,HIGHMORE-HARROLD SCHOOL DISTRT,12152869,,2023-03-29,195314,4485.03
06,2023-03-17,460307,CITY OF WATERTOWN,12055187,,2023-03-29,194665,13.64
06,2023-03-05,67459,MENARDS,12019798,06,2023-03-29,195609,84.99
06,2023-03-10,70742SE024147,MP FT PIERRE LLC,12511684,,2023-03-29,195568,154.0
06,2023-03-10,51754,BLACK HILLS TIMBER EQUIPMENT,12537734,,2023-03-29,195590,1255.64
03,2023-03-20,667868,CENTURY BUSINESS PRODUCTS INC,12039139,,2023-03-29,195324,273.73
03,2023-03-20,0484548,HP INC,12125515,11,2023-03-29,195326,1300.35
03,2023-03-20,015414,BOTTOMLINE WELDING LLC,12324744,,2023-03-29,195323,760.0
03,2023-03-14,082302076,MONTANA-DAKOTA UTILITIES,12020954,12,2023-03-29,194788,533.81
06,2023-03-05,03052023,WLH INVESTMENTS INC,12051842,,2023-03-29,194652,512.0
08,2022-12-21,RX7193521/03,CSRX INC,12209287,,2023-03-29,194736,9.85
08,2022-12-20,RX210444,BOGEN CORPORATION,12613468,,2023-03-29,196890,45.94
06,2023-03-05,67453,MENARDS,12019798,06,2023-03-29,195610,-39.99
06,2023-03-07,10078,SONNEL TECHNOLOGIES LLC,12600114,,2023-03-29,195595,340.0
06,2023-03-08,28-5651514,RUNNING SUPPLY INC,12021713,,2023-03-29,194660,12.98
06,2023-02-21,6513693,RUNNING SUPPLY INC,12021713,01,2023-03-29,196869,6.58
06,2023-02-22,A-34795,CLIMATE SYSTEMS INC,12039044,,2023-03-29,196856,929.0
11,2023-02-28,138103,BLACKSTRAP INC,12241692,,2023-03-29,196199,1769.22
11,2023-02-28,138066,BLACKSTRAP INC,12241692,,2023-03-29,196184,1879.79
11,2023-02-28,1-01410-000223,CITY OF CUSTER,12054435,,2023-03-29,197049,105.43
06,2023-02-27,42859,SIOUX VALLEY COOPERATIVE,12030270,,2023-03-29,196850,587.76
06,2023-03-08,1093VR,US HOTEL ACS VENTURES,12388353,,2023-03-29,194646,77.0
06,2023-03-08,10949V,US HOTEL ACS VENTURES,12388353,,2023-03-29,194641,77.0
16,2023-03-01,12934407,FORT RANDALL TELEPHONE CO,12047140,01,2023-03-29,197269,149.24
06,2023-03-08,109515,US HOTEL ACS VENTURES,12388353,,2023-03-29,194565,154.0
06,2023-03-13,1083EK,REGENCY MIDWEST VENTURES LTD,12177768,03,2023-03-29,194628,77.0
08,2023-03-23,M082302134,"DOSE, BRIANNA R",12542603,,2023-03-29,M197928,1518.0
08,2023-03-22,23SC08B302230322,CAPITAL AREA COUNSELING SVC,12032117,,2023-03-29,194762,3373.96
08,2023-03-22,23SC08B307230322,LEWIS & CLARK BEHVRL HLTH SVCS,12032509,,2023-03-29,194767,42035.54
08,2023-03-23,RX562892,ANDERSON PHARMACY INC,12044448,,2023-03-29,196923,18.62
08,2023-03-23,M082302134,"ZOCHERT HUFFMAN, CASEY",12594932,,2023-03-29,M197928,1893.66
08,2023-03-23,M082302134,"SISSING, LORI",12606411,,2023-03-29,M197928,530.14
08,2023-03-23,M082302134,"RIDGWAY, KYLE W",12369666,,2023-03-29,M197928,749.98
08,2023-03-23,M082302134,"PETROVIC, GORAN",12615989,,2023-03-29,M197928,426.7
08,2023-03-23,M082302134,"MAASSEN, JOEL G",12169770,,2023-03-29,M197928,2760.0
08,2023-03-23,M082302134,"JENSEN, COLLIN",12682056,,2023-03-29,M197928,1078.73
08,2023-03-23,M082302134,"HANSEN, CHRISTOPHER JOHN",12600274,,2023-03-29,M197928,260.0
06,2023-03-13,581180,MACKSTEEL WAREHOUSE INC,12042898,,2023-03-29,194673,44000.0
08,2023-03-23,M082302134,"FREERKS, ERIC PAUL",12585166,,2023-03-29,M197928,456.0
08,2023-03-23,M082302134,"DEIDRICH, LARISSA",12606408,,2023-03-29,M197928,1098.5
09,2023-03-14,91459297,OMNICELL INC,12125806,,2023-03-29,196745,1092.0
06,2023-03-20,121264,"BERGESON, NEIL",12324075,,2023-03-29,196860,42.0
08,2023-03-22,23SC08E337230322,STEPHEN TAMANG MD CONSULTING C,12595847,,2023-03-29,194754,2465.0
06,2023-03-21,03212023,"DAVIS, JAMES",12558345,,2023-03-29,194667,500.0
08,2023-03-22,23SC08C334230322,NORTHEASTERN MENTAL HEALTH CTR,12030437,,2023-03-29,194752,5561.17
06,2023-03-21,10273291,COLE PAPERS INC,12027125,,2023-03-29,196840A,126.09
08,2023-03-22,23SC08C328230322,ADDICTION RECOVERY CENTERS,12033748,,2023-03-29,194759,25767.11
06,2023-03-21,277895,NATIONAL ARCHERY SCHOOLS PRGM,12007265,,2023-03-29,194678,1600.0
08,2023-03-22,23SC08C312230322,EAST CENTRAL MH CD CENTER,12031316,,2023-03-29,194746,424.48
08,2023-03-22,23SC08B308230322,NORTHEASTERN MENTAL HEALTH CTR,12030437,,2023-03-29,194769,23029.24
16,2023-03-01,10990161,SANTEL COMMUNICATIONS,12030068,,2023-03-29,197267,140.85
16,2023-02-28,9624116860,GRAINGER,12016771,16,2023-03-29,197230,335.64
03,2023-03-21,3,SOUTH DAKOTA ELLSWORTH DEV AUT,12232630,,2023-03-29,195317,37661.4
11,2023-02-07,137292,BLACKSTRAP INC,12241692,,2023-03-29,196201,2073.36
08,2023-03-13,082302064,"DRAKE, JASON DALE",12682049,,2023-03-29,193890,498.0
02,2023-03-28,M023BTR017,TOWN OF STICKNEY,12055097,,2023-03-29,M198946,10336.41
02,2023-03-28,M023BTR017,WESSINGTON SPRINGS- CITY OF,12055223,,2023-03-29,M198946,28016.48
02,2023-03-28,M023BTR017,YALE-TOWN OF,12037868,,2023-03-29,M198946,716.02
14,2023-03-13,97251931214 0323,MONTANA-DAKOTA UTILITIES,12020954,12,2023-03-29,196726,345.63
14,2023-03-13,93258458061 0323,MONTANA-DAKOTA UTILITIES,12020954,12,2023-03-29,196729,195.08
14,2023-03-13,783896,"BLYTHE, STEVEN D",12299083,,2023-03-29,196715,36.0
14,2023-03-13,25379684340 0323,MONTANA-DAKOTA UTILITIES,12020954,12,2023-03-29,196728,541.42
14,2023-03-12,715929,LESTER HOSPITALITY-SIOUX FALLS,12346914,,2023-03-29,194436,375.0
14,2023-03-10,Z143SF031023,"TREADWAY, CHRISTOPHER LEE",12328536,,2023-03-29,194503,500.0
11,2023-03-10,444065880,APH STORES INC,12558584,04,2023-03-29,197100,29.99
06,2023-03-08,43734,SIOUX VALLEY COOPERATIVE,12030270,,2023-03-29,196848,2243.23
14,2023-03-10,Z143COLE031023,"KLEIN, THOMAS D",12595032,,2023-03-29,196706,494.0
14,2023-03-08,702154,ABERDEEN CHRYSLER CENTER,12041676,,2023-03-29,194460,382.0
31,2023-03-27,M313100000000001,LAWRENCE COUNTY SHERIFF,12054444,,2023-03-29,M198515,2668.0
11,2023-03-16,76947,HOMAN HARDWARE LLC,12605900,,2023-03-29,197096,2.99
08,2023-01-17,RX406322,BOGEN CORPORATION,12613468,,2023-03-29,196901,11.9
31,2023-03-27,M313100000000001,BON HOMME COUNTY SHERIFF,12055141,04,2023-03-29,M198515,1206.0
08,2023-03-09,RX561943,ANDERSON PHARMACY INC,12044448,,2023-03-29,196544,12.83
08,2023-03-02,RX406541,BOGEN CORPORATION,12613468,,2023-03-29,196917,9.92
03,2023-03-23,0033000432,FRIMAN OIL & GAS INC,12045142,,2023-03-29,196426,169.65
03,2023-03-22,8-076-47150,FEDEX,12117623,01,2023-03-29,196425,61.51
08,2023-03-13,082302094,"MCCLOUD, KIMBERLY",12221294,,2023-03-29,194798,599.64
09,2023-03-23,0323CON230118,MEWS SERVICES INC,12043927,,2023-03-29,196590,545.67
08,2023-03-14,2257851115,MEDLINE INDUSTRIES INC,12017160,,2023-03-29,196456,2266.76
02,2023-03-28,M023BTR017,TOWN OF SOUTH SHORE,12055075,,2023-03-29,M198946,1943.27
06,2023-03-09,2189476,CALL ONE INC,12115928,,2023-03-29,196842,228.0
16,2023-02-28,135140,G & R CONTROLS INC,12039900,,2023-03-29,197221,650.0
06,2023-03-10,1094DS,US HOTEL ACS VENTURES,12388353,,2023-03-29,194640,231.0
06,2023-03-10,1094FN,US HOTEL ACS VENTURES,12388353,,2023-03-29,194637,154.0
06,2023-03-10,109513,US HOTEL ACS VENTURES,12388353,,2023-03-29,194564,154.0
06,2023-01-25,10916A,US HOTEL ACS VENTURES,12388353,,2023-03-29,194568,77.0
08,2023-02-16,RX7206646,CSRX INC,12209287,,2023-03-29,194729,30.87
06,2023-01-24,10916G,US HOTEL ACS VENTURES,12388353,,2023-03-29,194572,77.0
06,2023-01-12,0027029468,MATHESON TRI-GAS INC,12263878,03,2023-03-29,196853,393.09
08,2023-03-14,2257851114,MEDLINE INDUSTRIES INC,12017160,,2023-03-29,196455,88.38
08,2023-03-14,20415727,MCKESSON MEDICAL-SURGICAL INC,12489193,,2023-03-29,196486,29.36
02,2023-03-28,M023BTR017,TOWN OF FAIRFAX,12056070,,2023-03-29,M198946,2216.62
02,2023-03-28,M023BTR017,TOWN OF HAYTI,12054611,,2023-03-29,M198946,20197.09
02,2023-03-28,M023BTR017,TOWN OF KEYSTONE,12033174,,2023-03-29,M198946,12614.74
02,2023-03-28,M023BTR017,TOWN OF LESTERVILLE,12031171,,2023-03-29,M198946,1905.0
02,2023-03-28,M023BTR017,TOWN OF MORRISTOWN,12031369,,2023-03-29,M198946,655.69
02,2023-03-28,M023BTR017,TOWN OF OELRICHS,12037967,,2023-03-29,M198946,3437.82
02,2023-03-28,M023BTR017,TOWN OF QUINN,12038053,,2023-03-29,M198946,355.29
02,2023-03-28,M023BTR017,TOWN OF REVILLO,12600238,,2023-03-29,M198946,1285.04
08,2023-03-13,23SC087637-FEB,SANFORD MEDICAL CENTER,12029851,09,2023-03-29,193882,120.0
02,2023-03-28,M023BTR017,TOWN OF ROSHOLT,12055030,,2023-03-29,M198946,11936.97
02,2023-03-28,M023BTR017,CITY OF NEW UNDERWOOD,12056029,,2023-03-29,M198946,12538.54
02,2023-03-28,M023BTR017,CITY OF MILBANK,12054844,02,2023-03-29,M198946,290630.24
02,2023-03-28,M023BTR017,CITY OF MELLETTE,12036558,,2023-03-29,M198946,8404.9
19,2023-03-11,DCM55054069,MANLOVE PSYCHIATRIC GROUP PC,12049481,01,2023-03-29,195081,13.06
08,2023-02-27,RX560995,ANDERSON PHARMACY INC,12044448,,2023-03-29,196552,13.3
08,2023-02-09,171,FAITH LUMBER COMPANY INC,12030984,,2023-03-29,193895,649.99
19,2023-03-10,DCM53821488,ORTHOPEDIC PHYSICAL THERAPY,12008552,,2023-03-29,195035,10.66
19,2023-03-10,DCM54699026,AVERA MCKENNAN,12029758,65,2023-03-29,195062,13.06
19,2023-03-10,DCM54786521,LINCOLN COUNTY COMMUNITY HLTH,12527887,,2023-03-29,195064,6.5
19,2023-03-10,DCM54913119,MRO CORPORATION,12001913,,2023-03-29,195071,10.76
19,2023-03-10,DCM54960115,MRO CORPORATION,12001913,,2023-03-29,195079,10.76
19,2023-03-10,DCM55040451,CIOX HEALTH LLC,12115581,01,2023-03-29,195080,29.03
19,2023-03-11,DCM54671091,MRO CORPORATION,12001913,,2023-03-29,195055,10.76
19,2023-03-11,DCM54908106,SCANSTAT TECHNOLOGIES LLC,12365139,01,2023-03-29,195068,35.0
08,2023-02-07,KNG22024,ROSEBUD EXCHANGE LLC,12542847,,2023-03-29,194285,1374.97
08,2023-02-22,RX6259611/01,DAKOTAMART INC,12051339,05,2023-03-29,196528,13.36
08,2023-02-06,RX6204196,DAKOTAMART PHARMACY,12051339,01,2023-03-29,196565,1.45
08,2023-02-06,082302067,SANFORD CLINIC,12049751,23,2023-03-29,193893,40.27
08,2023-02-27,101619,ICAN INC,12679325,,2023-03-29,196452,250.0
08,2023-02-27,101617,ICAN INC,12679325,,2023-03-29,196480,75.0
028,2023-03-01,12061,A & B ADVERTISING,12519531,,2023-03-29,196403,3800.0
19,2023-03-14,1326970,RX SYSTEMS INC,12026359,,2023-03-29,195112,603.99
028,2023-03-01,23SC081321-MAR,EBACH ENTERPRISES INC,12512117,,2023-03-29,194782,201.94
028,2023-03-14,082302076,MONTANA-DAKOTA UTILITIES,12020954,12,2023-03-29,194788,98.46
08,2023-02-23,RX7208765,CSRX INC,12209287,,2023-03-29,194726,100.0
08,2023-02-23,RX7206839/01,CSRX INC,12209287,,2023-03-29,194724,3204.66
08,2023-02-27,RX7208771,CSRX INC,12209287,,2023-03-29,194712,21.79
08,2023-02-27,RX7209693,CSRX INC,12209287,,2023-03-29,194695,15.07
08,2023-02-27,RX7209865,CSRX INC,12209287,,2023-03-29,194717,15.08
08,2023-01-09,33203878,GREATAMERICA FINANCIAL SRV COP,12025514,01,2023-03-29,194806,120.69
08,2023-02-14,86386,RIBSTEIN & HOGAN LLC,12495341,,2023-03-29,194286,801.5
08,2023-02-21,RX560709,ANDERSON PHARMACY INC,12044448,,2023-03-29,196927,14.28
08,2023-01-28,23SC08A338-JAN3,REPUBLIC HEALTH RESOURCES LLC,12646220,,2023-03-29,193866,780.0
08,2023-01-24,RX406356,BOGEN CORPORATION,12613468,,2023-03-29,196902,11.9
19,2023-03-13,23SC193064-FEB23,CHEYENNE RIVER ELDERLY NUTRITI,12037735,,2023-03-29,195094,2661.66
08,2023-02-04,23SC08A338-FEB8,REPUBLIC HEALTH RESOURCES LLC,12646220,,2023-03-29,193867,2080.0
08,2023-02-03,RX305657,BROTHERS PHARMACIES INC,12008852,01,2023-03-29,196525,87.91
08,2023-02-02,RX650267/01,BOGEN CORPORATION,12613468,,2023-03-29,196911,13.43
08,2023-02-02,RX650266/01,BOGEN CORPORATION,12613468,,2023-03-29,196912,13.46
08,2023-02-02,60/1315,PAULA PEDERSON,12671972,,2023-03-29,194288,2001.83
09,2023-02-02,79881,TMI OPCO HOLDINGS LLC,12579894,,2023-03-29,195631,150.0
09,2023-02-06,020623HEALTH,BLACK HILLS LODGING LLC,12620107,,2023-03-29,195628A,50.15
08,2023-02-01,082302095,EAST RIVER FOSTER PARENT NETWO,12616217,,2023-03-29,194801,100.0
08,2023-01-31,RX855584,BROTHERS PHARMACIES INC,12008852,01,2023-03-29,196523,11.39
19,2023-03-13,082302078,NORTHWESTERN ENERGY,12028962,,2023-03-29,194790,72.05
08,2023-01-31,RX406376,BOGEN CORPORATION,12613468,,2023-03-29,196903,10.91
08,2023-02-13,23SC086572-FEB,LUTHERAN FAMILY SERVICE,12687659,,2023-03-29,194772,446.25
19,2023-03-13,DCM54110230,SCHWIETERT CHIROPRACTIC CLINIC,12124441,,2023-03-29,195044,35.0
08,2023-02-21,RX7192436/02,CSRX INC,12209287,,2023-03-29,194718,3204.66
08,2023-02-22,RX6259610/01,DAKOTAMART INC,12051339,05,2023-03-29,196527,11.96
19,2023-03-09,DCM55095488,SACRED HEART HEALTH SERVICES,12029786,17,2023-03-29,195184,13.06
08,2023-02-22,RX6833769,COUNTY DRUG INC,12031026,,2023-03-29,196531,102.79
02,2023-03-28,M023BTR017,TOWN OF HERMOSA,12054624,,2023-03-29,M198946,17550.5
08,2023-01-28,23SC085301-FEB1,LABORATORY CORP AMERICA HLDING,12005124,,2023-03-29,194775,1600.0
06,2023-03-21,03212023,"STRICHERZ, DARIN",12601046,,2023-03-29,194670,1050.0
02,2023-03-28,M023BTR017,BELVIDERE TOWN OF,12054284,,2023-03-29,M198946,644.97
02,2023-03-28,M023BTR017,BIG STONE CITY -- CITY OF,12054290,,2023-03-29,M198946,23097.81
02,2023-03-28,M023BTR017,BISON TOWN OF,12054293,,2023-03-29,M198946,12446.64
02,2023-03-28,M023BTR017,CENTERVILLE CITY OF,12054387,,2023-03-29,M198946,17468.86
08,2023-03-08,23SC083131-SEP,SIVIC SOLUTIONS GROUP LLC,12675405,,2023-03-29,196374,56840.0
08,2023-03-10,23SC08A340-MAR1,DIVERSIFIED ENTERPRISES INC,12044244,,2023-03-29,194778,7375.77
08,2022-12-05,RX406143,BOGEN CORPORATION,12613468,,2023-03-29,196884,15.9
08,2023-02-28,IN-LCI-073557,UPTODATE INC,12340342,,2023-03-29,196507,13250.0
08,2023-02-28,RX7207396/01,CSRX INC,12209287,,2023-03-29,194715,2129.46
14,2023-03-15,570402,QUALIFIED PRESORT SERVICE LLC,12011039,,2023-03-29,194455,20.23
19,2023-03-20,59003,BADGER STATE RECOVERY INC,12208910,,2023-03-29,195131,38.88
02,2023-03-28,M023BTR017,TOWN OF HARROLD,12054602,,2023-03-29,M198946,4028.85
19,2023-03-20,537406356,MIDAMERICAN ENERGY COMPANY,12025501,,2023-03-29,195128,280.39
06,2023-03-21,44556,SIOUX VALLEY COOPERATIVE,12030270,,2023-03-29,195593,1419.6
08,2023-03-14,2489444,BOMGAARS SUPPLY INC,12024635,01,2023-03-29,196491,6.58
08,2023-03-14,20415749,MCKESSON MEDICAL-SURGICAL INC,12489193,,2023-03-29,196487,645.04
14,2023-03-14,EX176906,BEST LIFE LLC,12697017,,2023-03-29,194478,125.0
08,2023-03-14,15873,MENARDS,12019798,10,2023-03-29,196497,19.98
08,2023-03-14,082302076,MONTANA-DAKOTA UTILITIES,12020954,12,2023-03-29,194788,3538.43
08,2023-03-13,23SC08A316-FEB1,AVERA MCKENNAN,12029758,35,2023-03-29,193864,16026.95
14,2023-03-13,98161010008 0323,MONTANA-DAKOTA UTILITIES,12020954,12,2023-03-29,196727,390.2
14,2023-03-13,7610001-031323,CITY OF BELLE FOURCHE,12054278,01,2023-03-29,196712,24.8
02,2023-03-28,M023BTR017,ASHTON-CITY OF,12038039,,2023-03-29,M198946,1390.08
02,2023-03-21,IN4128053,INNOVATIVE OFFICE SOLUTIONS,12550348,,2023-03-29,195313,61.2
08,2023-03-09,31676943,DIRECT SUPPLY HEALTH CARE,12020020,,2023-03-29,196465,3240.0
08,2023-03-09,9946073,FERGUSON US HOLDINGS INC,12614612,,2023-03-29,196937,225.9
14,2023-03-08,1021245849 0323,BLACK HILLS POWER & LIGHT CO,12028526,,2023-03-29,196730,172.32
02,2023-03-28,M023BTR017,TOWN OF ERWIN,12054502,,2023-03-29,M198946,790.82
08,2022-11-17,RX7197017,CSRX INC,12209287,,2023-03-29,194738,21.62
08,2022-12-13,RX406173,BOGEN CORPORATION,12613468,,2023-03-29,196896,11.9
08,2022-12-20,RX406205,BOGEN CORPORATION,12613468,,2023-03-29,196897,11.9
02,2023-03-01,23SC081321-MAR,EBACH ENTERPRISES INC,12512117,,2023-03-29,194782,1240.51
14,2023-03-01,5159644455 0323,BLACK HILLS POWER & LIGHT CO,12028526,,2023-03-29,196731,21.03
08,2022-12-30,RX406230,BOGEN CORPORATION,12613468,,2023-03-29,196898,11.9
14,2023-03-02,2483931,BOMGAARS SUPPLY INC,12024635,01,2023-03-29,194450,69.99
08,2023-03-10,RX7210987,CSRX INC,12209287,,2023-03-29,194700,3196.21
02,2023-03-14,082302076,MONTANA-DAKOTA UTILITIES,12020954,12,2023-03-29,194788,604.81
02,2023-03-14,59018,BADGER STATE RECOVERY INC,12208910,,2023-03-29,195308,113.6
02,2023-03-16,IN4123077,INNOVATIVE OFFICE SOLUTIONS,12550348,,2023-03-29,195312,304.2
08,2023-03-10,RX562015,ANDERSON PHARMACY INC,12044448,,2023-03-29,196540,12.08
08,2023-03-10,RX561640,ANDERSON PHARMACY INC,12044448,,2023-03-29,196545,13.57
08,2022-11-16,RX406060,BOGEN CORPORATION,12613468,,2023-03-29,196833,17.14
08,2023-03-10,31680206,DIRECT SUPPLY HEALTH CARE,12020020,,2023-03-29,196466,100.0
08,2023-03-10,20408240,MCKESSON MEDICAL-SURGICAL INC,12489193,,2023-03-29,196484,3088.23
02,2023-03-21,0210131123,NORTHWESTERN ENERGY,12028962,,2023-03-29,196404,195.14
08,2023-03-10,0315958-IN,CHARM-TEX,12004072,,2023-03-29,196460,243.6
02,2023-03-21,IN4127966,INNOVATIVE OFFICE SOLUTIONS,12550348,,2023-03-29,196409,288.6
08,2023-02-14,RX596403,BURKE COMMUNITY PHARMACY INC,12364186,A1,2023-03-29,196529,410.42
08,2023-01-10,RX210586,BOGEN CORPORATION,12613468,,2023-03-29,196894,162.49
08,2023-03-13,082302063,"BAFFOUR-ASAMOAH, KRYSTAL",12283694,,2023-03-29,193889,502.16
08,2023-02-14,RX180271/01,COMMUNITY HEALTH CENTER,12044434,,2023-03-29,196920,660.99
